tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20
2.90690e-03,1.84756e-03,1.25039e-03,7.79527e-04,4.49330e-04,2.83198e-04,1.91177e-04,1.18433e-04,6.83082e-05,4.33246e-05,2.94068e-05,1.81605e-05,1.02681e-05,6.19009e-06,3.91407e-06,2.04326e-06,8.95078e-07,3.74122e-07,1.24351e-07,-3.47321e-08,-9.29545e-08
3.48308e-03,2.23191e-03,1.51698e-03,9.46090e-04,5.41394e-04,3.36269e-04,2.22494e-04,1.33013e-04,7.23040e-05,4.28967e-05,2.71001e-05,1.49369e-05,7.02126e-06,3.30934e-06,1.44448e-06,1.22194e-07,-4.94317e-07,-6.48905e-07,-6.43912e-07,-5.52052e-07,-4.15184e-07
3.42878e-03,2.16825e-03,1.45101e-03,8.82288e-04,4.84400e-04,2.86858e-04,1.80050e-04,9.90010e-05,4.72212e-05,2.42343e-05,1.30600e-05,5.48310e-06,1.45404e-06,1.92645e-08,-4.90295e-07,-6.66048e-07,-5.94246e-07,-4.67998e-07,-3.58033e-07,-2.39721e-07,-1.45112e-07
3.48308e-03,2.23191e-03,1.51698e-03,9.46087e-04,5.41376e-04,3.36224e-04,2.22416e-04,1.32897e-04,7.21730e-05,4.27862e-05,2.70253e-05,1.49120e-05,7.04170e-06,3.34910e-06,1.48819e-06,1.59929e-07,-4.68538e-07,-6.32706e-07,-6.34162e-07,-5.47825e-07,-4.14204e-07
2.86087e-03,1.79791e-03,1.20528e-03,7.43726e-04,4.24764e-04,2.66786e-04,1.80377e-04,1.12780e-04,6.65712e-05,4.35524e-05,3.06216e-05,1.99865e-05,1.22682e-05,8.08815e-06,5.63448e-06,3.48053e-06,2.01776e-06,1.25572e-06,8.23899e-07,4.70335e-07,2.45996e-07
3.48308e-03,2.23191e-03,1.51698e-03,9.46088e-04,5.41383e-04,3.36242e-04,2.22447e-04,1.32942e-04,7.22203e-05,4.28190e-05,2.70379e-05,1.48994e-05,7.01026e-06,3.31387e-06,1.45667e-06,1.38185e-07,-4.79080e-07,-6.36100e-07,-6.33569e-07,-5.44655e-07,-4.10412e-07
3.48308e-03,2.23191e-03,1.51698e-03,9.46086e-04,5.41376e-04,3.36224e-04,2.22416e-04,1.32897e-04,7.21728e-05,4.27860e-05,2.70250e-05,1.49116e-05,7.04142e-06,3.34889e-06,1.48804e-06,1.59855e-07,-4.68549e-07,-6.32684e-07,-6.34125e-07,-5.47781e-07,-4.14162e-07
3.48308e-03,2.23191e-03,1.51698e-03,9.46087e-04,5.41376e-04,3.36223e-04,2.22414e-04,1.32892e-04,7.21633e-05,4.27742e-05,2.70130e-05,1.49026e-05,7.03828e-06,3.35105e-06,1.49366e-06,1.67906e-07,-4.60412e-07,-6.25804e-07,-6.28777e-07,-5.44419e-07,-4.12605e-07
3.48281e-03,2.23145e-03,1.51637e-03,9.45397e-04,5.40753e-04,3.35761e-04,2.22125e-04,1.32813e-04,7.22782e-05,4.29891e-05,2.72664e-05,1.51517e-05,7.23684e-06,3.49155e-06,1.58681e-06,2.11280e-07,-4.51848e-07,-6.32877e-07,-6.42037e-07,-5.59523e-07,-4.25651e-07
3.48226e-03,2.23133e-03,1.51664e-03,9.46004e-04,5.41500e-04,3.36432e-04,2.22645e-04,1.33110e-04,7.23410e-05,4.29115e-05,2.71173e-05,1.49706e-05,7.07279e-06,3.36495e-06,1.49550e-06,1.60584e-07,-4.71335e-07,-6.36540e-07,-6.38105e-07,-5.51361e-07,-4.17000e-07
3.48308e-03,2.23191e-03,1.51698e-03,9.46086e-04,5.41375e-04,3.36220e-04,2.22407e-04,1.32879e-04,7.21441e-05,4.27513e-05,2.69896e-05,1.48818e-05,7.02381e-06,3.34260e-06,1.48970e-06,1.68135e-07,-4.57881e-07,-6.22717e-07,-6.25826e-07,-5.41999e-07,-4.10849e-07
3.48304e-03,2.23182e-03,1.51686e-03,9.45930e-04,5.41207e-04,3.36067e-04,2.22282e-04,1.32799e-04,7.21193e-05,4.27650e-05,2.70259e-05,1.49307e-05,7.07011e-06,3.37859e-06,1.51541e-06,1.82022e-07,-4.52548e-07,-6.21226e-07,-6.25843e-07,-5.42546e-07,-4.11168e-07
3.48244e-03,2.23135e-03,1.51654e-03,9.45811e-04,5.41267e-04,3.36214e-04,2.22462e-04,1.32978e-04,7.22639e-05,4.28712e-05,2.71001e-05,1.49723e-05,7.08618e-06,3.38223e-06,1.51340e-06,1.77100e-07,-4.57637e-07,-6.25476e-07,-6.29202e-07,-5.44869e-07,-4.12619e-07
3.48308e-03,2.23191e-03,1.51698e-03,9.46086e-04,5.41375e-04,3.36220e-04,2.22406e-04,1.32874e-04,7.21278e-05,4.27238e-05,2.69535e-05,1.48395e-05,6.98182e-06,3.30649e-06,1.46094e-06,1.49902e-07,-4.65896e-07,-6.24254e-07,-6.23504e-07,-5.36841e-07,-4.04657e-07
3.48283e-03,2.23149e-03,1.51643e-03,9.45458e-04,5.40777e-04,3.35731e-04,2.22044e-04,1.32679e-04,7.21097e-05,4.28180e-05,2.71101e-05,1.50289e-05,7.16109e-06,3.45314e-06,1.57399e-06,2.21349e-07,-4.29379e-07,-6.07448e-07,-6.17544e-07,-5.38642e-07,-4.09820e-07
3.40231e-03,2.18263e-03,1.49447e-03,9.48924e-04,5.60416e-04,3.59603e-04,2.45120e-04,1.51843e-04,8.56548e-05,5.21473e-05,3.35702e-05,1.89123e-05,9.15553e-06,4.50241e-06,2.13045e-06,4.14804e-07,-4.21499e-07,-6.62497e-07,-6.90877e-07,-6.11539e-07,-4.69321e-07
3.48308e-03,2.23191e-03,1.51698e-03,9.46087e-04,5.41377e-04,3.36227e-04,2.22425e-04,1.32919e-04,7.22176e-05,4.28495e-05,2.70998e-05,1.49897e-05,7.10921e-06,3.40018e-06,1.52368e-06,1.76908e-07,-4.66259e-07,-6.37954e-07,-6.42902e-07,-5.58148e-07,-4.23968e-07
3.48607e-03,2.23711e-03,1.52398e-03,9.54438e-04,5.49745e-04,3.43449e-04,2.28158e-04,1.36592e-04,7.36853e-05,4.28943e-05,2.63073e-05,1.36296e-05,5.59049e-06,2.01055e-06,3.34511e-07,-7.17433e-07,-1.07170e-06,-1.05224e-06,-9.32253e-07,-7.33938e-07,-5.20681e-07
3.46907e-03,2.22354e-03,1.51158e-03,9.42885e-04,5.39635e-04,3.35180e-04,2.21743e-04,1.32505e-04,7.19659e-05,4.26649e-05,2.69483e-05,1.48680e-05,7.01835e-06,3.33532e-06,1.47936e-06,1.54964e-07,-4.71160e-07,-6.34222e-07,-6.35096e-07,-5.48317e-07,-4.14439e-07
3.48308e-03,2.23191e-03,1.51698e-03,9.46086e-04,5.41376e-04,3.36222e-04,2.22411e-04,1.32888e-04,7.21595e-05,4.27724e-05,2.70138e-05,1.49059e-05,7.04211e-06,3.35324e-06,1.49375e-06,1.65381e-07,-4.64530e-07,-6.30118e-07,-6.32619e-07,-5.47222e-07,-4.14166e-07
3.48723e-03,2.23904e-03,1.52641e-03,9.56994e-04,5.51621e-04,3.44232e-04,2.27895e-04,1.35221e-04,7.15984e-05,4.07391e-05,2.44014e-05,1.22481e-05,4.86938e-06,1.74410e-06,3.37515e-07,-5.18008e-07,-8.06772e-07,-8.01525e-07,-7.17490e-07,-5.73041e-07,-4.13529e-07
2.90885e-03,1.82323e-03,1.22693e-03,7.71372e-04,4.62894e-04,3.10561e-04,2.25278e-04,1.54714e-04,1.01009e-04,7.04071e-05,5.11495e-05,3.37756e-05,2.01676e-05,1.25648e-05,8.11863e-06,4.33171e-06,1.92814e-06,8.01712e-07,2.45666e-07,-1.19498e-07,-2.58103e-07
1.26827e-03,7.93763e-04,5.42401e-04,3.52376e-04,2.19413e-04,1.50441e-04,1.10117e-04,7.56939e-05,4.93646e-05,3.46767e-05,2.56991e-05,1.77971e-05,1.16751e-05,8.17860e-06,6.03071e-06,4.04303e-06,2.58967e-06,1.76615e-06,1.26070e-06,8.09322e-07,4.88614e-07
2.76142e-03,1.96908e-03,1.51458e-03,1.12116e-03,7.86391e-04,5.76837e-04,4.37259e-04,3.06003e-04,1.97629e-04,1.34461e-04,9.53812e-05,6.12714e-05,3.57909e-05,2.21974e-05,1.45078e-05,8.13277e-06,4.15034e-06,2.26810e-06,1.29852e-06,5.87637e-07,2.04764e-07
4.39894e-03,2.75264e-03,1.86484e-03,1.18468e-03,7.08307e-04,4.64615e-04,3.25759e-04,2.11680e-04,1.29245e-04,8.60930e-05,6.10722e-05,4.00541e-05,2.45714e-05,1.61344e-05,1.11737e-05,6.82166e-06,3.87494e-06,2.35018e-06,1.49542e-06,8.08686e-07,3.88725e-07
3.16596e-03,1.94052e-03,1.29366e-03,8.11392e-04,4.84307e-04,3.21277e-04,2.29156e-04,1.52774e-04,9.58940e-05,6.49053e-05,4.63529e-05,3.04407e-05,1.85498e-05,1.20229e-05,8.15873e-06,4.75416e-06,2.47134e-06,1.33730e-06,7.45004e-07,3.20091e-07,1.06893e-07
5.29284e-03,3.51649e-03,2.47283e-03,1.61111e-03,9.71783e-04,6.29443e-04,4.30433e-04,2.67241e-04,1.52480e-04,9.58553e-05,6.54303e-05,4.20482e-05,2.64533e-05,1.83711e-05,1.35326e-05,8.97958e-06,5.50665e-06,3.48279e-06,2.24279e-06,1.17892e-06,4.96262e-07
4.29870e-03,2.64187e-03,1.76491e-03,1.11018e-03,6.66418e-04,4.45179e-04,3.19783e-04,2.15059e-04,1.35935e-04,9.20263e-05,6.53282e-05,4.21750e-05,2.48705e-05,1.55806e-05,1.02817e-05,5.83992e-06,3.02342e-06,1.67213e-06,9.68161e-07,4.48109e-07,1.66995e-07
4.33419e-03,2.67735e-03,1.79486e-03,1.12858e-03,6.69307e-04,4.37492e-04,3.06410e-04,1.99118e-04,1.21713e-04,8.12232e-05,5.77673e-05,3.80945e-05,2.36100e-05,1.56874e-05,1.09911e-05,6.81727e-06,3.93675e-06,2.41682e-06,1.55147e-06,8.47344e-07,4.11469e-07
4.06434e-03,2.53157e-03,1.73159e-03,1.13357e-03,7.15948e-04,4.98048e-04,3.69281e-04,2.57759e-04,1.70921e-04,1.21577e-04,9.09320e-05,6.34940e-05,4.17638e-05,2.90799e-05,2.11744e-05,1.37987e-05,8.42743e-06,5.44180e-06,3.66342e-06,2.14420e-06,1.13989e-06
4.33419e-03,2.67735e-03,1.79486e-03,1.12858e-03,6.69296e-04,4.37456e-04,3.06329e-04,1.98954e-04,1.21430e-04,8.08541e-05,5.73543e-05,3.76797e-05,2.32608e-05,1.54322e-05,1.08252e-05,6.75875e-06,3.96336e-06,2.48420e-06,1.63403e-06,9.29955e-07,4.79984e-07
4.33421e-03,2.67740e-03,1.79500e-03,1.12898e-03,6.70208e-04,4.38867e-04,3.08079e-04,2.00876e-04,1.23130e-04,8.21051e-05,5.81392e-05,3.79294e-05,2.30672e-05,1.50444e-05,1.03812e-05,6.34221e-06,3.63897e-06,2.24703e-06,1.46411e-06,8.27237e-07,4.26738e-07
4.33419e-03,2.67735e-03,1.79486e-03,1.12858e-03,6.69309e-04,4.37499e-04,3.06428e-04,1.99159e-04,1.21785e-04,8.13095e-05,5.78505e-05,3.81507e-05,2.36175e-05,1.56554e-05,1.09365e-05,6.75233e-06,3.88105e-06,2.37710e-06,1.52650e-06,8.37884e-07,4.12819e-07
4.33420e-03,2.67735e-03,1.79487e-03,1.12859e-03,6.69335e-04,4.37554e-04,3.06513e-04,1.99280e-04,1.21928e-04,8.14404e-05,5.79486e-05,3.81916e-05,2.35960e-05,1.56014e-05,1.08732e-05,6.69567e-06,3.84285e-06,2.35446e-06,1.51434e-06,8.34377e-07,4.13949e-07
4.33419e-03,2.67735e-03,1.79486e-03,1.12858e-03,6.69309e-04,4.37499e-04,3.06428e-04,1.99156e-04,1.21771e-04,8.12785e-05,5.78009e-05,3.80808e-05,2.35405e-05,1.55901e-05,1.08910e-05,6.73651e-06,3.89097e-06,2.39872e-06,1.55125e-06,8.60286e-07,4.28843e-07
4.35328e-03,2.68138e-03,1.78974e-03,1.11698e-03,6.55310e-04,4.24124e-04,2.94642e-04,1.89889e-04,1.15413e-04,7.69694e-05,5.48724e-05,3.64019e-05,2.27966e-05,1.53249e-05,1.08759e-05,6.89774e-06,4.12285e-06,2.63330e-06,1.76607e-06,1.03697e-06,5.60269e-07
4.33420e-03,2.67736e-03,1.79488e-03,1.12864e-03,6.69464e-04,4.37772e-04,3.06802e-04,1.99611e-04,1.22212e-04,8.16116e-05,5.79978e-05,3.81023e-05,2.34075e-05,1.53929e-05,1.06842e-05,6.56017e-06,3.77207e-06,2.32765e-06,1.51380e-06,8.52381e-07,4.37887e-07
4.33419e-03,2.67735e-03,1.79486e-03,1.12858e-03,6.69308e-04,4.37499e-04,3.06428e-04,1.99156e-04,1.21775e-04,8.12879e-05,5.78159e-05,3.81005e-05,2.35573e-05,1.55968e-05,1.08861e-05,6.71774e-06,3.86444e-06,2.37266e-06,1.52947e-06,8.46293e-07,4.23186e-07
4.33419e-03,2.67735e-03,1.79486e-03,1.12858e-03,6.69309e-04,4.37499e-04,3.06427e-04,1.99155e-04,1.21770e-04,8.12767e-05,5.77988e-05,3.80787e-05,2.35387e-05,1.55889e-05,1.08903e-05,6.73636e-06,3.89125e-06,2.39918e-06,1.55176e-06,8.60760e-07,4.29212e-07
4.33419e-03,2.67735e-03,1.79486e-03,1.12858e-03,6.69308e-04,4.37499e-04,3.06426e-04,1.99153e-04,1.21766e-04,8.12718e-05,5.77937e-05,3.80747e-05,2.35369e-05,1.55891e-05,1.08918e-05,6.73888e-06,3.89386e-06,2.40136e-06,1.55340e-06,8.61704e-07,4.29551e-07
4.37823e-03,2.70195e-03,1.80901e-03,1.13521e-03,6.71500e-04,4.37924e-04,3.06113e-04,1.98461e-04,1.20999e-04,8.05755e-05,5.71916e-05,3.75946e-05,2.31820e-05,1.53195e-05,1.06802e-05,6.58587e-06,3.78755e-06,2.32376e-06,1.49465e-06,8.20981e-07,4.02734e-07
4.33419e-03,2.67735e-03,1.79486e-03,1.12858e-03,6.69309e-04,4.37499e-04,3.06427e-04,1.99155e-04,1.21769e-04,8.12736e-05,5.77926e-05,3.80671e-05,2.35207e-05,1.55675e-05,1.08690e-05,6.71921e-06,3.88208e-06,2.39697e-06,1.55439e-06,8.67010e-07,4.36366e-07
4.32592e-03,2.67040e-03,1.78932e-03,1.12477e-03,6.67284e-04,4.36660e-04,3.06352e-04,1.99716e-04,1.22717e-04,8.23338e-05,5.88448e-05,3.90320e-05,2.43312e-05,1.62338e-05,1.14143e-05,7.11980e-06,4.14897e-06,2.57490e-06,1.67293e-06,9.31047e-07,4.63178e-07
4.34645e-03,2.68554e-03,1.80056e-03,1.13220e-03,6.71440e-04,4.38861e-04,3.07354e-04,1.99733e-04,1.22102e-04,8.14847e-05,5.79380e-05,3.81635e-05,2.35867e-05,1.56188e-05,1.09102e-05,6.74812e-06,3.89779e-06,2.40312e-06,1.55426e-06,8.62105e-07,4.29847e-07
4.33419e-03,2.67735e-03,1.79486e-03,1.12858e-03,6.69293e-04,4.37447e-04,3.06311e-04,1.98926e-04,1.21405e-04,8.08537e-05,5.73886e-05,3.77618e-05,2.33828e-05,1.55629e-05,1.09449e-05,6.84720e-06,4.01108e-06,2.50227e-06,1.63319e-06,9.14625e-07,4.58856e-07
4.18418e-03,2.63998e-03,1.82467e-03,1.20504e-03,7.62664e-04,5.26782e-04,3.85450e-04,2.62202e-04,1.66368e-04,1.12592e-04,7.98898e-05,5.15467e-05,3.03206e-05,1.88526e-05,1.22781e-05,6.76177e-06,3.30564e-06,1.69344e-06,8.87103e-07,3.25300e-07,5.30372e-08
4.99501e-03,3.08324e-03,2.05663e-03,1.27962e-03,7.47792e-04,4.82137e-04,3.33619e-04,2.13613e-04,1.28335e-04,8.44260e-05,5.93296e-05,3.85557e-05,2.35003e-05,1.53946e-05,1.06567e-05,6.50961e-06,3.69895e-06,2.24055e-06,1.42061e-06,7.60367e-07,3.56330e-07
4.33420e-03,2.67735e-03,1.79486e-03,1.12858e-03,6.69309e-04,4.37500e-04,3.06428e-04,1.99158e-04,1.21783e-04,8.13070e-05,5.78492e-05,3.81556e-05,2.36362e-05,1.56881e-05,1.09791e-05,6.80095e-06,3.92566e-06,2.41212e-06,1.55121e-06,8.49969e-07,4.14280e-07
4.33420e-03,2.67738e-03,1.79494e-03,1.12881e-03,6.69833e-04,4.38319e-04,3.07451e-04,2.00284e-04,1.22762e-04,8.19952e-05,5.82356e-05,3.81989e-05,2.34065e-05,1.53540e-05,1.06310e-05,6.50055e-06,3.71138e-06,2.26887e-06,1.45849e-06,8.03910e-07,3.99033e-07
3.09007e-03,1.89933e-03,1.27931e-03,8.16164e-04,4.93842e-04,3.28835e-04,2.34059e-04,1.55116e-04,9.70637e-05,6.60473e-05,4.77083e-05,3.19777e-05,2.00812e-05,1.34277e-05,9.43483e-06,5.86242e-06,3.39273e-06,2.09025e-06,1.34889e-06,7.44311e-07,3.67666e-07
