tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23,tg_24,tg_25,tg_26,tg_27,tg_28,tg_29,tg_30,tg_31,tg_32,tg_33
1.31872e-03,9.73712e-04,6.88612e-04,4.73327e-04,3.50882e-04,2.73090e-04,2.00787e-04,1.40233e-04,1.02791e-04,7.83190e-05,5.43471e-05,3.58948e-05,2.50432e-05,1.82284e-05,1.20461e-05,7.57424e-06,5.13347e-06,3.67875e-06,2.46310e-06,1.53784e-06,1.04950e-06,7.57602e-07,5.08706e-07,3.20283e-07,2.17690e-07,1.56506e-07,1.01700e-07,6.36880e-08,4.29949e-08,3.06273e-08,1.98260e-08,1.22399e-08,8.16975e-09,5.76499e-09
1.97746e-03,1.55491e-03,1.15330e-03,8.08659e-04,5.96275e-04,4.57018e-04,3.26908e-04,2.19808e-04,1.55752e-04,1.15310e-04,7.71484e-05,4.89971e-05,3.30628e-05,2.33548e-05,1.48138e-05,8.86115e-06,5.73773e-06,3.94340e-06,2.50494e-06,1.46889e-06,9.54429e-07,6.62565e-07,4.26370e-07,2.57577e-07,1.70268e-07,1.20054e-07,7.64720e-08,4.71296e-08,3.15065e-08,2.23009e-08,1.43524e-08,8.82441e-09,5.87823e-09,4.14405e-09
1.84647e-03,1.44493e-03,1.06842e-03,7.48531e-04,5.52451e-04,4.24126e-04,3.04250e-04,2.05431e-04,1.46159e-04,1.08613e-04,7.30354e-05,4.66433e-05,3.16176e-05,2.24177e-05,1.42830e-05,8.58170e-06,5.57493e-06,3.84100e-06,2.44616e-06,1.43801e-06,9.35929e-07,6.50525e-07,4.19171e-07,2.53568e-07,1.67789e-07,1.18403e-07,7.54971e-08,4.65768e-08,3.11623e-08,2.20720e-08,1.42164e-08,8.74801e-09,5.83105e-09,4.11289e-09
1.65380e-03,1.28409e-03,9.44728e-04,6.60907e-04,4.88438e-04,3.75919e-04,2.70858e-04,1.84074e-04,1.31798e-04,9.85151e-05,6.67734e-05,4.30195e-05,2.93716e-05,2.09494e-05,1.34429e-05,8.13467e-06,5.31245e-06,3.67491e-06,2.35027e-06,1.38741e-06,9.05552e-07,6.30736e-07,4.07333e-07,2.46975e-07,1.63712e-07,1.15689e-07,7.38935e-08,4.56673e-08,3.05958e-08,2.16950e-08,1.39924e-08,8.62200e-09,5.75316e-09,4.06143e-09
2.07665e-03,1.65103e-03,1.23526e-03,8.70713e-04,6.43057e-04,4.92785e-04,3.51850e-04,2.35644e-04,1.66205e-04,1.22478e-04,8.13963e-05,5.12971e-05,3.43927e-05,2.41655e-05,1.52327e-05,9.05797e-06,5.84161e-06,4.00374e-06,2.53708e-06,1.48508e-06,9.64211e-07,6.69141e-07,4.30538e-07,2.60077e-07,1.71905e-07,1.21191e-07,7.71752e-08,4.75440e-08,3.17711e-08,2.24800e-08,1.44607e-08,8.88620e-09,5.91679e-09,4.16969e-09
1.98668e-03,1.56284e-03,1.15920e-03,8.12555e-04,5.98935e-04,4.58821e-04,3.27794e-04,2.19805e-04,1.55183e-04,1.14421e-04,7.60645e-05,4.79330e-05,3.21320e-05,2.25767e-05,1.42368e-05,8.47644e-06,5.47694e-06,3.76242e-06,2.39267e-06,1.40774e-06,9.18208e-07,6.39786e-07,4.13616e-07,2.51124e-07,1.66607e-07,1.17789e-07,7.52482e-08,4.64931e-08,3.11344e-08,2.20650e-08,1.42195e-08,8.75328e-09,5.83577e-09,4.11671e-09
1.98048e-03,1.56049e-03,1.16234e-03,8.20348e-04,6.08002e-04,4.67294e-04,3.34240e-04,2.23386e-04,1.56667e-04,1.14596e-04,7.52278e-05,4.67028e-05,3.09286e-05,2.15264e-05,1.34417e-05,7.94700e-06,5.12285e-06,3.52111e-06,2.24725e-06,1.33184e-06,8.75068e-07,6.13706e-07,3.99767e-07,2.44571e-07,1.63104e-07,1.15733e-07,7.42124e-08,4.59936e-08,3.08600e-08,2.18999e-08,1.41322e-08,8.70950e-09,5.81090e-09,4.10131e-09
1.97746e-03,1.55491e-03,1.15329e-03,8.08615e-04,5.96145e-04,4.56767e-04,3.26487e-04,2.19267e-04,1.55245e-04,1.14923e-04,7.69758e-05,4.90328e-05,3.32034e-05,2.35322e-05,1.49854e-05,8.99136e-06,5.82742e-06,4.00260e-06,2.53607e-06,1.47944e-06,9.56121e-07,6.60483e-07,4.22579e-07,2.53833e-07,1.67187e-07,1.17616e-07,7.47798e-08,4.60451e-08,3.07785e-08,2.17913e-08,1.40340e-08,8.63761e-09,5.75958e-09,4.06413e-09
1.97746e-03,1.55491e-03,1.15330e-03,8.08645e-04,5.96210e-04,4.56842e-04,3.26472e-04,2.18939e-04,1.54537e-04,1.13923e-04,7.57769e-05,4.79112e-05,3.23242e-05,2.29155e-05,1.46915e-05,8.96523e-06,5.93640e-06,4.17120e-06,2.72592e-06,1.65125e-06,1.09800e-06,7.74695e-07,5.05801e-07,3.08527e-07,2.04538e-07,1.44147e-07,9.14665e-08,5.59789e-08,3.71510e-08,2.61149e-08,1.66514e-08,1.01313e-08,6.69070e-09,4.68263e-09
1.97746e-03,1.55491e-03,1.15330e-03,8.08659e-04,5.96275e-04,4.57018e-04,3.26908e-04,2.19807e-04,1.55749e-04,1.15302e-04,7.71271e-05,4.89556e-05,3.30038e-05,2.32844e-05,1.47380e-05,8.79268e-06,5.68329e-06,3.90373e-06,2.48301e-06,1.46403e-06,9.58883e-07,6.71716e-07,4.37948e-07,2.68894e-07,1.80059e-07,1.28220e-07,8.25503e-08,5.13100e-08,3.44641e-08,2.44564e-08,1.57614e-08,9.68645e-09,6.44207e-09,4.53214e-09
1.97746e-03,1.55491e-03,1.15330e-03,8.08659e-04,5.96275e-04,4.57018e-04,3.26908e-04,2.19808e-04,1.55752e-04,1.15310e-04,7.71484e-05,4.89970e-05,3.30624e-05,2.33540e-05,1.48121e-05,8.85841e-06,5.73432e-06,3.93978e-06,2.50159e-06,1.46642e-06,9.52867e-07,6.61740e-07,4.26257e-07,2.57962e-07,1.70830e-07,1.20648e-07,7.70095e-08,4.75550e-08,3.18339e-08,2.25534e-08,1.45272e-08,8.93673e-09,5.95413e-09,4.19753e-09
1.96496e-03,1.54602e-03,1.14740e-03,8.04978e-04,5.93798e-04,4.55256e-04,3.25753e-04,2.19101e-04,1.55285e-04,1.14982e-04,7.69415e-05,4.88726e-05,3.29820e-05,2.32995e-05,1.47801e-05,8.84201e-06,5.72591e-06,3.93565e-06,2.50032e-06,1.46642e-06,9.52950e-07,6.61616e-07,4.25818e-07,2.57282e-07,1.70092e-07,1.19940e-07,7.64069e-08,4.70938e-08,3.14847e-08,2.22866e-08,1.43440e-08,8.81980e-09,5.87542e-09,4.14220e-09
1.97746e-03,1.55491e-03,1.15330e-03,8.08659e-04,5.96275e-04,4.57018e-04,3.26908e-04,2.19808e-04,1.55752e-04,1.15310e-04,7.71484e-05,4.89971e-05,3.30628e-05,2.33548e-05,1.48138e-05,8.86115e-06,5.73773e-06,3.94340e-06,2.50494e-06,1.46889e-06,9.54429e-07,6.62565e-07,4.26370e-07,2.57577e-07,1.70268e-07,1.20054e-07,7.64720e-08,4.71296e-08,3.15065e-08,2.23009e-08,1.43524e-08,8.82441e-09,5.87823e-09,4.14405e-09
2.59658e-03,2.16744e-03,1.69215e-03,1.22862e-03,9.18108e-04,7.05548e-04,5.02268e-04,3.33522e-04,2.33213e-04,1.70661e-04,1.12577e-04,7.05410e-05,4.71320e-05,3.30294e-05,2.07394e-05,1.22545e-05,7.84125e-06,5.32594e-06,3.32819e-06,1.90883e-06,1.21604e-06,8.29565e-07,5.22669e-07,3.08504e-07,2.00367e-07,1.39355e-07,8.73739e-08,5.30563e-08,3.50874e-08,2.46291e-08,1.57015e-08,9.56578e-09,6.32902e-09,4.43825e-09
2.01739e-03,1.53216e-03,1.08929e-03,7.31425e-04,5.23869e-04,3.93847e-04,2.76851e-04,1.83703e-04,1.29233e-04,9.52635e-05,6.34719e-05,4.01788e-05,2.70636e-05,1.91047e-05,1.21273e-05,7.27957e-06,4.73910e-06,3.27829e-06,2.10346e-06,1.25125e-06,8.23519e-07,5.78150e-07,3.77052e-07,2.31070e-07,1.54383e-07,1.09747e-07,7.05643e-08,4.38705e-08,2.95154e-08,2.09948e-08,1.35879e-08,8.40017e-09,5.61840e-09,3.97350e-09
1.86644e-03,1.42524e-03,1.01890e-03,6.90843e-04,5.02876e-04,3.86975e-04,2.84423e-04,2.03701e-04,1.55900e-04,1.24841e-04,9.34633e-05,6.73765e-05,5.04125e-05,3.87276e-05,2.70817e-05,1.77618e-05,1.22379e-05,8.76794e-06,5.76400e-06,3.44069e-06,2.22864e-06,1.52578e-06,9.53791e-07,5.50536e-07,3.48295e-07,2.36057e-07,1.42761e-07,8.33183e-08,5.33456e-08,3.64530e-08,2.25004e-08,1.32627e-08,8.55525e-09,5.87857e-09
1.97718e-03,1.55405e-03,1.15082e-03,8.02843e-04,5.87094e-04,4.45380e-04,3.13702e-04,2.07368e-04,1.45775e-04,1.08122e-04,7.36358e-05,4.86522e-05,3.43801e-05,2.54207e-05,1.71483e-05,1.09578e-05,7.45689e-06,5.31847e-06,3.50294e-06,2.11613e-06,1.39394e-06,9.72316e-07,6.24491e-07,3.73332e-07,2.43484e-07,1.69344e-07,1.05777e-07,6.37638e-08,4.18439e-08,2.91560e-08,1.84038e-08,1.10875e-08,7.26837e-09,5.05749e-09
1.97746e-03,1.55491e-03,1.15330e-03,8.08655e-04,5.96262e-04,4.56990e-04,3.26858e-04,2.19735e-04,1.55672e-04,1.15234e-04,7.70897e-05,4.89626e-05,3.30465e-05,2.33505e-05,1.48193e-05,8.87174e-06,5.74929e-06,3.95440e-06,2.51438e-06,1.47609e-06,9.59894e-07,6.66758e-07,4.29309e-07,2.59458e-07,1.71538e-07,1.20952e-07,7.70366e-08,4.74670e-08,3.17240e-08,2.24492e-08,1.44429e-08,8.87652e-09,5.91096e-09,4.16592e-09
1.97746e-03,1.55491e-03,1.15330e-03,8.08659e-04,5.96276e-04,4.57020e-04,3.26920e-04,2.19853e-04,1.55848e-04,1.15461e-04,7.73664e-05,4.92514e-05,3.33068e-05,2.35648e-05,1.49613e-05,8.93690e-06,5.76416e-06,3.93909e-06,2.47760e-06,1.43072e-06,9.16270e-07,6.27965e-07,3.98097e-07,2.36941e-07,1.55138e-07,1.08737e-07,6.89349e-08,4.24044e-08,2.83614e-08,2.01061e-08,1.29811e-08,8.01782e-09,5.36416e-09,3.79663e-09
1.97746e-03,1.55491e-03,1.15330e-03,8.08659e-04,5.96275e-04,4.57018e-04,3.26908e-04,2.19809e-04,1.55756e-04,1.15319e-04,7.71691e-05,4.90371e-05,3.31195e-05,2.34221e-05,1.48856e-05,8.92498e-06,5.78720e-06,3.97821e-06,2.52260e-06,1.47076e-06,9.48191e-07,6.52579e-07,4.14856e-07,2.46932e-07,1.61345e-07,1.12770e-07,7.11724e-08,4.35569e-08,2.90134e-08,2.05019e-08,1.31888e-08,8.11899e-09,5.41947e-09,3.82946e-09
1.97746e-03,1.55491e-03,1.15330e-03,8.08659e-04,5.96275e-04,4.57018e-04,3.26908e-04,2.19808e-04,1.55752e-04,1.15310e-04,7.71486e-05,4.89982e-05,3.30662e-05,2.33622e-05,1.48293e-05,8.88843e-06,5.77416e-06,3.98512e-06,2.54843e-06,1.50775e-06,9.85598e-07,6.85933e-07,4.40373e-07,2.62720e-07,1.70311e-07,1.17334e-07,7.19043e-08,4.20996e-08,2.67943e-08,1.81112e-08,1.09477e-08,6.25863e-09,3.91692e-09,2.61546e-09
2.07981e-03,1.62222e-03,1.17380e-03,7.97578e-04,5.78878e-04,4.43604e-04,3.23383e-04,2.27659e-04,1.70413e-04,1.33403e-04,9.69273e-05,6.80315e-05,5.01786e-05,3.83172e-05,2.67970e-05,1.77149e-05,1.23403e-05,8.94324e-06,5.96971e-06,3.62925e-06,2.38292e-06,1.64715e-06,1.03771e-06,6.00016e-07,3.77399e-07,2.53060e-07,1.49667e-07,8.43774e-08,5.20723e-08,3.42923e-08,2.00674e-08,1.10778e-08,6.73706e-09,4.39003e-09
2.34814e-03,1.83990e-03,1.33491e-03,9.08672e-04,6.60500e-04,5.06818e-04,3.69868e-04,2.60301e-04,1.94473e-04,1.51816e-04,1.09764e-04,7.65277e-05,5.60848e-05,4.25745e-05,2.95400e-05,1.93557e-05,1.33849e-05,9.64089e-06,6.38951e-06,3.85348e-06,2.51471e-06,1.72969e-06,1.08361e-06,6.22867e-07,3.90036e-07,2.60628e-07,1.53519e-07,8.62155e-08,5.30554e-08,3.48624e-08,2.03502e-08,1.12072e-08,6.80408e-09,4.42792e-09
1.96188e-03,1.56353e-03,1.15607e-03,7.94961e-04,5.75326e-04,4.36245e-04,3.11994e-04,2.14575e-04,1.58029e-04,1.22473e-04,8.82955e-05,6.18083e-05,4.56607e-05,3.49921e-05,2.46392e-05,1.64430e-05,1.15540e-05,8.43759e-06,5.68409e-06,3.49189e-06,2.31121e-06,1.60794e-06,1.02041e-06,5.94505e-07,3.76028e-07,2.53222e-07,1.50495e-07,8.52255e-08,5.27620e-08,3.48278e-08,2.04309e-08,1.13021e-08,6.88234e-09,4.48833e-09
1.99167e-03,1.55923e-03,1.12866e-03,7.59819e-04,5.42518e-04,4.08123e-04,2.90324e-04,1.99402e-04,1.47068e-04,1.14235e-04,8.26500e-05,5.80936e-05,4.30598e-05,3.30883e-05,2.33728e-05,1.56472e-05,1.10212e-05,8.06404e-06,5.44443e-06,3.35295e-06,2.22357e-06,1.54947e-06,9.85187e-07,5.75211e-07,3.64444e-07,2.45764e-07,1.46315e-07,8.30031e-08,5.14572e-08,3.40051e-08,1.99758e-08,1.10663e-08,6.74647e-09,4.40394e-09
1.92746e-03,1.49914e-03,1.08156e-03,7.30812e-04,5.26153e-04,3.99558e-04,2.87938e-04,2.00926e-04,1.50301e-04,1.18212e-04,8.69431e-05,6.22057e-05,4.68047e-05,3.64534e-05,2.62280e-05,1.79480e-05,1.28852e-05,9.58352e-06,6.59538e-06,4.14728e-06,2.79195e-06,1.96755e-06,1.26548e-06,7.46508e-07,4.75905e-07,3.22126e-07,1.92324e-07,1.09201e-07,6.76451e-08,4.46282e-08,2.61271e-08,1.43979e-08,8.72915e-09,5.66662e-09
1.92779e-03,1.50004e-03,1.08391e-03,7.35890e-04,5.33777e-04,4.08904e-04,2.98260e-04,2.10705e-04,1.58648e-04,1.25007e-04,9.16217e-05,6.47445e-05,4.78379e-05,3.64706e-05,2.53575e-05,1.65988e-05,1.14509e-05,8.22641e-06,5.43407e-06,3.26564e-06,2.12619e-06,1.46036e-06,9.13988e-07,5.25299e-07,3.29152e-07,2.20168e-07,1.29933e-07,7.31644e-08,4.51449e-08,2.97429e-08,1.74278e-08,9.64359e-09,5.88081e-09,3.84299e-09
1.92779e-03,1.50004e-03,1.08391e-03,7.35881e-04,5.33729e-04,4.08753e-04,2.97832e-04,2.09742e-04,1.57205e-04,1.23296e-04,8.98984e-05,6.34141e-05,4.70008e-05,3.60493e-05,2.53513e-05,1.68510e-05,1.17811e-05,8.55691e-06,5.71993e-06,3.47681e-06,2.27941e-06,1.57238e-06,9.87522e-07,5.68850e-07,3.56832e-07,2.38866e-07,1.41127e-07,7.96028e-08,4.92073e-08,3.24774e-08,1.90758e-08,1.05819e-08,6.46413e-09,4.22883e-09
1.92779e-03,1.50004e-03,1.08391e-03,7.35881e-04,5.33729e-04,4.08753e-04,2.97831e-04,2.09732e-04,1.57175e-04,1.23237e-04,8.97854e-05,6.32406e-05,4.67951e-05,3.58389e-05,2.51665e-05,1.67233e-05,1.17083e-05,8.52678e-06,5.72918e-06,3.51225e-06,2.32206e-06,1.61417e-06,1.02323e-06,5.95047e-07,3.75526e-07,2.52256e-07,1.49323e-07,8.41294e-08,5.18390e-08,3.40747e-08,1.98825e-08,1.09375e-08,6.63245e-09,4.31164e-09
1.92779e-03,1.50004e-03,1.08391e-03,7.35881e-04,5.33729e-04,4.08753e-04,2.97831e-04,2.09733e-04,1.57180e-04,1.23249e-04,8.98123e-05,6.32901e-05,4.68613e-05,3.59126e-05,2.52379e-05,1.67788e-05,1.17454e-05,8.54826e-06,5.73502e-06,3.50611e-06,2.31111e-06,1.60182e-06,1.01138e-06,5.85314e-07,3.67912e-07,2.46336e-07,1.45252e-07,8.15393e-08,5.01173e-08,3.28849e-08,1.91562e-08,1.05261e-08,6.38044e-09,4.14787e-09
1.94677e-03,1.51443e-03,1.09379e-03,7.41974e-04,5.37676e-04,4.11443e-04,2.99501e-04,2.10707e-04,1.57807e-04,1.23686e-04,9.00905e-05,6.34624e-05,4.69772e-05,3.59945e-05,2.52886e-05,1.68053e-05,1.17576e-05,8.55217e-06,5.73313e-06,3.50220e-06,2.30799e-06,1.60011e-06,1.01148e-06,5.86946e-07,3.70172e-07,2.48735e-07,1.47471e-07,8.33347e-08,5.15178e-08,3.39727e-08,1.99104e-08,1.10069e-08,6.70087e-09,4.36987e-09
1.92779e-03,1.50004e-03,1.08391e-03,7.35881e-04,5.33729e-04,4.08753e-04,2.97831e-04,2.09733e-04,1.57180e-04,1.23249e-04,8.98123e-05,6.32900e-05,4.68607e-05,3.59110e-05,2.52339e-05,1.67712e-05,1.17348e-05,8.53615e-06,5.72280e-06,3.49616e-06,2.30414e-06,1.59751e-06,1.00990e-06,5.86062e-07,3.69632e-07,2.48383e-07,1.47270e-07,8.32252e-08,5.14523e-08,3.39307e-08,1.98867e-08,1.09944e-08,6.69354e-09,4.36526e-09
1.40810e-03,1.03358e-03,7.21689e-04,4.93121e-04,3.69209e-04,2.93125e-04,2.23407e-04,1.64447e-04,1.26900e-04,1.01500e-04,7.54943e-05,5.41180e-05,4.05106e-05,3.12750e-05,2.21362e-05,1.48004e-05,1.03966e-05,7.58463e-06,5.10095e-06,3.12713e-06,2.06664e-06,1.43626e-06,9.10614e-07,5.30270e-07,3.35414e-07,2.25951e-07,1.34403e-07,7.62184e-08,4.72572e-08,3.12424e-08,1.83698e-08,1.01921e-08,6.22385e-09,4.06971e-09
1.86095e-03,1.47549e-03,1.09333e-03,7.62765e-04,5.63460e-04,4.36513e-04,3.20988e-04,2.27247e-04,1.70587e-04,1.33782e-04,9.74065e-05,6.85325e-05,5.06696e-05,3.87873e-05,2.72253e-05,1.80803e-05,1.26451e-05,9.19535e-06,6.16216e-06,3.76207e-06,2.47754e-06,1.71635e-06,1.08372e-06,6.27852e-07,3.95365e-07,2.65289e-07,1.56981e-07,8.85146e-08,5.46172e-08,3.59569e-08,2.10281e-08,1.15967e-08,7.04539e-09,4.58622e-09
2.05030e-03,1.63197e-03,1.20741e-03,8.29232e-04,5.95304e-04,4.44616e-04,3.08377e-04,2.01907e-04,1.41848e-04,1.05660e-04,7.27214e-05,4.88034e-05,3.50014e-05,2.62254e-05,1.79915e-05,1.16990e-05,8.06362e-06,5.80380e-06,3.85322e-06,2.33748e-06,1.53724e-06,1.06645e-06,6.76561e-07,3.95468e-07,2.51415e-07,1.70268e-07,1.02084e-07,5.84383e-08,3.65371e-08,2.43372e-08,1.44518e-08,8.10927e-09,5.00019e-09,3.29760e-09
1.92838e-03,1.50166e-03,1.08812e-03,7.44908e-04,5.47241e-04,4.25336e-04,3.16194e-04,2.26955e-04,1.71310e-04,1.33930e-04,9.58630e-05,6.50980e-05,4.61812e-05,3.38986e-05,2.24268e-05,1.39128e-05,9.20136e-06,6.39221e-06,4.07192e-06,2.36051e-06,1.50163e-06,1.01564e-06,6.27435e-07,3.57758e-07,2.23825e-07,1.49963e-07,8.89931e-08,5.05792e-08,3.15153e-08,2.09632e-08,1.24498e-08,7.00091e-09,4.33030e-09,2.86581e-09
1.92779e-03,1.50004e-03,1.08391e-03,7.35881e-04,5.33729e-04,4.08753e-04,2.97832e-04,2.09737e-04,1.57187e-04,1.23260e-04,8.98282e-05,6.33070e-05,4.68755e-05,3.59225e-05,2.52405e-05,1.67731e-05,1.17341e-05,8.53413e-06,5.72010e-06,3.49348e-06,2.30181e-06,1.59557e-06,1.00843e-06,5.85065e-07,3.68936e-07,2.47882e-07,1.46952e-07,8.30357e-08,5.13316e-08,3.38498e-08,1.98388e-08,1.09679e-08,6.67758e-09,4.35500e-09
1.92779e-03,1.50004e-03,1.08391e-03,7.35881e-04,5.33729e-04,4.08752e-04,2.97826e-04,2.09706e-04,1.57098e-04,1.23084e-04,8.94928e-05,6.27884e-05,4.62513e-05,3.52710e-05,2.46452e-05,1.63278e-05,1.14422e-05,8.36693e-06,5.67609e-06,3.54416e-06,2.39142e-06,1.69740e-06,1.10752e-06,6.67997e-07,4.34981e-07,3.00059e-07,1.83608e-07,1.06921e-07,6.75312e-08,4.52392e-08,2.69436e-08,1.50861e-08,9.24615e-09,6.04865e-09
1.92779e-03,1.50004e-03,1.08391e-03,7.35881e-04,5.33729e-04,4.08753e-04,2.97831e-04,2.09733e-04,1.57180e-04,1.23248e-04,8.98099e-05,6.32821e-05,4.68446e-05,3.58857e-05,2.51963e-05,1.67237e-05,1.16847e-05,8.48864e-06,5.68332e-06,3.47018e-06,2.28957e-06,1.59140e-06,1.01152e-06,5.92770e-07,3.77904e-07,2.56664e-07,1.54514e-07,8.88278e-08,5.56931e-08,3.71532e-08,2.20687e-08,1.23560e-08,7.58762e-09,4.97798e-09
1.92779e-03,1.50004e-03,1.08391e-03,7.35881e-04,5.33729e-04,4.08753e-04,2.97831e-04,2.09733e-04,1.57180e-04,1.23249e-04,8.98122e-05,6.32899e-05,4.68606e-05,3.59107e-05,2.52329e-05,1.67680e-05,1.17284e-05,8.52638e-06,5.70894e-06,3.47892e-06,2.28621e-06,1.58057e-06,9.95702e-07,5.76171e-07,3.63367e-07,2.44810e-07,1.46390e-07,8.41702e-08,5.31875e-08,3.59478e-08,2.19092e-08,1.27662e-08,8.17417e-09,5.58967e-09
1.92779e-03,1.50004e-03,1.08391e-03,7.35881e-04,5.33729e-04,4.08753e-04,2.97831e-04,2.09733e-04,1.57180e-04,1.23249e-04,8.98123e-05,6.32900e-05,4.68607e-05,3.59110e-05,2.52339e-05,1.67712e-05,1.17348e-05,8.53615e-06,5.72280e-06,3.49616e-06,2.30414e-06,1.59751e-06,1.00990e-06,5.86062e-07,3.69632e-07,2.48383e-07,1.47270e-07,8.32252e-08,5.14523e-08,3.39307e-08,1.98867e-08,1.09944e-08,6.69354e-09,4.36526e-09
1.77935e-03,1.28085e-03,8.62246e-04,5.60234e-04,4.01315e-04,3.06543e-04,2.22193e-04,1.53361e-04,1.11275e-04,8.39700e-05,5.74800e-05,3.73750e-05,2.57163e-05,1.84725e-05,1.19645e-05,7.30697e-06,4.79557e-06,3.31994e-06,2.11223e-06,1.22574e-06,7.81142e-07,5.29260e-07,3.27710e-07,1.87471e-07,1.17759e-07,7.92906e-08,4.74960e-08,2.73916e-08,1.73453e-08,1.17335e-08,7.14626e-09,4.14990e-09,2.64422e-09,1.79826e-09
1.64609e-03,1.18650e-03,7.99492e-04,5.19400e-04,3.71961e-04,2.84205e-04,2.06312e-04,1.42867e-04,1.04045e-04,7.87933e-05,5.41998e-05,3.54321e-05,2.44874e-05,1.76546e-05,1.14861e-05,7.04732e-06,4.64171e-06,3.22263e-06,2.05686e-06,1.19768e-06,7.65170e-07,5.19450e-07,3.22324e-07,1.84792e-07,1.16260e-07,7.83756e-08,4.70125e-08,2.71473e-08,1.72065e-08,1.16478e-08,7.09968e-09,4.12595e-09,2.63040e-09,1.78961e-09
1.43570e-03,1.07076e-03,7.76171e-04,5.54378e-04,4.23114e-04,3.35062e-04,2.48569e-04,1.72573e-04,1.24535e-04,9.31611e-05,6.28820e-05,4.02114e-05,2.72820e-05,1.93679e-05,1.23672e-05,7.44532e-06,4.83424e-06,3.31917e-06,2.09340e-06,1.20444e-06,7.63263e-07,5.15133e-07,3.17808e-07,1.81295e-07,1.13726e-07,7.65331e-08,4.58449e-08,2.64586e-08,1.67718e-08,1.13582e-08,6.92901e-09,4.03168e-09,2.57328e-09,1.75260e-09
1.82771e-03,1.28516e-03,8.28210e-04,5.00842e-04,3.35259e-04,2.42836e-04,1.67561e-04,1.12294e-04,8.10708e-05,6.15445e-05,4.28270e-05,2.85151e-05,2.00519e-05,1.46815e-05,9.74075e-06,6.10256e-06,4.08631e-06,2.87527e-06,1.86298e-06,1.10247e-06,7.12719e-07,4.88304e-07,3.06028e-07,1.77198e-07,1.12265e-07,7.60744e-08,4.58905e-08,2.66309e-08,1.69358e-08,1.14923e-08,7.02252e-09,4.09002e-09,2.61125e-09,1.77840e-09
1.71183e-03,1.23873e-03,8.49507e-04,5.69408e-04,4.18189e-04,3.24579e-04,2.37968e-04,1.64857e-04,1.19368e-04,8.97240e-05,6.10133e-05,3.93552e-05,2.68942e-05,1.92072e-05,1.23527e-05,7.48973e-06,4.88856e-06,3.36975e-06,2.13394e-06,1.23248e-06,7.82871e-07,5.29166e-07,3.26866e-07,1.86588e-07,1.17050e-07,7.87480e-08,4.71370e-08,2.71734e-08,1.72052e-08,1.16390e-08,7.08998e-09,4.11853e-09,2.62512e-09,1.78583e-09
1.92634e-03,1.40273e-03,9.36124e-04,5.79563e-04,3.89303e-04,2.79878e-04,1.89767e-04,1.24277e-04,8.82602e-05,6.63128e-05,4.57435e-05,3.02986e-05,2.12578e-05,1.55475e-05,1.03077e-05,6.45492e-06,4.32106e-06,3.03963e-06,1.96862e-06,1.16410e-06,7.51925e-07,5.14695e-07,3.22131e-07,1.86171e-07,1.17739e-07,7.96499e-08,4.79357e-08,2.77442e-08,1.76038e-08,1.19220e-08,7.26695e-09,4.22102e-09,2.68907e-09,1.82812e-09
1.76679e-03,1.25979e-03,8.30777e-04,5.21999e-04,3.64324e-04,2.75006e-04,2.00447e-04,1.43156e-04,1.08716e-04,8.58529e-05,6.25296e-05,4.34272e-05,3.14480e-05,2.35147e-05,1.59366e-05,1.01506e-05,6.85509e-06,4.84169e-06,3.13820e-06,1.84789e-06,1.18510e-06,8.04361e-07,4.96939e-07,2.82066e-07,1.75385e-07,1.16815e-07,6.88237e-08,3.88985e-08,2.41909e-08,1.61027e-08,9.60569e-09,5.45259e-09,3.41056e-09,2.28384e-09
1.77934e-03,1.28083e-03,8.62160e-04,5.60007e-04,4.00938e-04,3.06059e-04,2.21652e-04,1.52878e-04,1.10910e-04,8.37210e-05,5.73666e-05,3.73670e-05,2.57607e-05,1.85404e-05,1.20419e-05,7.37886e-06,4.85675e-06,3.37064e-06,2.15069e-06,1.25200e-06,7.99679e-07,5.42719e-07,3.36589e-07,1.92801e-07,1.21180e-07,8.16100e-08,4.88777e-08,2.81711e-08,1.78247e-08,1.20474e-08,7.32833e-09,4.24917e-09,2.70389e-09,1.83671e-09
1.77935e-03,1.28085e-03,8.62246e-04,5.60236e-04,4.01322e-04,3.06562e-04,2.22238e-04,1.53447e-04,1.11390e-04,8.40962e-05,5.75984e-05,3.74627e-05,2.57717e-05,1.85018e-05,1.19680e-05,7.29360e-06,4.77609e-06,3.29929e-06,2.09321e-06,1.21062e-06,7.69481e-07,5.20277e-07,3.21436e-07,1.83510e-07,1.15132e-07,7.74677e-08,4.63837e-08,2.67509e-08,1.69458e-08,1.14691e-08,6.99127e-09,4.06455e-09,2.59257e-09,1.76480e-09
