tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23
2.20492e-03,1.06838e-03,6.03110e-04,3.72734e-04,2.12866e-04,1.15549e-04,7.14753e-05,4.84105e-05,3.05613e-05,1.81325e-05,1.17193e-05,8.04341e-06,5.02806e-06,2.90478e-06,1.82572e-06,1.23426e-06,7.50779e-07,4.46546e-07,2.95669e-07,2.11341e-07,1.40866e-07,9.21353e-08,6.53251e-08,4.87339e-08
8.85582e-04,4.83252e-04,3.00185e-04,2.01009e-04,1.24951e-04,7.28216e-05,4.65124e-05,3.17449e-05,1.98631e-05,1.15170e-05,7.30613e-06,4.96848e-06,3.11449e-06,1.84768e-06,1.21134e-06,8.59323e-07,5.62417e-07,3.63068e-07,2.55166e-07,1.89519e-07,1.29813e-07,8.51046e-08,5.93851e-08,4.33101e-08
7.82823e-04,4.31822e-04,2.71109e-04,1.83160e-04,1.14869e-04,6.73783e-05,4.31374e-05,2.94551e-05,1.84273e-05,1.06911e-05,6.79885e-06,4.64247e-06,2.93307e-06,1.76200e-06,1.16976e-06,8.39102e-07,5.56685e-07,3.63745e-07,2.57513e-07,1.92054e-07,1.31924e-07,8.65586e-08,6.03680e-08,4.39837e-08
8.02722e-04,4.41922e-04,2.75578e-04,1.84802e-04,1.15018e-04,6.72990e-05,4.32991e-05,2.98250e-05,1.89214e-05,1.11527e-05,7.15488e-06,4.89506e-06,3.07289e-06,1.80988e-06,1.17142e-06,8.19074e-07,5.25092e-07,3.32013e-07,2.30306e-07,1.69844e-07,1.15922e-07,7.61401e-08,5.33844e-08,3.91508e-08
8.02281e-04,4.41445e-04,2.75327e-04,1.84779e-04,1.15168e-04,6.74728e-05,4.34072e-05,2.98633e-05,1.88937e-05,1.10914e-05,7.09359e-06,4.84460e-06,3.04007e-06,1.79506e-06,1.16718e-06,8.20510e-07,5.30276e-07,3.38208e-07,2.36011e-07,1.74697e-07,1.19553e-07,7.85755e-08,5.50473e-08,4.03160e-08
8.00949e-04,4.40845e-04,2.75336e-04,1.85131e-04,1.15663e-04,6.78809e-05,4.36666e-05,3.00048e-05,1.89345e-05,1.10775e-05,7.06860e-06,4.82285e-06,3.02796e-06,1.79359e-06,1.17164e-06,8.27731e-07,5.38656e-07,3.45919e-07,2.42446e-07,1.79897e-07,1.23283e-07,8.10053e-08,5.66804e-08,4.14500e-08
8.00949e-04,4.40847e-04,2.75345e-04,1.85159e-04,1.15736e-04,6.80339e-05,4.38847e-05,3.02562e-05,1.91865e-05,1.12807e-05,7.21016e-06,4.91097e-06,3.06064e-06,1.78329e-06,1.14170e-06,7.90338e-07,5.00143e-07,3.12340e-07,2.14973e-07,1.57844e-07,1.07461e-07,7.06183e-08,4.96250e-08,3.64954e-08
8.00949e-04,4.40845e-04,2.75336e-04,1.85131e-04,1.15663e-04,6.78808e-05,4.36665e-05,3.00048e-05,1.89345e-05,1.10774e-05,7.06850e-06,4.82265e-06,3.02749e-06,1.79243e-06,1.16968e-06,8.25114e-07,5.35534e-07,3.42917e-07,2.40014e-07,1.78131e-07,1.22376e-07,8.08356e-08,5.68929e-08,4.18377e-08
3.25218e-03,1.67409e-03,9.81713e-04,6.22007e-04,3.60317e-04,1.93687e-04,1.16174e-04,7.55655e-05,4.48918e-05,2.46900e-05,1.50250e-05,9.85589e-06,5.88865e-06,3.27975e-06,2.02458e-06,1.35960e-06,8.27444e-07,4.95482e-07,3.29590e-07,2.35372e-07,1.55051e-07,9.86064e-08,6.76108e-08,4.87777e-08
7.24581e-04,3.96147e-04,2.47133e-04,1.66337e-04,1.04246e-04,6.14726e-05,3.97062e-05,2.73728e-05,1.73370e-05,1.01845e-05,6.52272e-06,4.46625e-06,2.81849e-06,1.68128e-06,1.10567e-06,7.85823e-07,5.15331e-07,3.33468e-07,2.34977e-07,1.75012e-07,1.20385e-07,7.93401e-08,5.56191e-08,4.07255e-08
7.93002e-04,4.30855e-04,2.66323e-04,1.77626e-04,1.10050e-04,6.40981e-05,4.10336e-05,2.81055e-05,1.76845e-05,1.03257e-05,6.58630e-06,4.49696e-06,2.82990e-06,1.68402e-06,1.10591e-06,7.85350e-07,5.14697e-07,3.32957e-07,2.34601e-07,1.74735e-07,1.20201e-07,7.92239e-08,5.55405e-08,4.06694e-08
8.03874e-04,4.42081e-04,2.75532e-04,1.84770e-04,1.14973e-04,6.71261e-05,4.29920e-05,2.94371e-05,1.85046e-05,1.07866e-05,6.86777e-06,4.68026e-06,2.93697e-06,1.74097e-06,1.13910e-06,8.06297e-07,5.26253e-07,3.39069e-07,2.38242e-07,1.77104e-07,1.21598e-07,8.00233e-08,5.60484e-08,4.10154e-08
7.86171e-04,4.25399e-04,2.62191e-04,1.75306e-04,1.10263e-04,6.67563e-05,4.48749e-05,3.23089e-05,2.17028e-05,1.36367e-05,9.17872e-06,6.50666e-06,4.23267e-06,2.56667e-06,1.68479e-06,1.18300e-06,7.55157e-07,4.70487e-07,3.20640e-07,2.32448e-07,1.55166e-07,9.95865e-08,6.86109e-08,4.96370e-08
8.01451e-04,4.41774e-04,2.76504e-04,1.86338e-04,1.16697e-04,6.85379e-05,4.39938e-05,3.01044e-05,1.88507e-05,1.08989e-05,6.87621e-06,4.64444e-06,2.88095e-06,1.68584e-06,1.09271e-06,7.68659e-07,4.99032e-07,3.20705e-07,2.25270e-07,1.67555e-07,1.15179e-07,7.59084e-08,5.32273e-08,3.89866e-08
8.00948e-04,4.40844e-04,2.75333e-04,1.85124e-04,1.15641e-04,6.78316e-05,4.35879e-05,2.99029e-05,1.88132e-05,1.09518e-05,6.95329e-06,4.72332e-06,2.95196e-06,1.74435e-06,1.14146e-06,8.10471e-07,5.33864e-07,3.50109e-07,2.51228e-07,1.90899e-07,1.35275e-07,9.23517e-08,6.66538e-08,4.99696e-08
8.00948e-04,4.40845e-04,2.75336e-04,1.85131e-04,1.15662e-04,6.78805e-05,4.36663e-05,3.00045e-05,1.89342e-05,1.10772e-05,7.06825e-06,4.82242e-06,3.02729e-06,1.79220e-06,1.16925e-06,8.24295e-07,5.33941e-07,3.40374e-07,2.36878e-07,1.74774e-07,1.19159e-07,7.82026e-08,5.49077e-08,4.04114e-08
8.00949e-04,4.40845e-04,2.75336e-04,1.85131e-04,1.15663e-04,6.78809e-05,4.36666e-05,3.00048e-05,1.89345e-05,1.10775e-05,7.06860e-06,4.82285e-06,3.02796e-06,1.79359e-06,1.17164e-06,8.27731e-07,5.38656e-07,3.45919e-07,2.42446e-07,1.79897e-07,1.23283e-07,8.10053e-08,5.66804e-08,4.14500e-08
1.46859e-03,8.95239e-04,6.06315e-04,4.35489e-04,2.92263e-04,1.84026e-04,1.24442e-04,8.87621e-05,5.83403e-05,3.55461e-05,2.33077e-05,1.61654e-05,1.02349e-05,5.99499e-06,3.79766e-06,2.56924e-06,1.54361e-06,8.84208e-07,5.53791e-07,3.70266e-07,2.21277e-07,1.25268e-07,7.78822e-08,5.18301e-08
2.42286e-03,1.44371e-03,9.53876e-04,6.68253e-04,4.33833e-04,2.62414e-04,1.71583e-04,1.19011e-04,7.56936e-05,4.44982e-05,2.83770e-05,1.92514e-05,1.18878e-05,6.78492e-06,4.21503e-06,2.80967e-06,1.65968e-06,9.35796e-07,5.79516e-07,3.84251e-07,2.27568e-07,1.27781e-07,7.90047e-08,5.23725e-08
1.54119e-03,9.53051e-04,6.45609e-04,4.60315e-04,3.04099e-04,1.87008e-04,1.23736e-04,8.66051e-05,5.56420e-05,3.30626e-05,2.12628e-05,1.45261e-05,9.04686e-06,5.21569e-06,3.26891e-06,2.19604e-06,1.31092e-06,7.48031e-07,4.68050e-07,3.13148e-07,1.87613e-07,1.06694e-07,6.66610e-08,4.45768e-08
1.45519e-03,8.77391e-04,5.88195e-04,4.19577e-04,2.80851e-04,1.78244e-04,1.22488e-04,8.91139e-05,6.03564e-05,3.82737e-05,2.60021e-05,1.85918e-05,1.22067e-05,7.43380e-06,4.84999e-06,3.35447e-06,2.06484e-06,1.20749e-06,7.65988e-07,5.16065e-07,3.10148e-07,1.75812e-07,1.09045e-07,7.22572e-08
1.46860e-03,8.95276e-04,6.06411e-04,4.35655e-04,2.92506e-04,1.84302e-04,1.24684e-04,8.89464e-05,5.84426e-05,3.55688e-05,2.32881e-05,1.61265e-05,1.01879e-05,5.95152e-06,3.76168e-06,2.54031e-06,1.52296e-06,8.70645e-07,5.44545e-07,3.63737e-07,2.17176e-07,1.22867e-07,7.63681e-08,5.08198e-08
1.46859e-03,8.95239e-04,6.06315e-04,4.35489e-04,2.92263e-04,1.84026e-04,1.24442e-04,8.87621e-05,5.83403e-05,3.55461e-05,2.33077e-05,1.61654e-05,1.02349e-05,5.99499e-06,3.79766e-06,2.56924e-06,1.54361e-06,8.84208e-07,5.53791e-07,3.70266e-07,2.21277e-07,1.25268e-07,7.78822e-08,5.18301e-08
1.46859e-03,8.95239e-04,6.06315e-04,4.35489e-04,2.92263e-04,1.84026e-04,1.24443e-04,8.87636e-05,5.83433e-05,3.55509e-05,2.33134e-05,1.61714e-05,1.02402e-05,5.99877e-06,3.80000e-06,2.57048e-06,1.54374e-06,8.83628e-07,5.52939e-07,3.69352e-07,2.20430e-07,1.24583e-07,7.73477e-08,5.14150e-08
1.46859e-03,8.95239e-04,6.06315e-04,4.35489e-04,2.92263e-04,1.84026e-04,1.24442e-04,8.87621e-05,5.83403e-05,3.55461e-05,2.33078e-05,1.61656e-05,1.02352e-05,5.99536e-06,3.79805e-06,2.56960e-06,1.54387e-06,8.84354e-07,5.53849e-07,3.70268e-07,2.21235e-07,1.25207e-07,7.78203e-08,5.17743e-08
1.92290e-03,1.12963e-03,7.45916e-04,5.25888e-04,3.46527e-04,2.14634e-04,1.43573e-04,1.01629e-04,6.62732e-05,4.00741e-05,2.61348e-05,1.80520e-05,1.13772e-05,6.63192e-06,4.18498e-06,2.82234e-06,1.68885e-06,9.63185e-07,6.01037e-07,4.00584e-07,2.38427e-07,1.34373e-07,8.32324e-08,5.52173e-08
8.50156e-04,4.97470e-04,3.33686e-04,2.39306e-04,1.61162e-04,1.02213e-04,6.96345e-05,5.00201e-05,3.31765e-05,2.04403e-05,1.35357e-05,9.47250e-06,6.06944e-06,3.60996e-06,2.31988e-06,1.59040e-06,9.73365e-07,5.69776e-07,3.63749e-07,2.47342e-07,1.51089e-07,8.76401e-08,5.55977e-08,3.76303e-08
1.57552e-03,9.26272e-04,5.96657e-04,4.06685e-04,2.54771e-04,1.48237e-04,9.43100e-05,6.42187e-05,4.01986e-05,2.34033e-05,1.49018e-05,1.01400e-05,6.31457e-06,3.65972e-06,2.31236e-06,1.56749e-06,9.48786e-07,5.50765e-07,3.49981e-07,2.37371e-07,1.44736e-07,8.39090e-08,5.32523e-08,3.60725e-08
1.46286e-03,8.87614e-04,5.98485e-04,4.28442e-04,2.86913e-04,1.80936e-04,1.23029e-04,8.84588e-05,5.89447e-05,3.66519e-05,2.45040e-05,1.72940e-05,1.11871e-05,6.70927e-06,4.32818e-06,2.96881e-06,1.81111e-06,1.05115e-06,6.63743e-07,4.45962e-07,2.67489e-07,1.51572e-07,9.41023e-08,6.24606e-08
1.46859e-03,8.95248e-04,6.06349e-04,4.35563e-04,2.92407e-04,1.84250e-04,1.24700e-04,8.90144e-05,5.85483e-05,3.56764e-05,2.33741e-05,1.61878e-05,1.02201e-05,5.95900e-06,3.75681e-06,2.52998e-06,1.51034e-06,8.59010e-07,5.34895e-07,3.55977e-07,2.11623e-07,1.19237e-07,7.39105e-08,4.90976e-08
1.46859e-03,8.95239e-04,6.06315e-04,4.35490e-04,2.92266e-04,1.84040e-04,1.24474e-04,8.88167e-05,5.84225e-05,3.56473e-05,2.34070e-05,1.62516e-05,1.02962e-05,6.02568e-06,3.80728e-06,2.56615e-06,1.53094e-06,8.68000e-07,5.38071e-07,3.56285e-07,2.10195e-07,1.17336e-07,7.21606e-08,4.76287e-08
1.46859e-03,8.95239e-04,6.06315e-04,4.35489e-04,2.92263e-04,1.84026e-04,1.24442e-04,8.87624e-05,5.83410e-05,3.55477e-05,2.33103e-05,1.61689e-05,1.02389e-05,5.99888e-06,3.80085e-06,2.57162e-06,1.54488e-06,8.84506e-07,5.53546e-07,3.69751e-07,2.20626e-07,1.24643e-07,7.73477e-08,5.13905e-08
1.46859e-03,8.95239e-04,6.06315e-04,4.35489e-04,2.92263e-04,1.84026e-04,1.24442e-04,8.87622e-05,5.83404e-05,3.55462e-05,2.33080e-05,1.61660e-05,1.02361e-05,5.99701e-06,3.80035e-06,2.57232e-06,1.54679e-06,8.87029e-07,5.56051e-07,3.71970e-07,2.22295e-07,1.25678e-07,7.79395e-08,5.16928e-08
1.29560e-03,6.33146e-04,3.60808e-04,2.25730e-04,1.31538e-04,7.35570e-05,4.68006e-05,3.24965e-05,2.11565e-05,1.30181e-05,8.68615e-06,6.13375e-06,3.97566e-06,2.39310e-06,1.55086e-06,1.06934e-06,6.58186e-07,3.86873e-07,2.47490e-07,1.68439e-07,1.02916e-07,5.96628e-08,3.78148e-08,2.55699e-08
8.00857e-04,3.90154e-04,2.25868e-04,1.44888e-04,8.81375e-05,5.22501e-05,3.48701e-05,2.50880e-05,1.69120e-05,1.07156e-05,7.27680e-06,5.19849e-06,3.40864e-06,2.07471e-06,1.35565e-06,9.40766e-07,5.83563e-07,3.45741e-07,2.22579e-07,1.52274e-07,9.36359e-08,5.46515e-08,3.48269e-08,2.36543e-08
9.14972e-04,5.14738e-04,3.35866e-04,2.36326e-04,1.56322e-04,9.73859e-05,6.53070e-05,4.62036e-05,3.00018e-05,1.79827e-05,1.16197e-05,7.95931e-06,4.96784e-06,2.86925e-06,1.80093e-06,1.21161e-06,7.24980e-07,4.15077e-07,2.60625e-07,1.74980e-07,1.05371e-07,6.03104e-08,3.79065e-08,2.54873e-08
7.69741e-04,3.83393e-04,2.28796e-04,1.51421e-04,9.57232e-05,5.89208e-05,4.02118e-05,2.92910e-05,1.99124e-05,1.26606e-05,8.59545e-06,6.13059e-06,4.00723e-06,2.42749e-06,1.57860e-06,1.09053e-06,6.72143e-07,3.95243e-07,2.52776e-07,1.71937e-07,1.04945e-07,6.07556e-08,3.84594e-08,2.59775e-08
7.70150e-04,3.84314e-04,2.30084e-04,1.52846e-04,9.70258e-05,5.98041e-05,4.06852e-05,2.94649e-05,1.98321e-05,1.24389e-05,8.34667e-06,5.89660e-06,3.81354e-06,2.28636e-06,1.47641e-06,1.01516e-06,6.22929e-07,3.65246e-07,2.33342e-07,1.58714e-07,9.69644e-08,5.62509e-08,3.56921e-08,2.41657e-08
7.70150e-04,3.84314e-04,2.30086e-04,1.52851e-04,9.70415e-05,5.98402e-05,4.07397e-05,2.95298e-05,1.98984e-05,1.24920e-05,8.38204e-06,5.91666e-06,3.81820e-06,2.28002e-06,1.46588e-06,1.00368e-06,6.12342e-07,3.56833e-07,2.26893e-07,1.53782e-07,9.36069e-08,5.41457e-08,3.43045e-08,2.32109e-08
7.70150e-04,3.84314e-04,2.30084e-04,1.52846e-04,9.70258e-05,5.98039e-05,4.06847e-05,2.94636e-05,1.98297e-05,1.24351e-05,8.34221e-06,5.89215e-06,3.80978e-06,2.28393e-06,1.47514e-06,1.01471e-06,6.23196e-07,3.65899e-07,2.34082e-07,1.59423e-07,9.75613e-08,5.66975e-08,3.60232e-08,2.44135e-08
5.40233e-04,2.84465e-04,1.78476e-04,1.23365e-04,8.16631e-05,5.22262e-05,3.63023e-05,2.66290e-05,1.81205e-05,1.14640e-05,7.73396e-06,5.48470e-06,3.56184e-06,2.14460e-06,1.38949e-06,9.57944e-07,5.89756e-07,3.46983e-07,2.22291e-07,1.51546e-07,9.28511e-08,5.40295e-08,3.43671e-08,2.33158e-08
1.86353e-03,9.17903e-04,5.24021e-04,3.27680e-04,1.90179e-04,1.05309e-04,6.61537e-05,4.53047e-05,2.89270e-05,1.73717e-05,1.13556e-05,7.88335e-06,5.00883e-06,2.95117e-06,1.88080e-06,1.27980e-06,7.75306e-07,4.48551e-07,2.83466e-07,1.91063e-07,1.15415e-07,6.61466e-08,4.15609e-08,2.79121e-08
1.92816e-03,1.16521e-03,7.81074e-04,5.55851e-04,3.69488e-04,2.31127e-04,1.56167e-04,1.11707e-04,7.39652e-05,4.56297e-05,3.02797e-05,2.12173e-05,1.35874e-05,8.03966e-06,5.11935e-06,3.46876e-06,2.07945e-06,1.18178e-06,7.32108e-07,4.83439e-07,2.83320e-07,1.56316e-07,9.48574e-08,6.17411e-08
7.86368e-04,3.92573e-04,2.33294e-04,1.52881e-04,9.45504e-05,5.59659e-05,3.66364e-05,2.56624e-05,1.66138e-05,1.00124e-05,6.53302e-06,4.52592e-06,2.87349e-06,1.69875e-06,1.09010e-06,7.48285e-07,4.60113e-07,2.71582e-07,1.74954e-07,1.20038e-07,7.42640e-08,4.37401e-08,2.81237e-08,1.92609e-08
7.70023e-04,3.83988e-04,2.29566e-04,1.52196e-04,9.63181e-05,5.91873e-05,4.02343e-05,2.91749e-05,1.97187e-05,1.24667e-05,8.43707e-06,6.00912e-06,3.92716e-06,2.38281e-06,1.55341e-06,1.07603e-06,6.65821e-07,3.93277e-07,2.52432e-07,1.72199e-07,1.05449e-07,6.12294e-08,3.88358e-08,2.62659e-08
7.70150e-04,3.84311e-04,2.30071e-04,1.52814e-04,9.69539e-05,5.96784e-05,4.05287e-05,2.93028e-05,1.96899e-05,1.23429e-05,8.29282e-06,5.87360e-06,3.81785e-06,2.30743e-06,1.50225e-06,1.04075e-06,6.45052e-07,3.82206e-07,2.46137e-07,1.68426e-07,1.03554e-07,6.03875e-08,3.84281e-08,2.60560e-08
7.70150e-04,3.84314e-04,2.30084e-04,1.52845e-04,9.70233e-05,5.97978e-05,4.06746e-05,2.94507e-05,1.98152e-05,1.24224e-05,8.33297e-06,5.88636e-06,3.80780e-06,2.28491e-06,1.47738e-06,1.01731e-06,6.25689e-07,3.67911e-07,2.35629e-07,1.60603e-07,9.83607e-08,5.71941e-08,3.63475e-08,2.46348e-08
7.70150e-04,3.84314e-04,2.30084e-04,1.52846e-04,9.70256e-05,5.98037e-05,4.06843e-05,2.94628e-05,1.98277e-05,1.24309e-05,8.33569e-06,5.88393e-06,3.80031e-06,2.27454e-06,1.46694e-06,1.00801e-06,6.18683e-07,3.63550e-07,2.33137e-07,1.59343e-07,9.81695e-08,5.76391e-08,3.70154e-08,2.53508e-08
7.70150e-04,3.84314e-04,2.30084e-04,1.52846e-04,9.70258e-05,5.98041e-05,4.06852e-05,2.94649e-05,1.98321e-05,1.24389e-05,8.34667e-06,5.89660e-06,3.81354e-06,2.28636e-06,1.47641e-06,1.01516e-06,6.22929e-07,3.65246e-07,2.33342e-07,1.58714e-07,9.69644e-08,5.62509e-08,3.56921e-08,2.41657e-08
9.80325e-04,5.60012e-04,3.60459e-04,2.47779e-04,1.57685e-04,9.33386e-05,5.99193e-05,4.08968e-05,2.54993e-05,1.46706e-05,9.21931e-06,6.20343e-06,3.82278e-06,2.20833e-06,1.40567e-06,9.66761e-07,6.02492e-07,3.64678e-07,2.41064e-07,1.69263e-07,1.07677e-07,6.50948e-08,4.25596e-08,2.94446e-08
1.00770e-03,5.74959e-04,3.69554e-04,2.53621e-04,1.61029e-04,9.50375e-05,6.08569e-05,4.14510e-05,2.57840e-05,1.47988e-05,9.28422e-06,6.23982e-06,3.84107e-06,2.21718e-06,1.41084e-06,9.70206e-07,6.04615e-07,3.65947e-07,2.41878e-07,1.69807e-07,1.07994e-07,6.52619e-08,4.26545e-08,2.95018e-08
9.79837e-04,5.58619e-04,3.59230e-04,2.46942e-04,1.57309e-04,9.33134e-05,6.00353e-05,4.10569e-05,2.56584e-05,1.47963e-05,9.31198e-06,6.27096e-06,3.86596e-06,2.23249e-06,1.41982e-06,9.75506e-07,6.07075e-07,3.66932e-07,2.42329e-07,1.70053e-07,1.08130e-07,6.53532e-08,4.27259e-08,2.95599e-08
1.02608e-03,5.92369e-04,3.79691e-04,2.58140e-04,1.61071e-04,9.27900e-05,5.81905e-05,3.89727e-05,2.38077e-05,1.34468e-05,8.36597e-06,5.60656e-06,3.45805e-06,2.01392e-06,1.29612e-06,9.01038e-07,5.69170e-07,3.48684e-07,2.32157e-07,1.63671e-07,1.04422e-07,6.31982e-08,4.13173e-08,2.85724e-08
9.46380e-04,5.28542e-04,3.35683e-04,2.30168e-04,1.48414e-04,9.15749e-05,6.22149e-05,4.51739e-05,3.07403e-05,1.97045e-05,1.35207e-05,9.74172e-06,6.44373e-06,3.94793e-06,2.58605e-06,1.79510e-06,1.11230e-06,6.58119e-07,4.23654e-07,2.90182e-07,1.79016e-07,1.05005e-07,6.71952e-08,4.57637e-08
9.80228e-04,5.59720e-04,3.59929e-04,2.47042e-04,1.56784e-04,9.24457e-05,5.91816e-05,4.03496e-05,2.51954e-05,1.45981e-05,9.27627e-06,6.32581e-06,3.97956e-06,2.36196e-06,1.53759e-06,1.07514e-06,6.80680e-07,4.15626e-07,2.75031e-07,1.92555e-07,1.21615e-07,7.27389e-08,4.70859e-08,3.22935e-08
9.80326e-04,5.60018e-04,3.60480e-04,2.47832e-04,1.57802e-04,9.35515e-05,6.01998e-05,4.12070e-05,2.58014e-05,1.49109e-05,9.38483e-06,6.30334e-06,3.85281e-06,2.18288e-06,1.35543e-06,9.08491e-07,5.46142e-07,3.18763e-07,2.05777e-07,1.42552e-07,8.99956e-08,5.45293e-08,3.59461e-08,2.51213e-08
9.80325e-04,5.60012e-04,3.60460e-04,2.47782e-04,1.57697e-04,9.33749e-05,5.99881e-05,4.09969e-05,2.56322e-05,1.48208e-05,9.36248e-06,6.32721e-06,3.91238e-06,2.25557e-06,1.42252e-06,9.64397e-07,5.84817e-07,3.40622e-07,2.17170e-07,1.47735e-07,9.04216e-08,5.26322e-08,3.35109e-08,2.27607e-08
1.16229e-03,6.49746e-04,4.12061e-04,2.80216e-04,1.76482e-04,1.03514e-04,6.60577e-05,4.48980e-05,2.78688e-05,1.59576e-05,9.98840e-06,6.69712e-06,4.10752e-06,2.35850e-06,1.49302e-06,1.02195e-06,6.33084e-07,3.80940e-07,2.50743e-07,1.75511e-07,1.11282e-07,6.70731e-08,4.37618e-08,3.02295e-08
1.16680e-03,6.64257e-04,4.24928e-04,2.90456e-04,1.83656e-04,1.08030e-04,6.90497e-05,4.69751e-05,2.91798e-05,1.67127e-05,1.04576e-05,7.00648e-06,4.29059e-06,2.45708e-06,1.55100e-06,1.05878e-06,6.53539e-07,3.91791e-07,2.57178e-07,1.79650e-07,1.13658e-07,6.83722e-08,4.45493e-08,3.07428e-08
1.05081e-03,6.22266e-04,4.11560e-04,2.89111e-04,1.88363e-04,1.14128e-04,7.44780e-05,5.14336e-05,3.24409e-05,1.88367e-05,1.18836e-05,7.99811e-06,4.90958e-06,2.80731e-06,1.76411e-06,1.19740e-06,7.32497e-07,4.34561e-07,2.82872e-07,1.96313e-07,1.23301e-07,7.36747e-08,4.77756e-08,3.28513e-08
9.34004e-04,5.35284e-04,3.51870e-04,2.49145e-04,1.65844e-04,1.03848e-04,6.97726e-05,4.93503e-05,3.19729e-05,1.90757e-05,1.22688e-05,8.37294e-06,5.21101e-06,3.01377e-06,1.90513e-06,1.29643e-06,7.93490e-07,4.69824e-07,3.04966e-07,2.11054e-07,1.32077e-07,7.86165e-08,5.08289e-08,3.48682e-08
9.36937e-04,5.19227e-04,3.27722e-04,2.23763e-04,1.43814e-04,8.85886e-05,6.01997e-05,4.38166e-05,3.00700e-05,1.97061e-05,1.39517e-05,1.04211e-05,7.27821e-06,4.79144e-06,3.34649e-06,2.45301e-06,1.62617e-06,1.02829e-06,6.94521e-07,4.92449e-07,3.14538e-07,1.89455e-07,1.22875e-07,8.41683e-08
9.80328e-04,5.60025e-04,3.60489e-04,2.47827e-04,1.57751e-04,9.34113e-05,5.99832e-05,4.09468e-05,2.55297e-05,1.46814e-05,9.21880e-06,6.19701e-06,3.81290e-06,2.19792e-06,1.39634e-06,9.58783e-07,5.96363e-07,3.60329e-07,2.37909e-07,1.66915e-07,1.06105e-07,6.41108e-08,4.19059e-08,2.89899e-08
9.80325e-04,5.60013e-04,3.60462e-04,2.47788e-04,1.57706e-04,9.33772e-05,5.99715e-05,4.09564e-05,2.55610e-05,1.47255e-05,9.26368e-06,6.23724e-06,3.84364e-06,2.21639e-06,1.40570e-06,9.62131e-07,5.94524e-07,3.55765e-07,2.32734e-07,1.61958e-07,1.01930e-07,6.09862e-08,3.95887e-08,2.72539e-08
9.80325e-04,5.60012e-04,3.60459e-04,2.47779e-04,1.57685e-04,9.33385e-05,5.99192e-05,4.08967e-05,2.54991e-05,1.46700e-05,9.21810e-06,6.20138e-06,3.81949e-06,2.20378e-06,1.40057e-06,9.61685e-07,5.98055e-07,3.61421e-07,2.38888e-07,1.67929e-07,1.07194e-07,6.52149e-08,4.29497e-08,2.99397e-08
1.28157e-03,7.33804e-04,4.80866e-04,3.40698e-04,2.29345e-04,1.48568e-04,1.04758e-04,7.83329e-05,5.52419e-05,3.70866e-05,2.66607e-05,2.01284e-05,1.42247e-05,9.48595e-06,6.69163e-06,4.93949e-06,3.29339e-06,2.08377e-06,1.40095e-06,9.85724e-07,6.20546e-07,3.65928e-07,2.32375e-07,1.56036e-07
1.32061e-03,7.65526e-04,5.07201e-04,3.62435e-04,2.45973e-04,1.60299e-04,1.13315e-04,8.47918e-05,5.97662e-05,4.00424e-05,2.87102e-05,2.16153e-05,1.52138e-05,1.00916e-05,7.08415e-06,5.20681e-06,3.45226e-06,2.17134e-06,1.45288e-06,1.01828e-06,6.38036e-07,3.74437e-07,2.36899e-07,1.58610e-07
1.39787e-03,7.80049e-04,4.91497e-04,3.33955e-04,2.12968e-04,1.30183e-04,8.81977e-05,6.42236e-05,4.42535e-05,2.92484e-05,2.09153e-05,1.57959e-05,1.12264e-05,7.58193e-06,5.42758e-06,4.06492e-06,2.76607e-06,1.79061e-06,1.22688e-06,8.76982e-07,5.62822e-07,3.38572e-07,2.18360e-07,1.48442e-07
1.35056e-03,7.86534e-04,5.21845e-04,3.72417e-04,2.51619e-04,1.62652e-04,1.13908e-04,8.42939e-05,5.82329e-05,3.76305e-05,2.58466e-05,1.85818e-05,1.22235e-05,7.41736e-06,4.80507e-06,3.29538e-06,2.00109e-06,1.15022e-06,7.18340e-07,4.77346e-07,2.81944e-07,1.56968e-07,9.60487e-08,6.30105e-08
1.32238e-03,7.59135e-04,4.98661e-04,3.53946e-04,2.38635e-04,1.54707e-04,1.09073e-04,8.15097e-05,5.73960e-05,3.84043e-05,2.74764e-05,2.06266e-05,1.44542e-05,9.54959e-06,6.70398e-06,4.94629e-06,3.31580e-06,2.12589e-06,1.45204e-06,1.03823e-06,6.68537e-07,4.04706e-07,2.62723e-07,1.79686e-07
1.32238e-03,7.59136e-04,4.98662e-04,3.53946e-04,2.38635e-04,1.54708e-04,1.09076e-04,8.15195e-05,5.74265e-05,3.84821e-05,2.76064e-05,2.07965e-05,1.46499e-05,9.73061e-06,6.84290e-06,5.04041e-06,3.35489e-06,2.12189e-06,1.42782e-06,1.00619e-06,6.35273e-07,3.76199e-07,2.39893e-07,1.61711e-07
1.32238e-03,7.59136e-04,4.98662e-04,3.53946e-04,2.38635e-04,1.54708e-04,1.09077e-04,8.15203e-05,5.74296e-05,3.84921e-05,2.76257e-05,2.08243e-05,1.46853e-05,9.76666e-06,6.87259e-06,5.06179e-06,3.36486e-06,2.12209e-06,1.42309e-06,9.99366e-07,6.27911e-07,3.69817e-07,2.34819e-07,1.57785e-07
