tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23,tg_24,tg_25,tg_26,tg_27,tg_28,tg_29,tg_30,tg_31,tg_32,tg_33
1.35278e-03,9.93628e-04,6.77472e-04,4.31586e-04,2.94803e-04,2.12538e-04,1.41922e-04,8.90790e-05,6.01512e-05,4.31000e-05,2.80155e-05,1.76156e-05,1.20363e-05,8.74392e-06,5.89345e-06,3.89061e-06,2.79680e-06,2.12946e-06,1.54725e-06,1.07061e-06,7.95255e-07,6.16456e-07,4.50110e-07,3.10522e-07,2.26544e-07,1.72351e-07,1.19909e-07,8.03238e-08,5.70893e-08,4.23730e-08,2.87838e-08,1.86471e-08,1.29086e-08,9.37650e-09
1.35278e-03,9.93628e-04,6.77472e-04,4.31587e-04,2.94809e-04,2.12560e-04,1.42008e-04,8.93461e-05,6.06754e-05,4.38866e-05,2.91174e-05,1.89122e-05,1.33279e-05,9.91870e-06,6.81906e-06,4.49528e-06,3.15475e-06,2.31388e-06,1.57671e-06,9.90048e-07,6.71664e-07,4.79659e-07,3.16323e-07,1.94443e-07,1.29539e-07,9.16501e-08,5.84687e-08,3.60236e-08,2.40608e-08,1.70162e-08,1.09410e-08,6.72236e-09,4.47693e-09,3.15622e-09
1.11405e-03,8.76404e-04,6.74363e-04,5.10039e-04,4.07158e-04,3.35511e-04,2.62282e-04,1.94175e-04,1.48236e-04,1.16445e-04,8.38379e-05,5.75985e-05,4.15319e-05,3.10709e-05,2.11858e-05,1.36600e-05,9.34851e-06,6.68979e-06,4.41410e-06,2.66400e-06,1.74992e-06,1.21655e-06,7.77670e-07,4.62219e-07,2.99955e-07,2.07664e-07,1.28829e-07,7.69547e-08,5.00290e-08,3.45310e-08,2.14957e-08,1.27256e-08,8.20987e-09,5.63010e-09
1.89335e-03,1.62710e-03,1.34832e-03,1.07277e-03,8.72382e-04,7.20246e-04,5.56531e-04,4.00828e-04,2.96593e-04,2.26030e-04,1.55979e-04,1.02121e-04,7.06940e-05,5.10760e-05,3.33406e-05,2.05248e-05,1.35415e-05,9.40602e-06,6.00150e-06,3.49366e-06,2.23502e-06,1.52213e-06,9.51328e-07,5.52595e-07,3.52604e-07,2.40947e-07,1.47208e-07,8.66452e-08,5.57073e-08,3.81143e-08,2.34868e-08,1.37664e-08,8.81562e-09,6.01046e-09
1.31071e-03,1.06397e-03,8.38369e-04,6.43496e-04,5.16230e-04,4.25547e-04,3.31597e-04,2.43693e-04,1.84500e-04,1.43758e-04,1.02316e-04,6.93606e-05,4.94405e-05,3.66201e-05,2.46561e-05,1.56835e-05,1.06178e-05,7.53091e-06,4.91899e-06,2.93592e-06,1.91251e-06,1.32077e-06,8.38005e-07,4.94191e-07,3.18819e-07,2.19706e-07,1.35557e-07,8.05452e-08,5.21541e-08,3.58838e-08,2.22557e-08,1.31277e-08,8.44620e-09,5.77972e-09
1.31450e-03,1.07244e-03,8.48330e-04,6.52832e-04,5.24577e-04,4.33053e-04,3.38123e-04,2.49111e-04,1.88986e-04,1.47480e-04,1.05133e-04,7.13535e-05,5.08893e-05,3.77023e-05,2.53870e-05,1.61474e-05,1.09304e-05,7.75117e-06,5.06105e-06,3.01864e-06,1.96480e-06,1.35569e-06,8.59063e-07,5.05763e-07,3.25810e-07,2.24247e-07,1.38147e-07,8.19589e-08,5.30077e-08,3.64371e-08,2.25741e-08,1.33008e-08,8.55020e-09,5.84680e-09
1.31701e-03,1.07644e-03,8.53756e-04,6.58405e-04,5.28961e-04,4.35913e-04,3.39127e-04,2.48666e-04,1.88040e-04,1.46501e-04,1.04383e-04,7.09033e-05,5.06068e-05,3.74933e-05,2.52094e-05,1.59756e-05,1.07681e-05,7.60564e-06,4.94316e-06,2.93563e-06,1.90655e-06,1.31430e-06,8.32841e-07,4.90853e-07,3.16619e-07,2.18173e-07,1.34585e-07,7.99349e-08,5.17344e-08,3.55789e-08,2.20539e-08,1.30015e-08,8.36203e-09,5.72091e-09
1.31702e-03,1.07650e-03,8.53968e-04,6.59001e-04,5.30042e-04,4.37464e-04,3.41225e-04,2.51186e-04,1.90609e-04,1.48855e-04,1.06166e-04,7.18901e-05,5.09708e-05,3.74412e-05,2.48241e-05,1.54556e-05,1.02636e-05,7.16362e-06,4.59920e-06,2.70281e-06,1.74653e-06,1.20164e-06,7.61591e-07,4.50009e-07,2.91178e-07,2.01222e-07,1.24585e-07,7.42684e-08,4.82041e-08,3.32290e-08,2.06574e-08,1.22173e-08,7.87900e-09,5.40322e-09
1.31702e-03,1.07650e-03,8.53965e-04,6.58975e-04,5.29930e-04,4.37171e-04,3.40528e-04,2.49845e-04,1.88784e-04,1.46820e-04,1.04229e-04,7.04578e-05,5.01015e-05,3.70312e-05,2.48648e-05,1.57704e-05,1.06543e-05,7.54643e-06,4.92461e-06,2.93978e-06,1.91724e-06,1.32615e-06,8.43478e-07,4.98927e-07,3.22609e-07,2.22673e-07,1.37587e-07,8.18178e-08,5.29861e-08,3.64502e-08,2.25954e-08,1.33171e-08,8.56108e-09,5.85398e-09
1.31702e-03,1.07650e-03,8.53965e-04,6.58975e-04,5.29930e-04,4.37171e-04,3.40528e-04,2.49845e-04,1.88786e-04,1.46822e-04,1.04233e-04,7.04616e-05,5.01013e-05,3.70256e-05,2.48531e-05,1.57569e-05,1.06440e-05,7.54083e-06,4.92480e-06,2.94451e-06,1.92322e-06,1.33182e-06,8.47816e-07,5.01417e-07,3.23835e-07,2.23143e-07,1.37481e-07,8.14633e-08,5.25974e-08,3.60937e-08,2.23117e-08,1.31166e-08,8.41848e-09,5.75040e-09
1.31702e-03,1.07650e-03,8.53965e-04,6.58975e-04,5.29930e-04,4.37171e-04,3.40528e-04,2.49845e-04,1.88786e-04,1.46824e-04,1.04238e-04,7.04762e-05,5.01276e-05,3.70611e-05,2.48924e-05,1.57840e-05,1.06487e-05,7.52281e-06,4.88235e-06,2.88608e-06,1.86449e-06,1.28028e-06,8.10432e-07,4.81810e-07,3.16454e-07,2.23203e-07,1.43211e-07,8.93336e-08,6.02881e-08,4.29089e-08,2.76603e-08,1.68981e-08,1.11222e-08,7.72609e-09
1.26472e-03,1.04200e-03,8.32132e-04,6.45404e-04,5.20432e-04,4.30020e-04,3.35414e-04,2.46366e-04,1.86297e-04,1.44971e-04,1.02996e-04,6.96881e-05,4.95963e-05,3.66870e-05,2.46598e-05,1.56572e-05,1.05844e-05,7.49842e-06,4.89164e-06,2.91620e-06,1.89843e-06,1.31060e-06,8.31414e-07,4.90342e-07,3.16402e-07,2.18091e-07,1.34604e-07,8.00068e-08,5.18196e-08,3.56616e-08,2.21239e-08,1.30538e-08,8.40067e-09,5.74977e-09
1.23870e-03,1.02253e-03,8.18300e-04,6.35849e-04,5.13247e-04,4.24310e-04,3.31081e-04,2.43231e-04,1.83946e-04,1.43158e-04,1.01727e-04,6.88495e-05,4.90140e-05,3.62662e-05,2.43856e-05,1.54889e-05,1.04738e-05,7.42199e-06,4.84335e-06,2.88866e-06,1.88126e-06,1.29924e-06,8.24623e-07,4.86637e-07,3.14173e-07,2.16647e-07,1.33782e-07,7.95593e-08,5.15499e-08,3.54870e-08,2.20237e-08,1.29994e-08,8.36807e-09,5.72878e-09
1.22658e-03,9.99663e-04,7.93304e-04,6.13156e-04,4.93383e-04,4.06872e-04,3.16512e-04,2.31763e-04,1.74860e-04,1.35874e-04,9.64278e-05,6.52328e-05,4.64508e-05,3.43882e-05,2.31451e-05,1.47188e-05,9.96382e-06,7.06762e-06,4.61832e-06,2.75971e-06,1.80064e-06,1.24582e-06,7.92654e-07,4.69180e-07,3.03663e-07,2.09835e-07,1.29905e-07,7.74468e-08,5.02761e-08,3.46624e-08,2.15499e-08,1.27424e-08,8.21384e-09,5.62942e-09
1.69092e-03,1.25152e-03,8.60478e-04,5.55745e-04,3.85867e-04,2.83150e-04,1.94181e-04,1.26727e-04,8.92004e-05,6.66351e-05,4.60029e-05,3.08780e-05,2.20741e-05,1.64559e-05,1.11929e-05,7.20655e-06,4.93673e-06,3.54627e-06,2.36343e-06,1.45658e-06,9.80432e-07,6.98974e-07,4.62422e-07,2.86511e-07,1.92301e-07,1.36797e-07,8.76552e-08,5.40223e-08,3.59553e-08,2.52853e-08,1.60899e-08,9.74047e-09,6.39393e-09,4.44724e-09
1.32236e-03,1.08618e-03,8.69560e-04,6.79272e-04,5.50611e-04,4.55687e-04,3.54392e-04,2.57692e-04,1.92300e-04,1.47574e-04,1.02688e-04,6.77642e-05,4.71848e-05,3.42513e-05,2.24912e-05,1.39435e-05,9.26092e-06,6.47511e-06,4.17003e-06,2.46012e-06,1.59441e-06,1.09963e-06,6.99033e-07,4.14703e-07,2.69414e-07,1.86917e-07,1.16392e-07,6.98456e-08,4.55889e-08,3.15760e-08,1.97436e-08,1.17457e-08,7.60851e-09,5.23592e-09
1.31703e-03,1.07652e-03,8.54064e-04,6.59418e-04,5.31025e-04,4.39096e-04,3.43625e-04,2.54023e-04,1.93287e-04,1.51094e-04,1.07644e-04,7.25774e-05,5.11629e-05,3.73494e-05,2.45324e-05,1.50912e-05,9.90699e-06,6.83891e-06,4.32658e-06,2.49499e-06,1.58705e-06,1.07795e-06,6.73857e-07,3.93446e-07,2.53048e-07,1.74446e-07,1.08028e-07,6.46226e-08,4.21414e-08,2.91932e-08,1.82766e-08,1.08988e-08,7.07800e-09,4.88305e-09
1.31702e-03,1.07650e-03,8.53965e-04,6.58975e-04,5.29929e-04,4.37169e-04,3.40517e-04,2.49798e-04,1.88672e-04,1.46628e-04,1.03926e-04,7.00727e-05,4.97103e-05,3.66819e-05,2.46118e-05,1.56388e-05,1.06079e-05,7.55243e-06,4.96824e-06,2.99951e-06,1.97602e-06,1.37901e-06,8.86566e-07,5.30595e-07,3.46098e-07,2.40460e-07,1.49637e-07,8.95013e-08,5.81586e-08,4.00854e-08,2.48775e-08,1.46589e-08,9.41226e-09,6.42519e-09
1.31702e-03,1.07650e-03,8.53965e-04,6.58975e-04,5.29930e-04,4.37171e-04,3.40528e-04,2.49845e-04,1.88784e-04,1.46818e-04,1.04222e-04,7.04354e-05,5.00598e-05,3.69710e-05,2.47846e-05,1.56794e-05,1.05659e-05,7.46783e-06,4.86426e-06,2.90440e-06,1.90065e-06,1.32246e-06,8.50736e-07,5.12475e-07,3.37382e-07,2.36668e-07,1.49284e-07,9.05776e-08,5.94991e-08,4.13480e-08,2.58870e-08,1.53678e-08,9.91236e-09,6.78572e-09
1.31702e-03,1.07650e-03,8.53965e-04,6.58975e-04,5.29930e-04,4.37171e-04,3.40528e-04,2.49845e-04,1.88786e-04,1.46824e-04,1.04239e-04,7.04813e-05,5.01416e-05,3.70886e-05,2.49444e-05,1.58665e-05,1.07521e-05,7.63589e-06,4.99459e-06,2.98068e-06,1.93584e-06,1.32958e-06,8.34428e-07,4.83139e-07,3.05842e-07,2.07056e-07,1.24766e-07,7.23604e-08,4.60276e-08,3.12578e-08,1.91353e-08,1.11780e-08,7.15902e-09,4.89068e-09
1.31702e-03,1.07650e-03,8.53965e-04,6.58975e-04,5.29929e-04,4.37171e-04,3.40528e-04,2.49845e-04,1.88786e-04,1.46823e-04,1.04238e-04,7.04762e-05,5.01277e-05,3.70616e-05,2.48942e-05,1.57881e-05,1.06556e-05,7.53187e-06,4.89281e-06,2.89531e-06,1.87030e-06,1.28209e-06,8.07218e-07,4.74220e-07,3.07149e-07,2.13809e-07,1.35080e-07,8.34554e-08,5.63662e-08,4.04470e-08,2.66250e-08,1.68572e-08,1.15307e-08,8.32224e-09
1.31702e-03,1.07650e-03,8.53965e-04,6.58975e-04,5.29930e-04,4.37171e-04,3.40528e-04,2.49845e-04,1.88786e-04,1.46824e-04,1.04238e-04,7.04764e-05,5.01285e-05,3.70637e-05,2.48999e-05,1.58017e-05,1.06781e-05,7.56251e-06,4.93169e-06,2.93881e-06,1.91244e-06,1.31983e-06,8.36912e-07,4.93338e-07,3.18205e-07,2.19260e-07,1.35270e-07,8.03702e-08,5.20389e-08,3.58037e-08,2.22056e-08,1.30982e-08,8.42732e-09,5.76695e-09
1.94637e-03,1.53048e-03,1.12781e-03,7.79258e-04,5.66309e-04,4.29405e-04,3.05093e-04,2.06513e-04,1.49305e-04,1.13581e-04,7.95938e-05,5.36489e-05,3.81709e-05,2.82226e-05,1.89327e-05,1.19779e-05,8.07134e-06,5.70366e-06,3.71012e-06,2.20235e-06,1.42561e-06,9.76904e-07,6.11584e-07,3.52995e-07,2.22670e-07,1.50141e-07,8.98339e-08,5.15719e-08,3.24577e-08,2.18103e-08,1.31507e-08,7.54144e-09,4.75160e-09,3.19932e-09
1.69101e-03,1.31312e-03,9.60567e-04,6.62238e-04,4.81669e-04,3.65790e-04,2.60498e-04,1.76886e-04,1.28335e-04,9.80137e-05,6.91446e-05,4.70305e-05,3.37509e-05,2.51497e-05,1.70425e-05,1.09006e-05,7.41005e-06,5.27413e-06,3.45895e-06,2.07174e-06,1.35009e-06,9.30088e-07,5.85737e-07,3.40155e-07,2.15542e-07,1.45839e-07,8.76077e-08,5.04803e-08,3.18554e-08,2.14490e-08,1.29617e-08,7.44861e-09,4.70002e-09,3.16809e-09
2.12421e-03,1.68550e-03,1.24893e-03,8.64885e-04,6.28714e-04,4.76661e-04,3.38579e-04,2.29035e-04,1.65366e-04,1.25535e-04,8.75996e-05,5.86744e-05,4.14886e-05,3.05015e-05,2.03104e-05,1.27466e-05,8.53440e-06,5.99935e-06,3.87933e-06,2.28798e-06,1.47396e-06,1.00624e-06,6.27333e-07,3.60549e-07,2.26734e-07,1.52523e-07,9.10186e-08,5.21264e-08,3.27512e-08,2.19798e-08,1.32349e-08,7.58056e-09,4.77230e-09,3.21133e-09
1.94807e-03,1.52923e-03,1.12436e-03,7.75358e-04,5.63147e-04,4.27191e-04,3.04017e-04,2.06375e-04,1.49579e-04,1.13986e-04,7.99821e-05,5.39211e-05,3.83413e-05,2.83237e-05,1.89743e-05,1.19847e-05,8.06519e-06,5.69318e-06,3.69890e-06,2.19297e-06,1.41832e-06,9.71296e-07,6.07689e-07,3.50552e-07,2.21057e-07,1.49025e-07,8.91557e-08,5.11824e-08,3.22154e-08,2.16503e-08,1.30572e-08,7.49023e-09,4.72076e-09,3.17943e-09
1.94266e-03,1.52584e-03,1.12302e-03,7.75545e-04,5.64012e-04,4.28320e-04,3.05212e-04,2.07446e-04,1.50472e-04,1.14714e-04,8.05125e-05,5.42756e-05,3.85850e-05,2.84962e-05,1.90824e-05,1.20473e-05,8.10414e-06,5.71875e-06,3.71402e-06,2.20094e-06,1.42297e-06,9.74205e-07,6.09311e-07,3.51367e-07,2.21514e-07,1.49303e-07,8.93007e-08,5.12543e-08,3.22554e-08,2.16744e-08,1.30699e-08,7.49655e-09,4.72429e-09,3.18159e-09
1.96200e-03,1.55166e-03,1.15226e-03,8.01172e-04,5.82318e-04,4.39363e-04,3.08144e-04,2.03930e-04,1.44300e-04,1.07939e-04,7.44183e-05,4.97372e-05,3.53804e-05,2.62536e-05,1.77520e-05,1.13543e-05,7.72561e-06,5.50484e-06,3.61559e-06,2.16923e-06,1.41533e-06,9.75870e-07,6.15042e-07,3.57341e-07,2.26437e-07,1.53174e-07,9.19521e-08,5.29227e-08,3.33546e-08,2.24297e-08,1.35294e-08,7.75725e-09,4.88496e-09,3.28688e-09
1.94682e-03,1.53182e-03,1.13158e-03,7.87739e-04,5.79028e-04,4.44596e-04,3.20735e-04,2.19163e-04,1.57778e-04,1.18395e-04,8.05273e-05,5.20128e-05,3.55944e-05,2.54591e-05,1.64185e-05,1.00025e-05,6.56647e-06,4.55524e-06,2.91171e-06,1.70345e-06,1.09445e-06,7.47217e-07,4.67125e-07,2.70132e-07,1.71093e-07,1.15937e-07,6.99395e-08,4.05803e-08,2.57960e-08,1.74940e-08,1.06783e-08,6.20933e-09,3.95811e-09,2.69168e-09
1.94637e-03,1.53048e-03,1.12781e-03,7.79259e-04,5.66315e-04,4.29419e-04,3.05126e-04,2.06576e-04,1.49391e-04,1.13677e-04,7.96895e-05,5.37271e-05,3.82261e-05,2.82567e-05,1.89432e-05,1.19704e-05,8.05594e-06,5.68573e-06,3.69265e-06,2.18805e-06,1.41452e-06,9.68401e-07,6.05735e-07,3.49402e-07,2.20356e-07,1.48580e-07,8.89198e-08,5.10699e-08,3.21574e-08,2.16187e-08,1.30435e-08,7.48541e-09,4.71908e-09,3.17898e-09
1.94637e-03,1.53048e-03,1.12781e-03,7.79258e-04,5.66309e-04,4.29405e-04,3.05094e-04,2.06518e-04,1.49321e-04,1.13610e-04,7.96458e-05,5.37187e-05,3.82416e-05,2.82833e-05,1.89718e-05,1.19916e-05,8.06906e-06,5.69295e-06,3.69497e-06,2.18754e-06,1.41329e-06,9.67168e-07,6.04809e-07,3.48890e-07,2.20104e-07,1.48475e-07,8.89199e-08,5.11139e-08,3.22083e-08,2.16657e-08,1.30805e-08,7.51113e-09,4.73708e-09,3.19187e-09
1.94637e-03,1.53048e-03,1.12781e-03,7.79258e-04,5.66309e-04,4.29405e-04,3.05093e-04,2.06513e-04,1.49305e-04,1.13579e-04,7.95864e-05,5.36296e-05,3.81375e-05,2.81774e-05,1.88776e-05,1.19231e-05,8.02536e-06,5.66902e-06,3.69028e-06,2.19733e-06,1.42877e-06,9.84171e-07,6.20933e-07,3.62082e-07,2.30441e-07,1.56540e-07,9.45057e-08,5.47071e-08,3.46251e-08,2.33559e-08,1.41310e-08,8.12010e-09,5.11835e-09,3.44479e-09
1.83099e-03,1.44655e-03,1.07064e-03,7.43024e-04,5.41946e-04,4.12261e-04,2.94122e-04,2.00029e-04,1.45146e-04,1.10713e-04,7.78004e-05,5.25571e-05,3.74455e-05,2.77123e-05,1.86088e-05,1.17840e-05,7.94631e-06,5.61852e-06,3.65714e-06,2.17250e-06,1.40710e-06,9.64694e-07,6.04290e-07,3.49015e-07,2.20278e-07,1.48595e-07,8.89605e-08,5.11020e-08,3.21782e-08,2.16318e-08,1.30500e-08,7.48805e-09,4.72014e-09,3.17936e-09
2.47059e-03,1.97111e-03,1.46859e-03,1.01968e-03,7.39166e-04,5.56626e-04,3.89979e-04,2.58273e-04,1.82946e-04,1.36844e-04,9.40760e-05,6.23868e-05,4.39363e-05,3.22616e-05,2.14893e-05,1.35072e-05,9.05793e-06,6.37586e-06,4.12864e-06,2.43811e-06,1.57170e-06,1.07324e-06,6.69055e-07,3.84295e-07,2.41447e-07,1.62251e-07,9.66585e-08,5.52330e-08,3.46294e-08,2.31941e-08,1.39285e-08,7.95296e-09,4.99344e-09,3.35239e-09
1.66458e-03,1.19813e-03,8.11978e-04,5.27918e-04,3.75105e-04,2.84004e-04,2.04940e-04,1.43213e-04,1.06671e-04,8.30364e-05,5.95931e-05,4.09064e-05,2.94163e-05,2.19044e-05,1.48055e-05,9.43825e-06,6.40019e-06,4.54800e-06,2.97925e-06,1.78408e-06,1.16356e-06,8.02654e-07,5.06697e-07,2.95354e-07,1.87863e-07,1.27578e-07,7.70428e-08,4.46698e-08,2.83450e-08,1.91799e-08,1.16655e-08,6.75202e-09,4.28593e-09,2.90361e-09
1.99732e-03,1.56696e-03,1.14591e-03,7.81517e-04,5.61125e-04,4.21283e-04,2.96197e-04,1.98700e-04,1.42934e-04,1.08422e-04,7.57868e-05,5.09829e-05,3.62257e-05,2.67580e-05,1.79322e-05,1.13369e-05,7.63778e-06,5.39787e-06,3.51292e-06,2.08746e-06,1.35282e-06,9.28144e-07,5.82033e-07,3.36666e-07,2.12781e-07,1.43720e-07,8.61905e-08,4.96059e-08,3.12870e-08,2.10622e-08,1.27289e-08,7.31776e-09,4.61991e-09,3.11584e-09
1.95764e-03,1.54238e-03,1.13815e-03,7.85972e-04,5.69918e-04,4.30890e-04,3.04829e-04,2.05250e-04,1.47769e-04,1.12049e-04,7.82337e-05,5.25559e-05,3.73051e-05,2.75345e-05,1.84370e-05,1.16461e-05,7.84047e-06,5.53761e-06,3.60097e-06,2.13762e-06,1.38414e-06,9.48899e-07,5.94478e-07,3.43475e-07,2.16878e-07,1.46368e-07,8.76862e-08,5.04100e-08,3.17646e-08,2.13669e-08,1.29005e-08,7.40864e-09,4.67339e-09,3.14973e-09
1.98125e-03,1.58089e-03,1.19233e-03,8.47462e-04,6.27102e-04,4.78743e-04,3.37636e-04,2.20783e-04,1.51686e-04,1.09035e-04,7.01184e-05,4.27539e-05,2.80134e-05,1.93848e-05,1.20660e-05,7.13613e-06,4.60606e-06,3.16624e-06,2.01441e-06,1.18095e-06,7.63808e-07,5.25896e-07,3.33054e-07,1.96006e-07,1.26129e-07,8.66796e-08,5.32701e-08,3.15326e-08,2.03755e-08,1.40096e-08,8.69686e-09,5.14709e-09,3.32668e-09,2.28794e-09
1.94637e-03,1.53048e-03,1.12779e-03,7.79136e-04,5.65931e-04,4.28633e-04,3.03677e-04,2.04428e-04,1.46997e-04,1.11403e-04,7.79289e-05,5.27202e-05,3.77956e-05,2.82021e-05,1.91885e-05,1.23502e-05,8.44431e-06,6.04025e-06,3.98367e-06,2.39943e-06,1.56906e-06,1.08319e-06,6.83052e-07,3.96609e-07,2.50951e-07,1.69441e-07,1.01398e-07,5.81167e-08,3.64841e-08,2.44447e-08,1.46731e-08,8.36654e-09,5.24427e-09,3.51470e-09
1.94637e-03,1.53048e-03,1.12781e-03,7.79260e-04,5.66318e-04,4.29431e-04,3.05161e-04,2.06657e-04,1.49515e-04,1.13829e-04,7.98506e-05,5.38641e-05,3.83272e-05,2.83248e-05,1.89742e-05,1.19723e-05,8.04318e-06,5.66618e-06,3.67017e-06,2.16683e-06,1.39628e-06,9.53191e-07,5.94171e-07,3.41453e-07,2.14751e-07,1.44509e-07,8.63026e-08,4.94896e-08,3.11389e-08,2.09282e-08,1.26283e-08,7.25174e-09,4.57570e-09,3.08525e-09
1.94637e-03,1.53048e-03,1.12781e-03,7.79258e-04,5.66309e-04,4.29405e-04,3.05093e-04,2.06517e-04,1.49316e-04,1.13604e-04,7.96386e-05,5.37189e-05,3.82540e-05,2.83071e-05,1.90059e-05,1.20277e-05,8.09975e-06,5.71616e-06,3.70837e-06,2.19125e-06,1.41176e-06,9.63039e-07,5.99368e-07,3.43583e-07,2.15572e-07,1.44751e-07,8.62109e-08,4.93030e-08,3.09605e-08,2.07782e-08,1.25194e-08,7.18089e-09,4.52818e-09,3.05224e-09
1.94637e-03,1.53048e-03,1.12781e-03,7.79258e-04,5.66309e-04,4.29405e-04,3.05093e-04,2.06513e-04,1.49306e-04,1.13582e-04,7.95974e-05,5.36586e-05,3.81881e-05,2.82469e-05,1.89644e-05,1.20129e-05,8.10446e-06,5.73246e-06,3.73173e-06,2.21495e-06,1.43187e-06,9.78969e-07,6.10143e-07,3.49442e-07,2.18529e-07,1.46033e-07,8.61841e-08,4.86296e-08,3.01169e-08,1.99375e-08,1.17823e-08,6.60222e-09,4.07872e-09,2.69984e-09
2.41865e-03,1.79247e-03,1.22389e-03,7.74222e-04,5.23105e-04,3.73021e-04,2.45922e-04,1.52832e-04,1.02909e-04,7.37974e-05,4.80671e-05,3.01191e-05,2.03020e-05,1.44141e-05,9.26328e-06,5.65689e-06,3.73691e-06,2.61311e-06,1.69101e-06,1.00651e-06,6.56580e-07,4.54227e-07,2.88433e-07,1.69592e-07,1.08723e-07,7.43361e-08,4.52734e-08,2.64722e-08,1.69042e-08,1.14944e-08,7.02905e-09,4.08882e-09,2.60439e-09,1.76884e-09
2.07184e-03,1.55740e-03,1.08144e-03,6.96679e-04,4.76922e-04,3.43080e-04,2.27803e-04,1.42101e-04,9.57725e-05,6.87128e-05,4.48282e-05,2.81990e-05,1.90990e-05,1.36254e-05,8.81329e-06,5.41936e-06,3.59899e-06,2.52721e-06,1.64302e-06,9.82871e-07,6.43621e-07,4.46649e-07,2.84635e-07,1.67997e-07,1.08009e-07,7.40097e-08,4.51871e-08,2.64810e-08,1.69355e-08,1.15281e-08,7.05719e-09,4.10863e-09,2.61821e-09,1.77868e-09
1.97211e-03,1.46521e-03,1.00749e-03,6.44520e-04,4.39968e-04,3.16419e-04,2.10619e-04,1.32183e-04,8.96890e-05,6.47322e-05,4.25265e-05,2.69093e-05,1.82906e-05,1.30789e-05,8.47921e-06,5.22515e-06,3.47587e-06,2.44421e-06,1.59167e-06,9.53872e-07,6.25458e-07,4.34488e-07,2.77193e-07,1.63793e-07,1.05398e-07,7.22735e-08,4.41680e-08,2.59102e-08,1.65850e-08,1.12983e-08,6.92351e-09,4.03542e-09,2.57404e-09,1.75014e-09
1.96764e-03,1.46576e-03,1.01154e-03,6.49761e-04,4.44834e-04,3.20528e-04,2.13679e-04,1.34197e-04,9.10477e-05,6.56886e-05,4.31276e-05,2.72713e-05,1.85275e-05,1.32433e-05,8.58186e-06,5.28561e-06,3.51444e-06,2.47027e-06,1.60780e-06,9.62942e-07,6.31102e-07,4.38239e-07,2.79463e-07,1.65056e-07,1.06172e-07,7.27819e-08,4.44620e-08,2.60723e-08,1.66834e-08,1.13622e-08,6.96027e-09,4.05534e-09,2.58597e-09,1.75779e-09
1.96529e-03,1.45844e-03,1.00063e-03,6.39346e-04,4.37512e-04,3.16406e-04,2.12907e-04,1.35672e-04,9.31664e-05,6.77660e-05,4.47702e-05,2.83503e-05,1.92227e-05,1.36985e-05,8.83565e-06,5.41388e-06,3.58534e-06,2.51208e-06,1.62912e-06,9.71768e-07,6.34846e-07,4.39655e-07,2.79482e-07,1.64505e-07,1.05547e-07,7.22126e-08,4.40192e-08,2.57653e-08,1.64680e-08,1.12073e-08,6.86129e-09,3.99656e-09,2.54855e-09,1.73266e-09
1.97655e-03,1.47397e-03,1.01909e-03,6.56292e-04,4.49788e-04,3.23675e-04,2.14510e-04,1.32984e-04,8.89420e-05,6.33712e-05,4.10362e-05,2.57053e-05,1.74105e-05,1.24482e-05,8.09125e-06,5.00917e-06,3.34675e-06,2.36244e-06,1.54557e-06,9.31377e-07,6.13506e-07,4.27868e-07,2.74272e-07,1.62928e-07,1.05273e-07,7.24190e-08,4.44198e-08,2.61440e-08,1.67718e-08,1.14431e-08,7.02253e-09,4.09739e-09,2.61479e-09,1.77812e-09
1.97362e-03,1.46908e-03,1.01211e-03,6.48812e-04,4.43876e-04,3.20011e-04,2.13733e-04,1.34542e-04,9.13227e-05,6.57855e-05,4.29781e-05,2.69501e-05,1.81600e-05,1.28894e-05,8.28502e-06,5.06664e-06,3.35435e-06,2.35148e-06,1.52720e-06,9.13316e-07,5.98182e-07,4.15252e-07,2.64774e-07,1.56408e-07,1.00650e-07,6.90339e-08,4.22141e-08,2.47895e-08,1.58857e-08,1.08344e-08,6.65043e-09,3.88427e-09,2.48220e-09,1.69047e-09
1.97359e-03,1.46898e-03,1.01179e-03,6.48022e-04,4.42625e-04,3.18471e-04,2.12102e-04,1.33178e-04,9.03607e-05,6.51843e-05,4.27727e-05,2.70289e-05,1.83645e-05,1.31395e-05,8.53795e-06,5.28329e-06,3.52910e-06,2.49027e-06,1.62738e-06,9.77826e-07,6.41618e-07,4.45560e-07,2.83845e-07,1.67275e-07,1.07347e-07,7.34275e-08,4.47283e-08,2.61520e-08,1.66977e-08,1.13529e-08,6.94210e-09,4.03846e-09,2.57270e-09,1.74768e-09
