tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23,tg_24,tg_25,tg_26,tg_27,tg_28,tg_29,tg_30,tg_31,tg_32,tg_33
1.50146e-03,1.15403e-03,8.35316e-04,5.69292e-04,4.08501e-04,3.04777e-04,2.09915e-04,1.34485e-04,9.13525e-05,6.53057e-05,4.19128e-05,2.56359e-05,1.68901e-05,1.17567e-05,7.37687e-06,4.40100e-06,2.86166e-06,1.98130e-06,1.27463e-06,7.61728e-07,5.03820e-07,3.55588e-07,2.33816e-07,1.45073e-07,9.81659e-08,7.06572e-08,4.62578e-08,2.93763e-08,2.01351e-08,1.45584e-08,9.62109e-09,6.08449e-09,4.14520e-09,2.97693e-09
1.62607e-03,1.28210e-03,9.43113e-04,6.48419e-04,4.69680e-04,3.55963e-04,2.53760e-04,1.73351e-04,1.26799e-04,9.76976e-05,6.99384e-05,4.86348e-05,3.57897e-05,2.73958e-05,1.93457e-05,1.30438e-05,9.30048e-06,6.90485e-06,4.76431e-06,3.02235e-06,2.05676e-06,1.46583e-06,9.57711e-07,5.76555e-07,3.74393e-07,2.57716e-07,1.57535e-07,9.19856e-08,5.84689e-08,3.95212e-08,2.39336e-08,1.37460e-08,8.65400e-09,5.81626e-09
1.74326e-03,1.37691e-03,1.01320e-03,6.95982e-04,5.03540e-04,3.81224e-04,2.71430e-04,1.85152e-04,1.35239e-04,1.04052e-04,7.43205e-05,5.15329e-05,3.78199e-05,2.88781e-05,2.03250e-05,1.36528e-05,9.70414e-06,7.18521e-06,4.94196e-06,3.12362e-06,2.11962e-06,1.50710e-06,9.82031e-07,5.89487e-07,3.81945e-07,2.62456e-07,1.60099e-07,9.32966e-08,5.92140e-08,3.99783e-08,2.41784e-08,1.38689e-08,8.72325e-09,5.85861e-09
1.57334e-03,1.23897e-03,9.10979e-04,6.26437e-04,4.53917e-04,3.44121e-04,2.45399e-04,1.67705e-04,1.22725e-04,9.46099e-05,6.77923e-05,4.72052e-05,3.47830e-05,2.66578e-05,1.88559e-05,1.27378e-05,9.09706e-06,6.76323e-06,4.67436e-06,2.97097e-06,2.02483e-06,1.44485e-06,9.45346e-07,5.69983e-07,3.70558e-07,2.55313e-07,1.56236e-07,9.13240e-08,5.80940e-08,3.92919e-08,2.38112e-08,1.36848e-08,8.61965e-09,5.79532e-09
1.50179e-03,1.17887e-03,8.72356e-04,6.06403e-04,4.41754e-04,3.34670e-04,2.36708e-04,1.58968e-04,1.14294e-04,8.68451e-05,6.12824e-05,4.22170e-05,3.09753e-05,2.37223e-05,1.68178e-05,1.14256e-05,8.21392e-06,6.14734e-06,4.28658e-06,2.75511e-06,1.89521e-06,1.36302e-06,9.00123e-07,5.48226e-07,3.59177e-07,2.48973e-07,1.53434e-07,9.02763e-08,5.76952e-08,3.91566e-08,2.38153e-08,1.37297e-08,8.66477e-09,5.83312e-09
1.61161e-03,1.28899e-03,9.65411e-04,6.74952e-04,4.92764e-04,3.73973e-04,2.65319e-04,1.79056e-04,1.29313e-04,9.85789e-05,6.97442e-05,4.80541e-05,3.51879e-05,2.68665e-05,1.89451e-05,1.27773e-05,9.12268e-06,6.78476e-06,4.69403e-06,2.98873e-06,2.04039e-06,1.45818e-06,9.55865e-07,5.77514e-07,3.76035e-07,2.59388e-07,1.58930e-07,9.29931e-08,5.91894e-08,4.00445e-08,2.42701e-08,1.39460e-08,8.78101e-09,5.90124e-09
1.62925e-03,1.28564e-03,9.46431e-04,6.50811e-04,4.71121e-04,3.56668e-04,2.53783e-04,1.72930e-04,1.26237e-04,9.71260e-05,6.94355e-05,4.82442e-05,3.54916e-05,2.71668e-05,1.91877e-05,1.29429e-05,9.23304e-06,6.85810e-06,4.73507e-06,3.00619e-06,2.04710e-06,1.45975e-06,9.54357e-07,5.74940e-07,3.73545e-07,2.57241e-07,1.57321e-07,9.19024e-08,5.84349e-08,3.95076e-08,2.39314e-08,1.37477e-08,8.65623e-09,5.81829e-09
1.62607e-03,1.28208e-03,9.43004e-04,6.48026e-04,4.68858e-04,3.54703e-04,2.52043e-04,1.71447e-04,1.25067e-04,9.62798e-05,6.90121e-05,4.81915e-05,3.56434e-05,2.74217e-05,1.94993e-05,1.32538e-05,9.51611e-06,7.10816e-06,4.94148e-06,3.16268e-06,2.16750e-06,1.55369e-06,1.02178e-06,6.19242e-07,4.03989e-07,2.79002e-07,1.71096e-07,1.00119e-07,6.36873e-08,4.30464e-08,2.60431e-08,1.49262e-08,9.37413e-09,6.28450e-09
1.62607e-03,1.28210e-03,9.43113e-04,6.48419e-04,4.69684e-04,3.55977e-04,2.53810e-04,1.73496e-04,1.27066e-04,9.80746e-05,7.04226e-05,4.91475e-05,3.62524e-05,2.77772e-05,1.95999e-05,1.31625e-05,9.32979e-06,6.87998e-06,4.70055e-06,2.94272e-06,1.97996e-06,1.39746e-06,9.02706e-07,5.36939e-07,3.45642e-07,2.36414e-07,1.43558e-07,8.34043e-08,5.28803e-08,3.57061e-08,2.16254e-08,1.24418e-08,7.85259e-09,5.29229e-09
1.62607e-03,1.28210e-03,9.43113e-04,6.48419e-04,4.69680e-04,3.55963e-04,2.53760e-04,1.73351e-04,1.26799e-04,9.76995e-05,6.99453e-05,4.86532e-05,3.58213e-05,2.74378e-05,1.93947e-05,1.30893e-05,9.33574e-06,6.92899e-06,4.77552e-06,3.02222e-06,2.05127e-06,1.45815e-06,9.49477e-07,5.69326e-07,3.68525e-07,2.53038e-07,1.54227e-07,8.98237e-08,5.70010e-08,3.84884e-08,2.32885e-08,1.33710e-08,8.41906e-09,5.66048e-09
1.62607e-03,1.28210e-03,9.43113e-04,6.48419e-04,4.69680e-04,3.55963e-04,2.53760e-04,1.73351e-04,1.26799e-04,9.76976e-05,6.99384e-05,4.86348e-05,3.57899e-05,2.73964e-05,1.93471e-05,1.30465e-05,9.30432e-06,6.90931e-06,4.76887e-06,3.02613e-06,2.05945e-06,1.46753e-06,9.58356e-07,5.76355e-07,3.73812e-07,2.56997e-07,1.56805e-07,9.13627e-08,5.79675e-08,3.91231e-08,2.36507e-08,1.35612e-08,8.52842e-09,5.72781e-09
1.74711e-03,1.36990e-03,1.00280e-03,6.85865e-04,4.94511e-04,3.73192e-04,2.64600e-04,1.79652e-04,1.30795e-04,1.00429e-04,7.16260e-05,4.96494e-05,3.64588e-05,2.78655e-05,1.96456e-05,1.32268e-05,9.42154e-06,6.98959e-06,4.81912e-06,3.05482e-06,2.07776e-06,1.48019e-06,9.66662e-07,5.81670e-07,3.77577e-07,2.59832e-07,1.58769e-07,9.26703e-08,5.88851e-08,3.97915e-08,2.40887e-08,1.38296e-08,8.70378e-09,5.84806e-09
1.77873e-03,1.40056e-03,1.02919e-03,7.05899e-04,5.09430e-04,3.84369e-04,2.72148e-04,1.84289e-04,1.33822e-04,1.02530e-04,7.29405e-05,5.04459e-05,3.69866e-05,2.82375e-05,1.98843e-05,1.33732e-05,9.51880e-06,7.05794e-06,4.86354e-06,3.08128e-06,2.09495e-06,1.49200e-06,9.74058e-07,5.85918e-07,3.80232e-07,2.61600e-07,1.59804e-07,9.32453e-08,5.92350e-08,4.00187e-08,2.42190e-08,1.38998e-08,8.74552e-09,5.87470e-09
1.71247e-03,1.36589e-03,1.01635e-03,7.04975e-04,5.12296e-04,3.88152e-04,2.75686e-04,1.86933e-04,1.35723e-04,1.03922e-04,7.38516e-05,5.10168e-05,3.73729e-05,2.85139e-05,2.00645e-05,1.34854e-05,9.59413e-06,7.11130e-06,4.89854e-06,3.10233e-06,2.10874e-06,1.50152e-06,9.80063e-07,5.89390e-07,3.82412e-07,2.63056e-07,1.60658e-07,9.37211e-08,5.95247e-08,4.02068e-08,2.43269e-08,1.39578e-08,8.77999e-09,5.89667e-09
1.62611e-03,1.33857e-03,1.03447e-03,7.46089e-04,5.56552e-04,4.28713e-04,3.08328e-04,2.10031e-04,1.52146e-04,1.15954e-04,8.17685e-05,5.59966e-05,4.07451e-05,3.09241e-05,2.16320e-05,1.44575e-05,1.02446e-05,7.57068e-06,5.19855e-06,3.28192e-06,2.22582e-06,1.58216e-06,1.03069e-06,6.18541e-07,4.00655e-07,2.75218e-07,1.67779e-07,9.76792e-08,6.19322e-08,4.17697e-08,2.52227e-08,1.44398e-08,9.06623e-09,6.07913e-09
1.70970e-03,1.32826e-03,9.53754e-04,6.35583e-04,4.48921e-04,3.33871e-04,2.33696e-04,1.57475e-04,1.14480e-04,8.80004e-05,6.29694e-05,4.38539e-05,3.23398e-05,2.48089e-05,1.75720e-05,1.18885e-05,8.50022e-06,6.32488e-06,4.37510e-06,2.78297e-06,1.89774e-06,1.35478e-06,8.86949e-07,5.35227e-07,3.48271e-07,2.40176e-07,1.47183e-07,8.61917e-08,5.49277e-08,3.72141e-08,2.26059e-08,1.30290e-08,8.22695e-09,5.54342e-09
1.66869e-03,1.33877e-03,1.00957e-03,7.12499e-04,5.22495e-04,3.95706e-04,2.76964e-04,1.80837e-04,1.25302e-04,9.15743e-05,6.10821e-05,3.95545e-05,2.76728e-05,2.04419e-05,1.39411e-05,9.15292e-06,6.42996e-06,4.73162e-06,3.24181e-06,2.04708e-06,1.39122e-06,9.91905e-07,6.49619e-07,3.93164e-07,2.56963e-07,1.78113e-07,1.10066e-07,6.51660e-08,4.19655e-08,2.87123e-08,1.76750e-08,1.03449e-08,6.61826e-09,4.51023e-09
1.62608e-03,1.28212e-03,9.43192e-04,6.48717e-04,4.70345e-04,3.57054e-04,2.55408e-04,1.75465e-04,1.29020e-04,9.97868e-05,7.16194e-05,4.97243e-05,3.63954e-05,2.76537e-05,1.92827e-05,1.27846e-05,8.97810e-06,6.57779e-06,4.46832e-06,2.78642e-06,1.87269e-06,1.32209e-06,8.55364e-07,5.10362e-07,3.29617e-07,2.26159e-07,1.37920e-07,8.05020e-08,5.12323e-08,3.47001e-08,2.10926e-08,1.21788e-08,7.70687e-09,5.20461e-09
1.62607e-03,1.28210e-03,9.43113e-04,6.48419e-04,4.69680e-04,3.55963e-04,2.53760e-04,1.73348e-04,1.26788e-04,9.76745e-05,6.98920e-05,4.85592e-05,3.56955e-05,2.72952e-05,1.92521e-05,1.29735e-05,9.25528e-06,6.88018e-06,4.75964e-06,3.03239e-06,2.07225e-06,1.48256e-06,9.73308e-07,5.89116e-07,3.84140e-07,2.65274e-07,1.62737e-07,9.53154e-08,6.07004e-08,4.10772e-08,2.48967e-08,1.43015e-08,9.00022e-09,6.04495e-09
1.62607e-03,1.28210e-03,9.43113e-04,6.48419e-04,4.69680e-04,3.55963e-04,2.53760e-04,1.73351e-04,1.26799e-04,9.76979e-05,6.99398e-05,4.86399e-05,3.58010e-05,2.74142e-05,1.93731e-05,1.30768e-05,9.33255e-06,6.93240e-06,4.78373e-06,3.03162e-06,2.05934e-06,1.46439e-06,9.53441e-07,5.71211e-07,3.69278e-07,2.53201e-07,1.53995e-07,8.94602e-08,5.66480e-08,3.81817e-08,2.30549e-08,1.32114e-08,8.30809e-09,5.58124e-09
1.62607e-03,1.28210e-03,9.43113e-04,6.48419e-04,4.69680e-04,3.55963e-04,2.53760e-04,1.73351e-04,1.26799e-04,9.76977e-05,6.99385e-05,4.86350e-05,3.57906e-05,2.73980e-05,1.93513e-05,1.30553e-05,9.31750e-06,6.92577e-06,4.78765e-06,3.04463e-06,2.07555e-06,1.48059e-06,9.67289e-07,5.80909e-07,3.75536e-07,2.56991e-07,1.55402e-07,8.92980e-08,5.58049e-08,3.70751e-08,2.18882e-08,1.21731e-08,7.43942e-09,4.86504e-09
1.70116e-03,1.37655e-03,1.07766e-03,8.16353e-04,6.42939e-04,5.18567e-04,3.90605e-04,2.73945e-04,1.98459e-04,1.48586e-04,1.00199e-04,6.39941e-05,4.34656e-05,3.09868e-05,2.00193e-05,1.23289e-05,8.22193e-06,5.80261e-06,3.79723e-06,2.28505e-06,1.49893e-06,1.03873e-06,6.58102e-07,3.83655e-07,2.43094e-07,1.64062e-07,9.78794e-08,5.57425e-08,3.47261e-08,2.30780e-08,1.36844e-08,7.68347e-09,4.74909e-09,3.14276e-09
1.80719e-03,1.48889e-03,1.18331e-03,9.04855e-04,7.14390e-04,5.75757e-04,4.32188e-04,3.01245e-04,2.16883e-04,1.61466e-04,1.08079e-04,6.84877e-05,4.62338e-05,3.28003e-05,2.10723e-05,1.29065e-05,8.57185e-06,6.02972e-06,3.93110e-06,2.35567e-06,1.54019e-06,1.06445e-06,6.72300e-07,3.90624e-07,2.46882e-07,1.66287e-07,9.89755e-08,5.62424e-08,3.49814e-08,2.32193e-08,1.37498e-08,7.71075e-09,4.76197e-09,3.14939e-09
1.88846e-03,1.59486e-03,1.28329e-03,9.69646e-04,7.46028e-04,5.84157e-04,4.21540e-04,2.80642e-04,1.94908e-04,1.41235e-04,9.18819e-05,5.70176e-05,3.81520e-05,2.70241e-05,1.74452e-05,1.08024e-05,7.25140e-06,5.14533e-06,3.38372e-06,2.04210e-06,1.33985e-06,9.27653e-07,5.86578e-07,3.41045e-07,2.15645e-07,1.45325e-07,8.65944e-08,4.93009e-08,3.07332e-08,2.04494e-08,1.21555e-08,6.85067e-09,4.25070e-09,2.82355e-09
1.80138e-03,1.49030e-03,1.18753e-03,9.03752e-04,7.06299e-04,5.62612e-04,4.15495e-04,2.84109e-04,2.01468e-04,1.48274e-04,9.80338e-05,6.15441e-05,4.13721e-05,2.93229e-05,1.88761e-05,1.16224e-05,7.76257e-06,5.48759e-06,3.59733e-06,2.16701e-06,1.42145e-06,9.84528e-07,6.23109e-07,3.62738e-07,2.29581e-07,1.54816e-07,9.22942e-08,5.25453e-08,3.27401e-08,2.17685e-08,1.29214e-08,7.26727e-09,4.49979e-09,2.98299e-09
1.76095e-03,1.44285e-03,1.14146e-03,8.70397e-04,6.86740e-04,5.53678e-04,4.16156e-04,2.90729e-04,2.09795e-04,1.56522e-04,1.05070e-04,6.67914e-05,4.52051e-05,3.21392e-05,2.07007e-05,1.27116e-05,8.45846e-06,5.95860e-06,3.89068e-06,2.33504e-06,1.52834e-06,1.05711e-06,6.68244e-07,3.88606e-07,2.45761e-07,1.65611e-07,9.86267e-08,5.60725e-08,3.48883e-08,2.31639e-08,1.37211e-08,7.69688e-09,4.75437e-09,3.14484e-09
1.76097e-03,1.44289e-03,1.14152e-03,8.70396e-04,6.86591e-04,5.53351e-04,4.15618e-04,2.90071e-04,2.09170e-04,1.56004e-04,1.04747e-04,6.66815e-05,4.52338e-05,3.22454e-05,2.08521e-05,1.28604e-05,8.58197e-06,6.05497e-06,3.95572e-06,2.37134e-06,1.54890e-06,1.06885e-06,6.73477e-07,3.90101e-07,2.45906e-07,1.65271e-07,9.81143e-08,5.56155e-08,3.45316e-08,2.28922e-08,1.35395e-08,7.58599e-09,4.68299e-09,3.09672e-09
1.76097e-03,1.44290e-03,1.14156e-03,8.70542e-04,6.86909e-04,5.53849e-04,4.16307e-04,2.90842e-04,2.09869e-04,1.56559e-04,1.05053e-04,6.67077e-05,4.50713e-05,3.19770e-05,2.05302e-05,1.25673e-05,8.35358e-06,5.89049e-06,3.86188e-06,2.33829e-06,1.54550e-06,1.07924e-06,6.90724e-07,4.07444e-07,2.60560e-07,1.77122e-07,1.06537e-07,6.11070e-08,3.82409e-08,2.54870e-08,1.51467e-08,8.51087e-09,5.25713e-09,3.47426e-09
1.76097e-03,1.44290e-03,1.14156e-03,8.70542e-04,6.86909e-04,5.53849e-04,4.16307e-04,2.90840e-04,2.09864e-04,1.56553e-04,1.05047e-04,6.67083e-05,4.50809e-05,3.19945e-05,2.05548e-05,1.25929e-05,8.37497e-06,5.90628e-06,3.87044e-06,2.33992e-06,1.54358e-06,1.07572e-06,6.86581e-07,4.03667e-07,2.57460e-07,1.74644e-07,1.04787e-07,5.99673e-08,3.74702e-08,2.49469e-08,1.48113e-08,8.31720e-09,5.13660e-09,3.39484e-09
1.76097e-03,1.44290e-03,1.14156e-03,8.70542e-04,6.86909e-04,5.53849e-04,4.16307e-04,2.90841e-04,2.09869e-04,1.56566e-04,1.05083e-04,6.67793e-05,4.51814e-05,3.21109e-05,2.06723e-05,1.26875e-05,8.43941e-06,5.94390e-06,3.88057e-06,2.32897e-06,1.52451e-06,1.05459e-06,6.66764e-07,3.87824e-07,2.45305e-07,1.65324e-07,9.84697e-08,5.59906e-08,3.48407e-08,2.31339e-08,1.37045e-08,7.68817e-09,4.74928e-09,3.14163e-09
1.70420e-03,1.40420e-03,1.11641e-03,8.54426e-04,6.75374e-04,5.45061e-04,4.10015e-04,2.86624e-04,2.06917e-04,1.54419e-04,1.03691e-04,6.59320e-05,4.46319e-05,3.17364e-05,2.04454e-05,1.25583e-05,8.35905e-06,5.89052e-06,3.84807e-06,2.31097e-06,1.51346e-06,1.04735e-06,6.62484e-07,3.85526e-07,2.43949e-07,1.64466e-07,9.79995e-08,5.57475e-08,3.47015e-08,2.30482e-08,1.36584e-08,7.66505e-09,4.73629e-09,3.13373e-09
1.62198e-03,1.34290e-03,1.07292e-03,8.24139e-04,6.52416e-04,5.26813e-04,3.96341e-04,2.77031e-04,1.99970e-04,1.49235e-04,1.00230e-04,6.37682e-05,4.32026e-05,3.07499e-05,1.98408e-05,1.22118e-05,8.14298e-06,5.74696e-06,3.76069e-06,2.26248e-06,1.48351e-06,1.02757e-06,6.50602e-07,3.78983e-07,2.39985e-07,1.61887e-07,9.65323e-08,5.49539e-08,3.42284e-08,2.27459e-08,1.34884e-08,7.57529e-09,4.68375e-09,3.10064e-09
1.68068e-03,1.32642e-03,1.01561e-03,7.51407e-04,5.79035e-04,4.57756e-04,3.36250e-04,2.29448e-04,1.62870e-04,1.20173e-04,7.98808e-05,5.05615e-05,3.42821e-05,2.45038e-05,1.59615e-05,9.96348e-06,6.73051e-06,4.80266e-06,3.18159e-06,1.93819e-06,1.28182e-06,8.93538e-07,5.69584e-07,3.34079e-07,2.12648e-07,1.44047e-07,8.63423e-08,4.94233e-08,3.09242e-08,2.06316e-08,1.22967e-08,6.94507e-09,4.31440e-09,2.86776e-09
1.89211e-03,1.56040e-03,1.22848e-03,9.16127e-04,7.02789e-04,5.51179e-04,3.99864e-04,2.68525e-04,1.87971e-04,1.37065e-04,8.97528e-05,5.59241e-05,3.74464e-05,2.64945e-05,1.70536e-05,1.05239e-05,7.05230e-06,5.00335e-06,3.29585e-06,1.99743e-06,1.31667e-06,9.15703e-07,5.82346e-07,3.40804e-07,2.16594e-07,1.46551e-07,8.77295e-08,5.01566e-08,3.13550e-08,2.09041e-08,1.24488e-08,7.02489e-09,4.36104e-09,2.89713e-09
1.75146e-03,1.42809e-03,1.12147e-03,8.48889e-04,6.68108e-04,5.39421e-04,4.07948e-04,2.88428e-04,2.10815e-04,1.59172e-04,1.08561e-04,7.01648e-05,4.80834e-05,3.45027e-05,2.24324e-05,1.38736e-05,9.26520e-06,6.53856e-06,4.27336e-06,2.56488e-06,1.67810e-06,1.16008e-06,7.32721e-07,4.25588e-07,2.68817e-07,1.80923e-07,1.07540e-07,6.09906e-08,3.78589e-08,2.50793e-08,1.48089e-08,8.27550e-09,5.09457e-09,3.35973e-09
1.76021e-03,1.44090e-03,1.13660e-03,8.60457e-04,6.72448e-04,5.36712e-04,3.98097e-04,2.74530e-04,1.97007e-04,1.47205e-04,1.00132e-04,6.56348e-05,4.61466e-05,3.41464e-05,2.32872e-05,1.52657e-05,1.07039e-05,7.86076e-06,5.36854e-06,3.37108e-06,2.27545e-06,1.60949e-06,1.04059e-06,6.17388e-07,3.95154e-07,2.68172e-07,1.60485e-07,9.12533e-08,5.65665e-08,3.73397e-08,2.18832e-08,1.20862e-08,7.35078e-09,4.79036e-09
1.76097e-03,1.44290e-03,1.14155e-03,8.70502e-04,6.86787e-04,5.53603e-04,4.15847e-04,2.90124e-04,2.09008e-04,1.55673e-04,1.04273e-04,6.61727e-05,4.47790e-05,3.18752e-05,2.06109e-05,1.27528e-05,8.55993e-06,6.08289e-06,4.01739e-06,2.44412e-06,1.61657e-06,1.12736e-06,7.18961e-07,4.21649e-07,2.68148e-07,1.81376e-07,1.08394e-07,6.17592e-08,3.84506e-08,2.55228e-08,1.50989e-08,8.44843e-09,5.20384e-09,3.43229e-09
1.76097e-03,1.44290e-03,1.14156e-03,8.70542e-04,6.86909e-04,5.53850e-04,4.16312e-04,2.90861e-04,2.09913e-04,1.56636e-04,1.05186e-04,6.69073e-05,4.53104e-05,3.22264e-05,2.07569e-05,1.27321e-05,8.45479e-06,5.94060e-06,3.86337e-06,2.30577e-06,1.50195e-06,1.03466e-06,6.51009e-07,3.76776e-07,2.37476e-07,1.59640e-07,9.48351e-08,5.38166e-08,3.34537e-08,2.22029e-08,1.31527e-08,7.38297e-09,4.56493e-09,3.02283e-09
1.76097e-03,1.44290e-03,1.14156e-03,8.70542e-04,6.86909e-04,5.53849e-04,4.16307e-04,2.90841e-04,2.09867e-04,1.56561e-04,1.05067e-04,6.67448e-05,4.51273e-05,3.20416e-05,2.05913e-05,1.26084e-05,8.37303e-06,5.89342e-06,3.85104e-06,2.32090e-06,1.52859e-06,1.06490e-06,6.80395e-07,4.01282e-07,2.56924e-07,1.74962e-07,1.05566e-07,6.07936e-08,3.81812e-08,2.55264e-08,1.52279e-08,8.58911e-09,5.32006e-09,3.52297e-09
1.76097e-03,1.44290e-03,1.14156e-03,8.70542e-04,6.86909e-04,5.53849e-04,4.16307e-04,2.90841e-04,2.09869e-04,1.56566e-04,1.05082e-04,6.67790e-05,4.51805e-05,3.21090e-05,2.06678e-05,1.26789e-05,8.42694e-06,5.92865e-06,3.86346e-06,2.31236e-06,1.51023e-06,1.04315e-06,6.59112e-07,3.84119e-07,2.44097e-07,1.65605e-07,9.99101e-08,5.79316e-08,3.68110e-08,2.49670e-08,1.52561e-08,8.89420e-09,5.68806e-09,3.88176e-09
1.76097e-03,1.44290e-03,1.14156e-03,8.70542e-04,6.86909e-04,5.53849e-04,4.16307e-04,2.90841e-04,2.09869e-04,1.56566e-04,1.05083e-04,6.67792e-05,4.51812e-05,3.21106e-05,2.06718e-05,1.26869e-05,8.43884e-06,5.94340e-06,3.88020e-06,2.32878e-06,1.52444e-06,1.05460e-06,6.66835e-07,3.87920e-07,2.45399e-07,1.65408e-07,9.85353e-08,5.60373e-08,3.48743e-08,2.31585e-08,1.37206e-08,7.69787e-09,4.75552e-09,3.14585e-09
2.54565e-03,2.10893e-03,1.62321e-03,1.14524e-03,8.26426e-04,6.11631e-04,4.11926e-04,2.53879e-04,1.65589e-04,1.13867e-04,6.91868e-05,3.97087e-05,2.47546e-05,1.64223e-05,9.70470e-06,5.44875e-06,3.39649e-06,2.28837e-06,1.44550e-06,8.65152e-07,5.83587e-07,4.23600e-07,2.91359e-07,1.92145e-07,1.37192e-07,1.03384e-07,7.17272e-08,4.83403e-08,3.47153e-08,2.60710e-08,1.80291e-08,1.19424e-08,8.43256e-09,6.23333e-09
2.38386e-03,1.89940e-03,1.43622e-03,1.01621e-03,7.42133e-04,5.56766e-04,3.82092e-04,2.40868e-04,1.60071e-04,1.11755e-04,6.91510e-05,4.03882e-05,2.54923e-05,1.70602e-05,1.01624e-05,5.72818e-06,3.56634e-06,2.39225e-06,1.49736e-06,8.83295e-07,5.88232e-07,4.22565e-07,2.87541e-07,1.87904e-07,1.33498e-07,1.00327e-07,6.94751e-08,4.67938e-08,3.36127e-08,2.52570e-08,1.74845e-08,1.15982e-08,8.20023e-09,6.06870e-09
2.45162e-03,2.02643e-03,1.55885e-03,1.10121e-03,7.96269e-04,5.90597e-04,3.98957e-04,2.46783e-04,1.61454e-04,1.11302e-04,6.78352e-05,3.90504e-05,2.43985e-05,1.62135e-05,9.59853e-06,5.39715e-06,3.36707e-06,2.26946e-06,1.43377e-06,8.58014e-07,5.78641e-07,4.19934e-07,2.88800e-07,1.90461e-07,1.36009e-07,1.02512e-07,7.11459e-08,4.79683e-08,3.44608e-08,2.58882e-08,1.79101e-08,1.18690e-08,8.38375e-09,6.19913e-09
2.85352e-03,2.37604e-03,1.82232e-03,1.27085e-03,9.04971e-04,6.61355e-04,4.38289e-04,2.65243e-04,1.70520e-04,1.15939e-04,6.95298e-05,3.94268e-05,2.43783e-05,1.60842e-05,9.46156e-06,5.30435e-06,3.31257e-06,2.24017e-06,1.42458e-06,8.60897e-07,5.85327e-07,4.27438e-07,2.95741e-07,1.95951e-07,1.40238e-07,1.05798e-07,7.34455e-08,4.94925e-08,3.55255e-08,2.66635e-08,1.84218e-08,1.21886e-08,8.59780e-09,6.34993e-09
1.78782e-03,1.47536e-03,1.18842e-03,9.38964e-04,7.72289e-04,6.49087e-04,5.15268e-04,3.83003e-04,2.89927e-04,2.24168e-04,1.56227e-04,1.02015e-04,6.96704e-05,4.93590e-05,3.11209e-05,1.82538e-05,1.14991e-05,7.65393e-06,4.62920e-06,2.52942e-06,1.54129e-06,1.01161e-06,6.10588e-07,3.47318e-07,2.22073e-07,1.54255e-07,9.81520e-08,6.16082e-08,4.23051e-08,3.08199e-08,2.06812e-08,1.33598e-08,9.28159e-09,6.78293e-09
2.54440e-03,2.10806e-03,1.62281e-03,1.14523e-03,8.26596e-04,6.11873e-04,4.12187e-04,2.54111e-04,1.65781e-04,1.14023e-04,6.93006e-05,3.97852e-05,2.48069e-05,1.64587e-05,9.72622e-06,5.45955e-06,3.40177e-06,2.29069e-06,1.44577e-06,8.64361e-07,5.82544e-07,4.22567e-07,2.90468e-07,1.91468e-07,1.36681e-07,1.02991e-07,7.14546e-08,4.81608e-08,3.45904e-08,2.59802e-08,1.79693e-08,1.19051e-08,8.40762e-09,6.21577e-09
2.54665e-03,2.11004e-03,1.62415e-03,1.14570e-03,8.26473e-04,6.11446e-04,4.11650e-04,2.53705e-04,1.65577e-04,1.13984e-04,6.94158e-05,3.99715e-05,2.49888e-05,1.66083e-05,9.81906e-06,5.49256e-06,3.39747e-06,2.26539e-06,1.40708e-06,8.22383e-07,5.43928e-07,3.88872e-07,2.63563e-07,1.71903e-07,1.22171e-07,9.19380e-08,6.38447e-08,4.31684e-08,3.11204e-08,2.34600e-08,1.63086e-08,1.08679e-08,7.71263e-09,5.72568e-09
2.54554e-03,2.10870e-03,1.62278e-03,1.14459e-03,8.25710e-04,6.10985e-04,4.11503e-04,2.53808e-04,1.65798e-04,1.14252e-04,6.96916e-05,4.02123e-05,2.51845e-05,1.67627e-05,9.92465e-06,5.55497e-06,3.43373e-06,2.28582e-06,1.41499e-06,8.22383e-07,5.41075e-07,3.85113e-07,2.59767e-07,1.68722e-07,1.19641e-07,8.99312e-08,6.24106e-08,4.22008e-08,3.04360e-08,2.29568e-08,1.59727e-08,1.06556e-08,7.56916e-09,5.62385e-09
2.54565e-03,2.10891e-03,1.62316e-03,1.14504e-03,8.25990e-04,6.10927e-04,4.10884e-04,2.52565e-04,1.64214e-04,1.12563e-04,6.81065e-05,3.89595e-05,2.42869e-05,1.61671e-05,9.65920e-06,5.54770e-06,3.55525e-06,2.46556e-06,1.61801e-06,1.01159e-06,7.02974e-07,5.20294e-07,3.63477e-07,2.41645e-07,1.72601e-07,1.29692e-07,8.93678e-08,5.96442e-08,4.24397e-08,3.16069e-08,2.16207e-08,1.41508e-08,9.89432e-09,7.25403e-09
