tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13
9.68402e-05,6.71433e-05,4.35394e-05,2.68828e-05,1.81006e-05,1.29774e-05,8.67330e-06,5.48128e-06,3.72776e-06,2.68639e-06,1.75679e-06,1.10551e-06,7.49734e-07,5.36397e-07
9.72363e-05,6.80006e-05,4.44799e-05,2.76253e-05,1.86229e-05,1.33297e-05,8.86513e-06,5.55808e-06,3.75424e-06,2.69121e-06,1.75053e-06,1.09725e-06,7.42638e-07,5.30783e-07
1.09288e-04,7.49276e-05,4.79565e-05,2.92147e-05,1.94634e-05,1.38378e-05,9.16391e-06,5.73916e-06,3.87711e-06,2.78002e-06,1.80785e-06,1.13178e-06,7.64616e-07,5.45430e-07
9.64520e-05,6.68718e-05,4.33625e-05,2.67739e-05,1.80279e-05,1.29259e-05,8.63952e-06,5.46041e-06,3.71380e-06,2.67646e-06,1.75041e-06,1.10159e-06,7.47124e-07,5.34558e-07
9.62444e-05,6.66670e-05,4.31827e-05,2.66336e-05,1.79197e-05,1.28422e-05,8.58123e-06,5.42421e-06,3.69073e-06,2.66130e-06,1.74203e-06,1.09748e-06,7.44960e-07,5.33359e-07
9.52181e-05,6.60623e-05,4.28796e-05,2.65069e-05,1.78647e-05,1.28184e-05,8.57502e-06,5.42438e-06,3.69163e-06,2.66173e-06,1.74170e-06,1.09664e-06,7.44027e-07,5.32482e-07
9.83126e-05,6.81464e-05,4.40684e-05,2.70303e-05,1.80642e-05,1.28612e-05,8.52783e-06,5.35450e-06,3.63363e-06,2.61932e-06,1.71734e-06,1.08530e-06,7.38524e-07,5.29721e-07
9.64565e-05,6.68745e-05,4.33639e-05,2.67746e-05,1.80283e-05,1.29261e-05,8.63961e-06,5.46044e-06,3.71381e-06,2.67645e-06,1.75040e-06,1.10158e-06,7.47114e-07,5.34549e-07
8.71613e-05,6.29397e-05,4.23097e-05,2.67583e-05,1.82538e-05,1.31675e-05,8.80834e-06,5.54618e-06,3.76110e-06,2.70359e-06,1.76142e-06,1.10406e-06,7.46956e-07,5.33819e-07
9.64504e-05,6.68701e-05,4.33609e-05,2.67727e-05,1.80270e-05,1.29252e-05,8.63898e-06,5.46004e-06,3.71353e-06,2.67625e-06,1.75027e-06,1.10149e-06,7.47055e-07,5.34506e-07
6.37375e-05,4.31023e-05,2.72318e-05,1.64461e-05,1.09117e-05,7.74831e-06,5.13790e-06,3.22869e-06,2.18639e-06,1.56998e-06,1.02176e-06,6.39319e-07,4.31314e-07,3.07168e-07
9.68839e-05,6.76429e-05,4.41539e-05,2.73801e-05,1.84618e-05,1.32316e-05,8.82329e-06,5.55320e-06,3.76291e-06,2.70387e-06,1.76283e-06,1.10671e-06,7.49595e-07,5.35890e-07
9.07356e-05,6.28196e-05,4.07158e-05,2.51763e-05,1.69965e-05,1.22250e-05,8.21071e-06,5.22153e-06,3.56925e-06,2.58250e-06,1.69651e-06,1.07194e-06,7.29030e-07,5.22676e-07
5.47943e-05,3.52625e-05,2.09842e-05,1.18500e-05,7.37395e-06,4.93307e-06,3.03638e-06,1.75353e-06,1.10887e-06,7.56019e-07,4.67203e-07,2.82254e-07,1.87628e-07,1.33072e-07
1.61778e-04,1.03491e-04,6.26159e-05,3.70110e-05,2.40107e-05,1.66969e-05,1.08577e-05,6.70135e-06,4.46336e-06,3.16165e-06,2.02722e-06,1.25035e-06,8.33444e-07,5.87834e-07
1.13550e-04,7.25082e-05,4.31811e-05,2.47066e-05,1.55635e-05,1.05341e-05,6.60270e-06,3.90469e-06,2.51780e-06,1.74304e-06,1.09468e-06,6.67910e-07,4.44562e-07,3.14517e-07
8.70136e-05,6.07440e-05,3.97043e-05,2.47128e-05,1.67396e-05,1.20563e-05,8.09678e-06,5.14149e-06,3.50975e-06,2.53698e-06,1.66547e-06,1.05233e-06,7.16048e-07,5.13701e-07
1.69595e-04,1.08334e-04,6.51262e-05,3.80938e-05,2.45570e-05,1.70155e-05,1.10294e-05,6.79316e-06,4.52097e-06,3.20116e-06,2.05102e-06,1.26380e-06,8.41737e-07,5.93271e-07
1.69312e-04,1.08050e-04,6.50638e-05,3.82227e-05,2.47015e-05,1.71364e-05,1.11187e-05,6.85100e-06,4.55882e-06,3.22709e-06,2.06704e-06,1.27328e-06,8.47774e-07,5.97350e-07
1.77779e-04,1.13731e-04,6.85222e-05,4.01673e-05,2.59136e-05,1.79508e-05,1.16193e-05,7.13881e-06,4.74078e-06,3.35086e-06,2.14248e-06,1.31758e-06,8.76295e-07,6.16947e-07
1.46170e-04,9.25070e-05,5.65971e-05,3.45759e-05,2.28476e-05,1.60455e-05,1.05496e-05,6.57374e-06,4.39836e-06,3.12372e-06,2.00949e-06,1.24283e-06,8.29415e-07,5.85351e-07
1.62034e-04,1.05026e-04,6.44034e-05,3.83733e-05,2.49309e-05,1.72859e-05,1.11422e-05,6.78472e-06,4.47396e-06,3.14899e-06,2.01048e-06,1.23918e-06,8.26704e-07,5.83761e-07
1.69106e-04,1.07707e-04,6.41248e-05,3.69819e-05,2.36876e-05,1.63897e-05,1.06351e-05,6.57580e-06,4.39385e-06,3.12123e-06,2.00611e-06,1.23928e-06,8.27008e-07,5.83768e-07
1.62167e-04,1.05259e-04,6.47132e-05,3.86946e-05,2.52099e-05,1.75132e-05,1.13033e-05,6.87930e-06,4.52622e-06,3.17632e-06,2.01848e-06,1.23764e-06,8.22701e-07,5.79505e-07
1.60091e-04,1.02211e-04,6.15517e-05,3.61661e-05,2.34074e-05,1.62769e-05,1.06013e-05,6.56380e-06,4.38424e-06,3.11265e-06,2.00049e-06,1.23622e-06,8.25084e-07,5.82474e-07
1.58595e-04,1.01387e-04,6.13168e-05,3.62590e-05,2.35516e-05,1.64056e-05,1.06980e-05,6.62694e-06,4.42705e-06,3.14320e-06,2.02035e-06,1.24870e-06,8.33521e-07,5.88500e-07
1.58676e-04,1.01275e-04,6.11433e-05,3.61074e-05,2.34296e-05,1.63084e-05,1.06275e-05,6.57969e-06,4.39362e-06,3.11845e-06,2.00374e-06,1.23800e-06,8.26131e-07,5.83135e-07
1.58669e-04,1.01248e-04,6.11129e-05,3.60824e-05,2.34097e-05,1.62927e-05,1.06161e-05,6.57205e-06,4.38822e-06,3.11447e-06,2.00108e-06,1.23631e-06,8.24984e-07,5.82316e-07
1.59031e-04,1.01484e-04,6.12533e-05,3.61602e-05,2.34576e-05,1.63244e-05,1.06352e-05,6.58279e-06,4.39480e-06,3.11878e-06,2.00356e-06,1.23764e-06,8.25756e-07,5.82788e-07
1.58728e-04,1.01306e-04,6.11606e-05,3.61163e-05,2.34346e-05,1.63115e-05,1.06292e-05,6.58052e-06,4.39405e-06,3.11868e-06,2.00383e-06,1.23801e-06,8.26119e-07,5.83113e-07
1.70439e-04,1.06373e-04,6.15647e-05,3.43975e-05,2.15227e-05,1.46853e-05,9.48488e-06,5.92788e-06,4.03025e-06,2.91308e-06,1.91202e-06,1.20265e-06,8.10323e-07,5.74993e-07
1.62914e-04,1.04546e-04,6.32731e-05,3.71490e-05,2.38270e-05,1.63487e-05,1.04358e-05,6.32194e-06,4.17464e-06,2.95423e-06,1.90833e-06,1.19430e-06,8.05824e-07,5.73535e-07
1.60453e-04,1.01991e-04,6.13020e-05,3.60704e-05,2.33434e-05,1.62160e-05,1.05479e-05,6.52039e-06,4.34880e-06,3.08382e-06,1.97954e-06,1.22189e-06,8.14718e-07,5.74685e-07
1.58869e-04,1.01349e-04,6.11581e-05,3.61021e-05,2.34190e-05,1.62972e-05,1.06178e-05,6.57242e-06,4.38804e-06,3.11408e-06,2.00064e-06,1.23590e-06,8.24620e-07,5.82002e-07
1.01638e-04,5.70569e-05,2.99268e-05,1.59148e-05,9.47730e-06,6.16644e-06,3.81685e-06,2.29123e-06,1.48642e-06,1.02960e-06,6.43746e-07,3.85730e-07,2.49283e-07,1.70936e-07
1.48378e-04,9.52183e-05,5.79407e-05,3.45194e-05,2.25484e-05,1.57771e-05,1.03416e-05,6.44017e-06,4.31941e-06,3.07615e-06,1.98426e-06,1.23059e-06,8.23646e-07,5.82804e-07
1.56614e-04,1.00078e-04,6.05107e-05,3.57857e-05,2.32464e-05,1.61949e-05,1.05634e-05,6.54598e-06,4.37418e-06,3.10633e-06,1.99715e-06,1.23463e-06,8.24256e-07,5.82026e-07
1.58305e-04,1.02035e-04,6.22490e-05,3.70279e-05,2.41011e-05,1.67776e-05,1.08961e-05,6.70026e-06,4.44822e-06,3.14339e-06,2.01136e-06,1.23939e-06,8.26132e-07,5.82881e-07
8.83202e-05,6.13485e-05,4.00879e-05,2.50386e-05,1.69658e-05,1.22169e-05,8.22036e-06,5.23566e-06,3.57688e-06,2.58292e-06,1.68913e-06,1.06013e-06,7.16564e-07,5.11008e-07
1.53600e-04,1.06145e-04,6.80281e-05,4.10032e-05,2.68822e-05,1.87742e-05,1.21275e-05,7.39133e-06,4.91297e-06,3.49789e-06,2.27842e-06,1.44729e-06,9.97033e-07,7.25502e-07
8.39070e-05,5.44156e-05,3.26276e-05,1.85428e-05,1.16146e-05,7.82256e-06,4.85915e-06,2.84013e-06,1.81659e-06,1.24978e-06,7.78521e-07,4.71379e-07,3.12292e-07,2.20248e-07
2.95862e-05,1.80404e-05,1.01788e-05,5.53507e-06,3.33934e-06,2.17819e-06,1.30994e-06,7.40141e-07,4.56483e-07,3.03056e-07,1.79616e-07,1.02257e-07,6.37782e-08,4.25646e-08
4.52084e-05,3.02378e-05,1.88227e-05,1.11370e-05,7.22243e-06,5.01011e-06,3.21848e-06,1.94765e-06,1.27955e-06,8.97355e-07,5.68812e-07,3.47622e-07,2.30703e-07,1.62393e-07
4.71254e-05,3.14816e-05,1.95692e-05,1.15606e-05,7.48573e-06,5.18529e-06,3.32505e-06,2.00853e-06,1.31803e-06,9.23491e-07,5.84525e-07,3.56519e-07,2.36175e-07,1.66021e-07
4.79166e-05,3.19176e-05,1.97780e-05,1.16519e-05,7.53081e-06,5.21011e-06,3.33742e-06,2.01359e-06,1.31939e-06,9.23318e-07,5.83883e-07,3.56084e-07,2.35951e-07,1.65860e-07
4.76396e-05,3.17376e-05,1.96705e-05,1.15919e-05,7.49435e-06,5.18654e-06,3.32383e-06,2.00656e-06,1.31548e-06,9.21024e-07,5.82817e-07,3.55692e-07,2.35826e-07,1.65842e-07
5.07958e-05,3.35064e-05,2.05760e-05,1.20455e-05,7.74746e-06,5.34014e-06,3.40955e-06,2.05129e-06,1.34059e-06,9.36235e-07,5.90913e-07,3.59850e-07,2.38180e-07,1.67263e-07
4.34729e-05,2.90355e-05,1.80473e-05,1.06648e-05,6.91012e-06,4.79058e-06,3.07569e-06,1.85960e-06,1.22015e-06,8.54716e-07,5.41176e-07,3.30491e-07,2.19237e-07,1.54220e-07
4.18572e-05,2.78560e-05,1.72570e-05,1.01760e-05,6.58520e-06,4.56245e-06,2.92898e-06,1.77155e-06,1.16265e-06,8.14729e-07,5.16379e-07,3.15887e-07,2.09901e-07,1.47856e-07
4.47926e-05,2.99119e-05,1.85855e-05,1.09776e-05,7.11073e-06,4.92893e-06,3.16417e-06,1.91273e-06,1.25462e-06,8.78659e-07,5.56334e-07,3.39889e-07,2.25606e-07,1.58775e-07
4.34895e-05,2.91581e-05,1.81953e-05,1.07904e-05,7.01283e-06,4.87458e-06,3.13887e-06,1.90328e-06,1.25142e-06,8.78096e-07,5.57267e-07,3.41273e-07,2.26964e-07,1.59968e-07
4.34811e-05,2.91660e-05,1.82096e-05,1.08043e-05,7.02468e-06,4.88434e-06,3.14619e-06,1.90833e-06,1.25505e-06,8.80800e-07,5.59092e-07,3.42447e-07,2.27771e-07,1.60550e-07
4.34304e-05,2.91096e-05,1.81583e-05,1.07643e-05,6.99388e-06,4.86051e-06,3.12948e-06,1.89776e-06,1.24814e-06,8.76144e-07,5.56450e-07,3.41145e-07,2.27120e-07,1.60235e-07
4.35308e-05,2.91879e-05,1.82152e-05,1.08028e-05,7.02126e-06,4.88060e-06,3.14283e-06,1.90571e-06,1.25302e-06,8.79213e-07,5.57967e-07,3.41692e-07,2.27236e-07,1.60154e-07
4.40243e-05,2.95454e-05,1.84519e-05,1.09466e-05,7.11509e-06,4.94530e-06,3.18337e-06,1.92912e-06,1.26768e-06,8.88994e-07,5.63687e-07,3.44825e-07,2.29102e-07,1.61337e-07
4.34146e-05,2.91184e-05,1.81803e-05,1.07896e-05,7.01766e-06,4.88155e-06,3.14655e-06,1.91040e-06,1.25758e-06,8.83339e-07,5.61344e-07,3.44237e-07,2.29163e-07,1.61632e-07
4.34917e-05,2.91591e-05,1.81956e-05,1.07903e-05,7.01270e-06,4.87442e-06,3.13871e-06,1.90315e-06,1.25131e-06,8.78007e-07,5.57200e-07,3.41225e-07,2.26928e-07,1.59940e-07
4.36204e-05,2.92293e-05,1.82214e-05,1.07885e-05,6.99946e-06,4.85669e-06,3.11969e-06,1.88587e-06,1.23676e-06,8.66031e-07,5.48445e-07,3.35439e-07,2.23076e-07,1.57351e-07
4.35628e-05,2.92087e-05,1.82275e-05,1.08094e-05,7.02484e-06,4.88257e-06,3.14358e-06,1.90571e-06,1.25271e-06,8.78784e-07,5.57495e-07,3.41252e-07,2.26851e-07,1.59825e-07
3.76978e-05,2.44470e-05,1.48708e-05,8.76456e-06,5.71527e-06,4.00494e-06,2.62082e-06,1.62380e-06,1.08475e-06,7.70925e-07,4.97542e-07,3.10104e-07,2.08953e-07,1.48656e-07
4.34905e-05,2.91575e-05,1.81940e-05,1.07891e-05,7.01174e-06,4.87365e-06,3.13815e-06,1.90277e-06,1.25104e-06,8.77804e-07,5.57063e-07,3.41136e-07,2.26866e-07,1.59896e-07
3.90683e-05,2.65043e-05,1.67398e-05,1.00284e-05,6.56591e-06,4.58852e-06,2.96970e-06,1.80969e-06,1.19544e-06,8.41882e-07,5.36045e-07,3.28899e-07,2.18931e-07,1.54461e-07
4.33875e-05,2.90861e-05,1.81483e-05,1.07615e-05,6.99340e-06,4.86064e-06,3.12958e-06,1.89749e-06,1.24757e-06,8.75370e-07,5.55505e-07,3.40158e-07,2.26198e-07,1.59417e-07
2.22220e-05,1.42666e-05,8.49574e-06,4.82974e-06,3.03324e-06,2.05069e-06,1.28227e-06,7.54515e-07,4.83266e-07,3.31905e-07,2.05628e-07,1.23185e-07,8.05505e-08,5.59790e-08
4.34142e-05,2.91124e-05,1.81704e-05,1.07778e-05,7.00578e-06,4.87030e-06,3.13657e-06,1.90223e-06,1.25096e-06,8.77912e-07,5.57245e-07,3.41305e-07,2.27004e-07,1.60008e-07
7.90663e-05,5.15420e-05,3.10923e-05,1.77776e-05,1.11909e-05,7.56792e-06,4.72206e-06,2.77377e-06,1.78244e-06,1.23088e-06,7.69491e-07,4.66912e-07,3.09603e-07,2.18500e-07
7.66587e-05,5.00555e-05,3.02559e-05,1.73353e-05,1.09311e-05,7.40261e-06,4.62625e-06,2.72250e-06,1.75260e-06,1.21204e-06,7.58797e-07,4.60848e-07,3.05711e-07,2.15830e-07
7.88224e-05,5.12293e-05,3.08086e-05,1.75719e-05,1.10416e-05,7.45730e-06,4.64754e-06,2.72599e-06,1.74830e-06,1.20511e-06,7.51927e-07,4.55564e-07,3.01740e-07,2.12667e-07
7.81351e-05,5.08806e-05,3.06494e-05,1.74909e-05,1.09872e-05,7.41386e-06,4.61230e-06,2.70078e-06,1.73198e-06,1.19418e-06,7.44892e-07,4.50805e-07,2.98314e-07,2.10333e-07
1.72389e-04,1.20287e-04,7.82118e-05,4.80801e-05,3.21053e-05,2.27841e-05,1.49896e-05,9.28702e-06,6.21912e-06,4.43002e-06,2.86196e-06,1.78415e-06,1.20400e-06,8.59399e-07
7.65357e-05,5.03005e-05,3.06520e-05,1.77191e-05,1.12568e-05,7.66927e-06,4.82271e-06,2.85268e-06,1.84120e-06,1.27405e-06,7.96157e-07,4.81201e-07,3.17514e-07,2.23066e-07
7.61396e-05,4.98168e-05,3.01900e-05,1.73480e-05,1.09656e-05,7.44069e-06,4.66023e-06,2.74905e-06,1.77343e-06,1.22839e-06,7.70048e-07,4.67895e-07,3.10337e-07,2.19053e-07
7.37282e-05,4.80485e-05,2.90485e-05,1.67265e-05,1.06325e-05,7.27167e-06,4.61538e-06,2.77396e-06,1.81914e-06,1.27686e-06,8.11968e-07,4.98585e-07,3.32117e-07,2.34555e-07
7.63630e-05,4.99373e-05,3.02382e-05,1.73557e-05,1.09586e-05,7.42864e-06,4.64710e-06,2.73777e-06,1.76445e-06,1.22132e-06,7.65097e-07,4.64677e-07,3.08146e-07,2.17501e-07
7.65279e-05,5.00911e-05,3.03650e-05,1.74486e-05,1.10275e-05,7.48075e-06,4.68303e-06,2.76044e-06,1.77953e-06,1.23180e-06,7.71473e-07,4.68269e-07,3.10313e-07,2.18877e-07
7.64022e-05,4.99652e-05,3.02566e-05,1.73669e-05,1.09660e-05,7.43365e-06,4.65017e-06,2.73948e-06,1.76551e-06,1.22200e-06,7.65466e-07,4.64845e-07,3.08222e-07,2.17536e-07
7.55992e-05,4.98841e-05,3.05874e-05,1.78364e-05,1.14286e-05,7.84936e-06,4.98757e-06,2.98576e-06,1.94554e-06,1.35582e-06,8.53072e-07,5.17507e-07,3.41414e-07,2.39241e-07
7.63716e-05,4.99439e-05,3.02428e-05,1.73586e-05,1.09606e-05,7.42997e-06,4.64789e-06,2.73815e-06,1.76463e-06,1.22139e-06,7.65087e-07,4.64633e-07,3.08095e-07,2.17453e-07
7.65477e-05,5.00639e-05,3.03134e-05,1.73914e-05,1.09736e-05,7.43213e-06,4.64231e-06,2.72884e-06,1.75490e-06,1.21240e-06,7.57823e-07,4.59470e-07,3.04523e-07,2.15003e-07
7.63904e-05,4.99509e-05,3.02433e-05,1.73566e-05,1.09582e-05,7.42771e-06,4.64602e-06,2.73673e-06,1.76351e-06,1.22049e-06,7.64444e-07,4.64200e-07,3.07789e-07,2.17224e-07
7.61868e-05,4.96742e-05,2.99749e-05,1.71464e-05,1.07983e-05,7.30575e-06,4.56233e-06,2.68508e-06,1.73017e-06,1.19801e-06,7.51294e-07,4.57082e-07,3.03598e-07,2.14601e-07
7.62992e-05,4.98890e-05,3.02036e-05,1.73328e-05,1.09432e-05,7.41806e-06,4.64054e-06,2.73366e-06,1.76134e-06,1.21886e-06,7.63427e-07,4.63688e-07,3.07539e-07,2.17084e-07
7.54158e-05,4.92201e-05,2.97453e-05,1.70494e-05,1.07577e-05,7.29082e-06,4.56199e-06,2.68928e-06,1.73393e-06,1.20074e-06,7.52962e-07,4.58015e-07,3.04160e-07,2.14906e-07
7.52417e-05,4.94914e-05,3.01894e-05,1.74745e-05,1.11195e-05,7.59007e-06,4.78715e-06,2.84385e-06,1.84340e-06,1.28080e-06,8.04922e-07,4.89483e-07,3.24429e-07,2.28586e-07
7.17641e-05,4.71864e-05,2.87219e-05,1.65539e-05,1.04929e-05,7.13843e-06,4.48367e-06,2.65022e-06,1.71040e-06,1.18498e-06,7.43902e-07,4.53559e-07,3.02004e-07,2.13725e-07
6.15026e-05,4.06208e-05,2.48600e-05,1.44023e-05,9.15780e-06,6.24122e-06,3.92555e-06,2.32542e-06,1.50646e-06,1.04757e-06,6.60217e-07,4.03753e-07,2.69477e-07,1.91368e-07
7.54907e-05,4.92968e-05,2.97894e-05,1.70519e-05,1.07385e-05,7.26161e-06,4.52893e-06,2.65974e-06,1.71049e-06,1.18241e-06,7.40067e-07,4.49548e-07,2.98399e-07,2.10924e-07
3.68381e-05,2.43397e-05,1.49598e-05,8.75398e-06,5.62704e-06,3.87562e-06,2.47013e-06,1.47996e-06,9.61671e-07,6.67844e-07,4.18721e-07,2.53559e-07,1.67272e-07,1.17142e-07
1.06496e-04,7.46420e-05,4.87535e-05,3.00881e-05,2.01479e-05,1.43292e-05,9.44971e-06,5.87043e-06,3.94108e-06,2.81393e-06,1.82405e-06,1.14190e-06,7.73697e-07,5.54371e-07
7.96622e-05,5.37908e-05,3.38031e-05,2.01572e-05,1.31511e-05,9.16617e-06,5.91696e-06,3.59712e-06,2.37204e-06,1.66903e-06,1.06301e-06,6.53590e-07,4.36250e-07,3.08549e-07
3.64694e-05,2.22157e-05,1.24569e-05,6.68732e-06,3.98833e-06,2.57507e-06,1.52788e-06,8.50123e-07,5.17942e-07,3.40501e-07,1.99435e-07,1.12202e-07,6.92452e-08,4.57125e-08
3.70216e-05,2.44972e-05,1.50836e-05,8.83886e-06,5.68262e-06,3.91140e-06,2.48970e-06,1.49180e-06,9.72147e-07,6.77023e-07,4.25075e-07,2.56945e-07,1.68971e-07,1.18160e-07
3.57000e-05,2.36283e-05,1.45626e-05,8.54795e-06,5.50275e-06,3.79142e-06,2.41624e-06,1.44965e-06,9.45600e-07,6.59005e-07,4.14061e-07,2.50409e-07,1.64706e-07,1.15195e-07
3.36307e-05,2.23244e-05,1.38249e-05,8.16288e-06,5.27592e-06,3.64478e-06,2.32916e-06,1.40269e-06,9.19196e-07,6.43111e-07,4.05433e-07,2.45497e-07,1.61456e-07,1.13003e-07
3.74823e-05,2.45435e-05,1.49522e-05,8.68335e-06,5.54025e-06,3.78878e-06,2.39473e-06,1.42504e-06,9.23690e-07,6.40479e-07,3.99860e-07,2.40129e-07,1.56989e-07,1.09284e-07
9.39752e-05,6.69611e-05,4.46347e-05,2.81818e-05,1.92280e-05,1.38867e-05,9.31955e-06,5.89469e-06,4.01000e-06,2.89039e-06,1.89132e-06,1.19185e-06,8.10009e-07,5.81075e-07
3.51945e-05,2.33586e-05,1.44424e-05,8.50324e-06,5.48645e-06,3.78666e-06,2.41764e-06,1.45414e-06,9.51400e-07,6.64819e-07,4.18836e-07,2.53747e-07,1.67043e-07,1.16936e-07
3.68348e-05,2.43341e-05,1.49508e-05,8.74310e-06,5.61666e-06,3.86620e-06,2.46250e-06,1.47621e-06,9.61449e-07,6.69258e-07,4.20430e-07,2.54700e-07,1.67932e-07,1.17624e-07
3.52062e-05,2.33592e-05,1.44359e-05,8.49415e-06,5.47760e-06,3.77871e-06,2.41097e-06,1.44868e-06,9.46754e-07,6.60898e-07,4.15892e-07,2.51742e-07,1.65655e-07,1.15938e-07
3.50616e-05,2.32800e-05,1.44045e-05,8.49184e-06,5.48767e-06,3.79413e-06,2.42886e-06,1.46623e-06,9.62622e-07,6.74836e-07,4.27080e-07,2.60056e-07,1.71859e-07,1.20611e-07
3.70622e-05,2.45048e-05,1.50666e-05,8.81086e-06,5.65516e-06,3.88715e-06,2.47013e-06,1.47731e-06,9.61209e-07,6.68549e-07,4.19097e-07,2.52934e-07,1.66124e-07,1.16044e-07
3.52104e-05,2.33612e-05,1.44366e-05,8.49418e-06,5.47744e-06,3.77850e-06,2.41076e-06,1.44850e-06,9.46595e-07,6.60764e-07,4.15789e-07,2.51669e-07,1.65601e-07,1.15896e-07
3.54770e-05,2.34461e-05,1.44100e-05,8.42024e-06,5.39523e-06,3.70046e-06,2.34438e-06,1.39781e-06,9.08123e-07,6.31179e-07,3.95461e-07,2.38697e-07,1.56953e-07,1.09929e-07
3.49173e-05,2.31285e-05,1.42673e-05,8.38185e-06,5.39964e-06,3.72265e-06,2.37446e-06,1.42701e-06,9.33037e-07,6.51740e-07,4.10590e-07,2.48909e-07,1.64017e-07,1.14932e-07
3.52958e-05,2.34147e-05,1.44667e-05,8.50955e-06,5.48588e-06,3.78336e-06,2.41305e-06,1.44926e-06,9.46729e-07,6.60628e-07,4.15509e-07,2.51365e-07,1.65323e-07,1.15654e-07
3.46808e-05,2.28246e-05,1.40013e-05,8.20086e-06,5.27476e-06,3.63385e-06,2.31784e-06,1.39401e-06,9.11979e-07,6.37312e-07,4.01706e-07,2.43595e-07,1.60509e-07,1.12467e-07
3.52151e-05,2.33653e-05,1.44400e-05,8.49690e-06,5.47964e-06,3.78031e-06,2.41215e-06,1.44947e-06,9.47286e-07,6.61255e-07,4.16077e-07,2.51801e-07,1.65646e-07,1.15894e-07
3.48711e-05,2.30679e-05,1.42137e-05,8.34386e-06,5.37103e-06,3.70008e-06,2.35769e-06,1.41506e-06,9.23977e-07,6.44583e-07,4.05355e-07,2.45220e-07,1.61288e-07,1.12846e-07
3.46240e-05,2.29539e-05,1.41713e-05,8.33013e-06,5.36790e-06,3.70104e-06,2.36002e-06,1.41678e-06,9.24817e-07,6.44889e-07,4.05356e-07,2.45149e-07,1.61220e-07,1.12755e-07
3.46747e-05,2.30584e-05,1.43022e-05,8.44975e-06,5.45903e-06,3.76725e-06,2.40325e-06,1.44753e-06,9.52042e-07,6.68544e-07,4.22479e-07,2.55577e-07,1.67633e-07,1.17195e-07
3.51093e-05,2.33011e-05,1.44037e-05,8.47686e-06,5.46732e-06,3.77211e-06,2.40707e-06,1.44648e-06,9.45378e-07,6.59965e-07,4.15327e-07,2.51417e-07,1.65451e-07,1.15800e-07
3.46234e-05,2.29960e-05,1.42272e-05,8.37987e-06,5.40828e-06,3.73333e-06,2.38366e-06,1.43321e-06,9.37105e-07,6.54408e-07,4.11989e-07,2.49491e-07,1.64235e-07,1.14977e-07
3.49301e-05,2.31891e-05,1.43400e-05,8.44255e-06,5.44621e-06,3.75774e-06,2.39781e-06,1.44091e-06,9.41872e-07,6.57590e-07,4.13801e-07,2.50402e-07,1.64717e-07,1.15265e-07
7.46690e-05,5.05844e-05,3.19077e-05,1.90979e-05,1.24960e-05,8.72932e-06,5.64930e-06,3.44480e-06,2.27838e-06,1.60717e-06,1.02641e-06,6.32515e-07,4.22836e-07,2.99498e-07
7.35169e-05,4.98560e-05,3.14853e-05,1.88671e-05,1.23565e-05,8.63834e-06,5.59509e-06,3.41471e-06,2.26008e-06,1.59517e-06,1.01943e-06,6.28624e-07,4.20450e-07,2.97932e-07
7.28895e-05,4.94479e-05,3.12414e-05,1.87303e-05,1.22723e-05,8.58280e-06,5.56167e-06,3.39588e-06,2.24831e-06,1.58725e-06,1.01472e-06,6.25975e-07,4.18826e-07,2.96857e-07
7.34584e-05,4.97365e-05,3.13377e-05,1.87219e-05,1.22265e-05,8.52533e-06,5.50370e-06,3.34579e-06,2.20746e-06,1.55501e-06,9.93226e-07,6.13815e-07,4.12081e-07,2.93109e-07
7.83213e-05,5.25866e-05,3.28560e-05,1.94936e-05,1.26654e-05,8.79728e-06,5.65793e-06,3.42798e-06,2.25524e-06,1.58398e-06,1.00638e-06,6.16929e-07,4.10648e-07,2.89824e-07
7.27842e-05,4.94369e-05,3.12740e-05,1.87698e-05,1.23068e-05,8.61073e-06,5.58153e-06,3.40859e-06,2.25698e-06,1.59339e-06,1.01847e-06,6.28058e-07,4.20065e-07,2.97654e-07
7.25072e-05,4.92161e-05,3.11128e-05,1.86624e-05,1.22322e-05,8.55708e-06,5.54649e-06,3.38756e-06,2.24341e-06,1.58414e-06,1.01295e-06,6.24977e-07,4.18199e-07,2.96442e-07
7.24897e-05,4.92034e-05,3.11046e-05,1.86578e-05,1.22296e-05,8.55556e-06,5.54581e-06,3.38738e-06,2.24341e-06,1.58420e-06,1.01304e-06,6.25065e-07,4.18271e-07,2.96497e-07
7.25638e-05,4.92953e-05,3.11943e-05,1.87310e-05,1.22871e-05,8.60054e-06,5.57764e-06,3.40769e-06,2.25680e-06,1.59335e-06,1.01842e-06,6.27919e-07,4.19874e-07,2.97428e-07
7.24764e-05,4.92170e-05,3.11351e-05,1.86950e-05,1.22665e-05,8.58995e-06,5.57531e-06,3.41030e-06,2.26084e-06,1.59737e-06,1.02153e-06,6.29796e-07,4.20876e-07,2.97912e-07
7.25075e-05,4.92150e-05,3.11112e-05,1.86609e-05,1.22310e-05,8.55609e-06,5.54577e-06,3.38707e-06,2.24304e-06,1.58385e-06,1.01275e-06,6.24850e-07,4.18113e-07,2.96379e-07
