tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23
2.00765e-03,1.01859e-03,6.00758e-04,3.85008e-04,2.27483e-04,1.25503e-04,7.69515e-05,5.09778e-05,3.09453e-05,1.74427e-05,1.08344e-05,7.23087e-06,4.40875e-06,2.50461e-06,1.56287e-06,1.05201e-06,6.34133e-07,3.68597e-07,2.35395e-07,1.60690e-07,9.89743e-08,5.80894e-08,3.72498e-08,2.54467e-08
2.09901e-03,1.06758e-03,6.28102e-04,4.00756e-04,2.35035e-04,1.28385e-04,7.80370e-05,5.13163e-05,3.08784e-05,1.72401e-05,1.06332e-05,7.06061e-06,4.28430e-06,2.42564e-06,1.51184e-06,1.01775e-06,6.14185e-07,3.57703e-07,2.28847e-07,1.56446e-07,9.65126e-08,5.67227e-08,3.64060e-08,2.48860e-08
2.09991e-03,1.06185e-03,6.21023e-04,3.94178e-04,2.29817e-04,1.24777e-04,7.54953e-05,4.94618e-05,2.96356e-05,1.64744e-05,1.01328e-05,6.71840e-06,4.07471e-06,2.30998e-06,1.44321e-06,9.74178e-07,5.90184e-07,3.45158e-07,2.21505e-07,1.51766e-07,9.38417e-08,5.52595e-08,3.55111e-08,2.42955e-08
2.10011e-03,1.06172e-03,6.20619e-04,3.93648e-04,2.29311e-04,1.24451e-04,7.53432e-05,4.94272e-05,2.96891e-05,1.65642e-05,1.02197e-05,6.79198e-06,4.12836e-06,2.34365e-06,1.46468e-06,9.88422e-07,5.98386e-07,3.49632e-07,2.24223e-07,1.53560e-07,9.49160e-08,5.58814e-08,3.59089e-08,2.45674e-08
2.10033e-03,1.06212e-03,6.21100e-04,3.94123e-04,2.29693e-04,1.24676e-04,7.54479e-05,4.94546e-05,2.96567e-05,1.65008e-05,1.01508e-05,6.72659e-06,4.07247e-06,2.30077e-06,1.43212e-06,9.63436e-07,5.81292e-07,3.38766e-07,2.16987e-07,1.48546e-07,9.18399e-08,5.41257e-08,3.48250e-08,2.38566e-08
2.10033e-03,1.06212e-03,6.21096e-04,3.94111e-04,2.29668e-04,1.24636e-04,7.54054e-05,4.94203e-05,2.96420e-05,1.65121e-05,1.01779e-05,6.76025e-06,4.10572e-06,2.32611e-06,1.44873e-06,9.73194e-07,5.84288e-07,3.37450e-07,2.14039e-07,1.45161e-07,8.86517e-08,5.15780e-08,3.28711e-08,2.23629e-08
1.14693e-03,6.16590e-04,3.75792e-04,2.46500e-04,1.48956e-04,8.39508e-05,5.22580e-05,3.50032e-05,2.15045e-05,1.22764e-05,7.70883e-06,5.19768e-06,3.21515e-06,1.86266e-06,1.18417e-06,8.10547e-07,4.99387e-07,2.96951e-07,1.92973e-07,1.33510e-07,8.34842e-08,4.97040e-08,3.22046e-08,2.21746e-08
1.78166e-03,9.10153e-04,5.36694e-04,3.43033e-04,2.01634e-04,1.10480e-04,6.73483e-05,4.43997e-05,2.68008e-05,1.50218e-05,9.30005e-06,6.19894e-06,3.78273e-06,2.15858e-06,1.35560e-06,9.18797e-07,5.59403e-07,3.28794e-07,2.11823e-07,1.45582e-07,9.03479e-08,5.33992e-08,3.44126e-08,2.35962e-08
1.83642e-03,9.04832e-04,5.20871e-04,3.27088e-04,1.89081e-04,1.02185e-04,6.18109e-05,4.05773e-05,2.44205e-05,1.36745e-05,8.47306e-06,5.65751e-06,3.46349e-06,1.98613e-06,1.25336e-06,8.53241e-07,5.22492e-07,3.08966e-07,1.99993e-07,1.37967e-07,8.59954e-08,5.10454e-08,3.30021e-08,2.26862e-08
1.97835e-03,1.01086e-03,6.10280e-04,4.05275e-04,2.55173e-04,1.55473e-04,1.05303e-04,7.64558e-05,5.20284e-05,3.32912e-05,2.27660e-05,1.63359e-05,1.07395e-05,6.52532e-06,4.23887e-06,2.91753e-06,1.78296e-06,1.03411e-06,6.51624e-07,4.36665e-07,2.60812e-07,1.46970e-07,9.07641e-08,5.99459e-08
2.09953e-03,1.06101e-03,6.19986e-04,3.93175e-04,2.29062e-04,1.24409e-04,7.54019e-05,4.95275e-05,2.98021e-05,1.66645e-05,1.03016e-05,6.85776e-06,4.17669e-06,2.37624e-06,1.48745e-06,1.00493e-06,6.09041e-07,3.56082e-07,2.28383e-07,1.56378e-07,9.66058e-08,5.68265e-08,3.64842e-08,2.49410e-08
2.10003e-03,1.06144e-03,6.20113e-04,3.92966e-04,2.28516e-04,1.23707e-04,7.47620e-05,4.90228e-05,2.94941e-05,1.65519e-05,1.02982e-05,6.90908e-06,4.25777e-06,2.45952e-06,1.55978e-06,1.06488e-06,6.53172e-07,3.85958e-07,2.49228e-07,1.71381e-07,1.06255e-07,6.26201e-08,4.02107e-08,2.74685e-08
2.10033e-03,1.06212e-03,6.21103e-04,3.94129e-04,2.29712e-04,1.24722e-04,7.55213e-05,4.95494e-05,2.97669e-05,1.66089e-05,1.02421e-05,6.79715e-06,4.11527e-06,2.31565e-06,1.43018e-06,9.52420e-07,5.64600e-07,3.21360e-07,2.01415e-07,1.35313e-07,8.17725e-08,4.71413e-08,2.98778e-08,2.02626e-08
2.10033e-03,1.06212e-03,6.21095e-04,3.94109e-04,2.29665e-04,1.24628e-04,7.53886e-05,4.93939e-05,2.96035e-05,1.64625e-05,1.01234e-05,6.70462e-06,4.05224e-06,2.27883e-06,1.40895e-06,9.40740e-07,5.61623e-07,3.24499e-07,2.07684e-07,1.43135e-07,9.03834e-08,5.55011e-08,3.74663e-08,2.69750e-08
5.26417e-04,2.82877e-04,1.76091e-04,1.19936e-04,7.79898e-05,4.96863e-05,3.51934e-05,2.66695e-05,1.92112e-05,1.31783e-05,9.56194e-06,7.21435e-06,5.03599e-06,3.26656e-06,2.23383e-06,1.60155e-06,1.02846e-06,6.27866e-07,4.12843e-07,2.87246e-07,1.80620e-07,1.08480e-07,7.11536e-08,4.97464e-08
7.03227e-04,3.73353e-04,2.31317e-04,1.57272e-04,1.02191e-04,6.49713e-05,4.58065e-05,3.44832e-05,2.45626e-05,1.65798e-05,1.18519e-05,8.82536e-06,6.06214e-06,3.86239e-06,2.60389e-06,1.84577e-06,1.16927e-06,7.04368e-07,4.58543e-07,3.16601e-07,1.97358e-07,1.17560e-07,7.66538e-08,5.33534e-08
6.22574e-04,3.20668e-04,1.92815e-04,1.27326e-04,7.98575e-05,4.90506e-05,3.39350e-05,2.53587e-05,1.80835e-05,1.23546e-05,8.97156e-06,6.78608e-06,4.75774e-06,3.10371e-06,2.13279e-06,1.53519e-06,9.90544e-07,6.07508e-07,4.00797e-07,2.79556e-07,1.76248e-07,1.06096e-07,6.96927e-08,4.87738e-08
6.35658e-04,3.28644e-04,1.96604e-04,1.28296e-04,7.85876e-05,4.65600e-05,3.12171e-05,2.28017e-05,1.59577e-05,1.08234e-05,7.89408e-06,6.02678e-06,4.29296e-06,2.86042e-06,2.00191e-06,1.46273e-06,9.60731e-07,5.99051e-07,3.99655e-07,2.80826e-07,1.78188e-07,1.07628e-07,7.07192e-08,4.94324e-08
6.35659e-04,3.28650e-04,1.96631e-04,1.28361e-04,7.87279e-05,4.67973e-05,3.15055e-05,2.30948e-05,1.62088e-05,1.09866e-05,7.97948e-06,6.05625e-06,4.27391e-06,2.81313e-06,1.94829e-06,1.41157e-06,9.18205e-07,5.67836e-07,3.77067e-07,2.64381e-07,1.67711e-07,1.01576e-07,6.70257e-08,4.70684e-08
6.35659e-04,3.28650e-04,1.96630e-04,1.28358e-04,7.87173e-05,4.67752e-05,3.14749e-05,2.30607e-05,1.61765e-05,1.09621e-05,7.96250e-06,6.04468e-06,4.26721e-06,2.81010e-06,1.94736e-06,1.41197e-06,9.19838e-07,5.70227e-07,3.79689e-07,2.66971e-07,1.70046e-07,1.03486e-07,6.85532e-08,4.82873e-08
6.35659e-04,3.28651e-04,1.96630e-04,1.28358e-04,7.87178e-05,4.67756e-05,3.14751e-05,2.30608e-05,1.61775e-05,1.09681e-05,7.97729e-06,6.06927e-06,4.30348e-06,2.85414e-06,1.99092e-06,1.45064e-06,9.48415e-07,5.86696e-07,3.87403e-07,2.68909e-07,1.67134e-07,9.80420e-08,6.26097e-08,4.26384e-08
5.43771e-03,2.71809e-03,1.54193e-03,9.44306e-04,5.21932e-04,2.64457e-04,1.51012e-04,9.46634e-05,5.44534e-05,2.96519e-05,1.83937e-05,1.25069e-05,7.95800e-06,4.82127e-06,3.18287e-06,2.23789e-06,1.41204e-06,8.49222e-07,5.51690e-07,3.79609e-07,2.34898e-07,1.38230e-07,8.89691e-08,6.11522e-08
9.29837e-04,4.98353e-04,3.02267e-04,1.97492e-04,1.19351e-04,6.83503e-05,4.40542e-05,3.09929e-05,2.07264e-05,1.34161e-05,9.47502e-06,7.07153e-06,4.92267e-06,3.20976e-06,2.21196e-06,1.59757e-06,1.03541e-06,6.37579e-07,4.21556e-07,2.94267e-07,1.85413e-07,1.11318e-07,7.28624e-08,5.08007e-08
6.43592e-04,3.40471e-04,2.07857e-04,1.37885e-04,8.58650e-05,5.15289e-05,3.47334e-05,2.53927e-05,1.77235e-05,1.19372e-05,8.63787e-06,6.54484e-06,4.61672e-06,3.04194e-06,2.10986e-06,1.53060e-06,9.96846e-07,6.16622e-07,4.09061e-07,2.86280e-07,1.80915e-07,1.08933e-07,7.14572e-08,4.99054e-08
6.54461e-04,3.47826e-04,2.13049e-04,1.41129e-04,8.67657e-05,5.01477e-05,3.20263e-05,2.20105e-05,1.40241e-05,8.39846e-06,5.49996e-06,3.83992e-06,2.46932e-06,1.48434e-06,9.67189e-07,6.73751e-07,4.24191e-07,2.59315e-07,1.73730e-07,1.24267e-07,8.19437e-08,5.24142e-08,3.63734e-08,2.66863e-08
6.35659e-04,3.28652e-04,1.96638e-04,1.28378e-04,7.87622e-05,4.68529e-05,3.15704e-05,2.31581e-05,1.62601e-05,1.10174e-05,7.99450e-06,6.06102e-06,4.27074e-06,2.80596e-06,1.94037e-06,1.40402e-06,9.11729e-07,5.62720e-07,3.73015e-07,2.61131e-07,1.65313e-07,9.99086e-08,6.58200e-08,4.61684e-08
6.35659e-04,3.28650e-04,1.96631e-04,1.28362e-04,7.87313e-05,4.68140e-05,3.15433e-05,2.31537e-05,1.62893e-05,1.10751e-05,8.05865e-06,6.11943e-06,4.31375e-06,2.82905e-06,1.94988e-06,1.40542e-06,9.06996e-07,5.55449e-07,3.65635e-07,2.54431e-07,1.59909e-07,9.59794e-08,6.29489e-08,4.40338e-08
6.35659e-04,3.28650e-04,1.96630e-04,1.28358e-04,7.87173e-05,4.67751e-05,3.14744e-05,2.30593e-05,1.61737e-05,1.09580e-05,7.95887e-06,6.04253e-06,4.26760e-06,2.81303e-06,1.95134e-06,1.41603e-06,9.23201e-07,5.72426e-07,3.80949e-07,2.67581e-07,1.70086e-07,1.03198e-07,6.81673e-08,4.78959e-08
6.35660e-04,3.28651e-04,1.96631e-04,1.28359e-04,7.87184e-05,4.67762e-05,3.14756e-05,2.30613e-05,1.61779e-05,1.09681e-05,7.97687e-06,6.06861e-06,4.30317e-06,2.85560e-06,1.99484e-06,1.45685e-06,9.57050e-07,5.96560e-07,3.97031e-07,2.77599e-07,1.74021e-07,1.02703e-07,6.55737e-08,4.43953e-08
6.35659e-04,3.28650e-04,1.96630e-04,1.28358e-04,7.87174e-05,4.67752e-05,3.14746e-05,2.30600e-05,1.61756e-05,1.09622e-05,7.96520e-06,6.05017e-06,4.27571e-06,2.82006e-06,1.95661e-06,1.41964e-06,9.24881e-07,5.72573e-07,3.80319e-07,2.66594e-07,1.68952e-07,1.02147e-07,6.72777e-08,4.71641e-08
8.15385e-04,4.29870e-04,2.61755e-04,1.71898e-04,1.04005e-04,5.85830e-05,3.64874e-05,2.45528e-05,1.53091e-05,9.04365e-06,5.93252e-06,4.19248e-06,2.77251e-06,1.74724e-06,1.19648e-06,8.74271e-07,5.89005e-07,3.89299e-07,2.78273e-07,2.09605e-07,1.46221e-07,9.78395e-08,6.94159e-08,5.13130e-08
6.70001e-04,3.69080e-04,2.29444e-04,1.52384e-04,9.29905e-05,5.28367e-05,3.32166e-05,2.25809e-05,1.42976e-05,8.61791e-06,5.74938e-06,4.11685e-06,2.76002e-06,1.76099e-06,1.21590e-06,8.93788e-07,6.06230e-07,4.03062e-07,2.89099e-07,2.18119e-07,1.52223e-07,1.01724e-07,7.20247e-08,5.31258e-08
8.46965e-04,4.51486e-04,2.75651e-04,1.80884e-04,1.09095e-04,6.12020e-05,3.80348e-05,2.55797e-05,1.59656e-05,9.45861e-06,6.22319e-06,4.40835e-06,2.92179e-06,1.84409e-06,1.26358e-06,9.23535e-07,6.22264e-07,4.11167e-07,2.93675e-07,2.20947e-07,1.53797e-07,1.02590e-07,7.25718e-08,5.35038e-08
7.90327e-04,4.08967e-04,2.46788e-04,1.61534e-04,9.77665e-05,5.52337e-05,3.44790e-05,2.32185e-05,1.44617e-05,8.51298e-06,5.56239e-06,3.91771e-06,2.58203e-06,1.62309e-06,1.11014e-06,8.10712e-07,5.45966e-07,3.60901e-07,2.58196e-07,1.94763e-07,1.36250e-07,9.15454e-08,6.52100e-08,4.83789e-08
8.19417e-04,4.27978e-04,2.57576e-04,1.67269e-04,9.99128e-05,5.56530e-05,3.44951e-05,2.32022e-05,1.45221e-05,8.65563e-06,5.73176e-06,4.08414e-06,2.72609e-06,1.73355e-06,1.19474e-06,8.77244e-07,5.94391e-07,3.94947e-07,2.83258e-07,2.13767e-07,1.49292e-07,9.98780e-08,7.07961e-08,5.22721e-08
8.15841e-04,4.30591e-04,2.62562e-04,1.72655e-04,1.04587e-04,5.89067e-05,3.66226e-05,2.45698e-05,1.52376e-05,8.93130e-06,5.81844e-06,4.08931e-06,2.68905e-06,1.68660e-06,1.15176e-06,8.40170e-07,5.65143e-07,3.73170e-07,2.66718e-07,2.00998e-07,1.40403e-07,9.41543e-08,6.69494e-08,4.95910e-08
8.15381e-04,4.29849e-04,2.61685e-04,1.71748e-04,1.03713e-04,5.81079e-05,3.58969e-05,2.39194e-05,1.47039e-05,8.56604e-06,5.60679e-06,4.00253e-06,2.73060e-06,1.82480e-06,1.32638e-06,1.01878e-06,7.23986e-07,4.95257e-07,3.56685e-07,2.66587e-07,1.81430e-07,1.16689e-07,7.97097e-08,5.69827e-08
8.15384e-04,4.29870e-04,2.61755e-04,1.71898e-04,1.04005e-04,5.85824e-05,3.64868e-05,2.45522e-05,1.53085e-05,9.04304e-06,5.93185e-06,4.19159e-06,2.77083e-06,1.74333e-06,1.18944e-06,8.64067e-07,5.75185e-07,3.73754e-07,2.63667e-07,1.97251e-07,1.37802e-07,9.37730e-08,6.82049e-08,5.17967e-08
1.43815e-03,7.13560e-04,4.15005e-04,2.63147e-04,1.53604e-04,8.35295e-05,5.06333e-05,3.33048e-05,2.01785e-05,1.15181e-05,7.34291e-06,5.07017e-06,3.26709e-06,2.00659e-06,1.34885e-06,9.72030e-07,6.44457e-07,4.19539e-07,2.96695e-07,2.21788e-07,1.53537e-07,1.02098e-07,7.21601e-08,5.32042e-08
1.18972e-03,6.32459e-04,3.84294e-04,2.51445e-04,1.51141e-04,8.42649e-05,5.18596e-05,3.44287e-05,2.10205e-05,1.20511e-05,7.68720e-06,5.30177e-06,3.40691e-06,2.08404e-06,1.39582e-06,1.00278e-06,6.62242e-07,4.29370e-07,3.02718e-07,2.25774e-07,1.55925e-07,1.03482e-07,7.30494e-08,5.38166e-08
8.07906e-04,4.24438e-04,2.57833e-04,1.69028e-04,1.02104e-04,5.74451e-05,3.57656e-05,2.40707e-05,1.50194e-05,8.88550e-06,5.83774e-06,4.13125e-06,2.73658e-06,1.72762e-06,1.18461e-06,8.66489e-07,5.84484e-07,3.86780e-07,2.76714e-07,2.08562e-07,1.45586e-07,9.74657e-08,6.91731e-08,5.11447e-08
8.12897e-04,4.22189e-04,2.53287e-04,1.64172e-04,9.78878e-05,5.43940e-05,3.36164e-05,2.25374e-05,1.40387e-05,8.31856e-06,5.48422e-06,3.89604e-06,2.59408e-06,1.64730e-06,1.13492e-06,8.33390e-07,5.64918e-07,3.75699e-07,2.69779e-07,2.03882e-07,1.42712e-07,9.57585e-08,6.80573e-08,5.03676e-08
8.13311e-04,4.28739e-04,2.61339e-04,1.71924e-04,1.04332e-04,5.90147e-05,3.68936e-05,2.49023e-05,1.55790e-05,9.23092e-06,6.06573e-06,4.29034e-06,2.83843e-06,1.78835e-06,1.22374e-06,8.93335e-07,6.00870e-07,3.96323e-07,2.82800e-07,2.12722e-07,1.48174e-07,9.90197e-08,7.01962e-08,5.18612e-08
8.16829e-04,4.32687e-04,2.65543e-04,1.76135e-04,1.08167e-04,6.19590e-05,3.89084e-05,2.61363e-05,1.59999e-05,8.99862e-06,5.53069e-06,3.64213e-06,2.18222e-06,1.22522e-06,7.69897e-07,5.30953e-07,3.39955e-07,2.18268e-07,1.54393e-07,1.15873e-07,8.06578e-08,5.38772e-08,3.81813e-08,2.82131e-08
8.15385e-04,4.29871e-04,2.61756e-04,1.71899e-04,1.04006e-04,5.85836e-05,3.64881e-05,2.45538e-05,1.53120e-05,9.05269e-06,5.95178e-06,4.22369e-06,2.81932e-06,1.80662e-06,1.25750e-06,9.29832e-07,6.30766e-07,4.13007e-07,2.88566e-07,2.11107e-07,1.40612e-07,8.89138e-08,6.01748e-08,4.28148e-08
8.15385e-04,4.29870e-04,2.61756e-04,1.71899e-04,1.04006e-04,5.85832e-05,3.64876e-05,2.45530e-05,1.53093e-05,9.04387e-06,5.93276e-06,4.19277e-06,2.77300e-06,1.74827e-06,1.19827e-06,8.76824e-07,5.92452e-07,3.93260e-07,2.82158e-07,2.13097e-07,1.48930e-07,9.95815e-08,7.04387e-08,5.18430e-08
1.80441e-03,9.03167e-04,5.22732e-04,3.28828e-04,1.89609e-04,1.01585e-04,6.07472e-05,3.93997e-05,2.33346e-05,1.28344e-05,7.85453e-06,5.20511e-06,3.17177e-06,1.82085e-06,1.15567e-06,7.92800e-07,4.91675e-07,2.95455e-07,1.94063e-07,1.35639e-07,8.60150e-08,5.20691e-08,3.42331e-08,2.38761e-08
1.41297e-03,7.11474e-04,4.15348e-04,2.63549e-04,1.53681e-04,8.33991e-05,5.03889e-05,3.29612e-05,1.97253e-05,1.09854e-05,6.79773e-06,4.54948e-06,2.80718e-06,1.63497e-06,1.04983e-06,7.26791e-07,4.55510e-07,2.76409e-07,1.82812e-07,1.28427e-07,8.18988e-08,4.98375e-08,3.28896e-08,2.30047e-08
1.35573e-03,6.88353e-04,4.04009e-04,2.57001e-04,1.49916e-04,8.11677e-05,4.89031e-05,3.19245e-05,1.90858e-05,1.06480e-05,6.61581e-06,4.45043e-06,2.76711e-06,1.62673e-06,1.05213e-06,7.32158e-07,4.61206e-07,2.80847e-07,1.86041e-07,1.30770e-07,8.33930e-08,5.07150e-08,3.34412e-08,2.33712e-08
1.29961e-03,6.54309e-04,3.83853e-04,2.44970e-04,1.43993e-04,7.88587e-05,4.79811e-05,3.15572e-05,1.89988e-05,1.06473e-05,6.62006e-06,4.44720e-06,2.75558e-06,1.61168e-06,1.03796e-06,7.20087e-07,4.52292e-07,2.74943e-07,1.82043e-07,1.27980e-07,8.16710e-08,4.97272e-08,3.28284e-08,2.29673e-08
1.30277e-03,6.53429e-04,3.81348e-04,2.41994e-04,1.41137e-04,7.65893e-05,4.62855e-05,3.03064e-05,1.81861e-05,1.01881e-05,6.35017e-06,4.28220e-06,2.66975e-06,1.57392e-06,1.02021e-06,7.11193e-07,4.48972e-07,2.74012e-07,1.81838e-07,1.28003e-07,8.17714e-08,4.98183e-08,3.28954e-08,2.30151e-08
1.30275e-03,6.53636e-04,3.81872e-04,2.42803e-04,1.42186e-04,7.76743e-05,4.72155e-05,3.10243e-05,1.86176e-05,1.03329e-05,6.32730e-06,4.17063e-06,2.50654e-06,1.40527e-06,8.71342e-07,5.86141e-07,3.55676e-07,2.10330e-07,1.37293e-07,9.59469e-08,6.11939e-08,3.74950e-08,2.49803e-08,1.76465e-08
1.30266e-03,6.53345e-04,3.81340e-04,2.42057e-04,1.41262e-04,7.67358e-05,4.64201e-05,3.04202e-05,1.82707e-05,1.02403e-05,6.37909e-06,4.29501e-06,2.66799e-06,1.56241e-06,1.00533e-06,6.95929e-07,4.35246e-07,2.63096e-07,1.73375e-07,1.21435e-07,7.71928e-08,4.68582e-08,3.08885e-08,2.15984e-08
9.86966e-04,5.09033e-04,3.03239e-04,1.95623e-04,1.16132e-04,6.41585e-05,3.92903e-05,2.59890e-05,1.57752e-05,8.94586e-06,5.62913e-06,3.82516e-06,2.40610e-06,1.43210e-06,9.35225e-07,6.55783e-07,4.16893e-07,2.56187e-07,1.70900e-07,1.20800e-07,7.75440e-08,4.74721e-08,3.14619e-08,2.20761e-08
8.38832e-04,4.29638e-04,2.56272e-04,1.65792e-04,9.89285e-05,5.50338e-05,3.39189e-05,2.25717e-05,1.38126e-05,7.91633e-06,5.02964e-06,3.44716e-06,2.19127e-06,1.31936e-06,8.69238e-07,6.13590e-07,3.93006e-07,2.43169e-07,1.63005e-07,1.15638e-07,7.45322e-08,4.58058e-08,3.04446e-08,2.14094e-08
1.33011e-03,6.70702e-04,3.92790e-04,2.49910e-04,1.46139e-04,7.94862e-05,4.80906e-05,3.14944e-05,1.88824e-05,1.05501e-05,6.55297e-06,4.40284e-06,2.73136e-06,1.60103e-06,1.03323e-06,7.17989e-07,4.51782e-07,2.75021e-07,1.82237e-07,1.28170e-07,8.18163e-08,4.98208e-08,3.28893e-08,2.30083e-08
1.30833e-03,6.63000e-04,3.90834e-04,2.50269e-04,1.47521e-04,8.09240e-05,4.92592e-05,3.23971e-05,1.95010e-05,1.09275e-05,6.79501e-06,4.56579e-06,2.83010e-06,1.65581e-06,1.06643e-06,7.39691e-07,4.64324e-07,2.81962e-07,1.86483e-07,1.30961e-07,8.34526e-08,5.07294e-08,3.34452e-08,2.33730e-08
1.30557e-03,6.54542e-04,3.81467e-04,2.41591e-04,1.40440e-04,7.58470e-05,4.56249e-05,2.97467e-05,1.77533e-05,9.88305e-06,6.12943e-06,4.11780e-06,2.55761e-06,1.50341e-06,9.73292e-07,6.78339e-07,4.28507e-07,2.61933e-07,1.74132e-07,1.22791e-07,7.86278e-08,4.80316e-08,3.17864e-08,2.22805e-08
1.30090e-03,6.50218e-04,3.77457e-04,2.38048e-04,1.37767e-04,7.43907e-05,4.51109e-05,2.98596e-05,1.83608e-05,1.07269e-05,6.97652e-06,4.88756e-06,3.18758e-06,1.96575e-06,1.31328e-06,9.33618e-07,5.99934e-07,3.70167e-07,2.46552e-07,1.73529e-07,1.10443e-07,6.67706e-08,4.37108e-08,3.03205e-08
1.30251e-03,6.52880e-04,3.80452e-04,2.40756e-04,1.39533e-04,7.47691e-05,4.45067e-05,2.87007e-05,1.69007e-05,9.31984e-06,5.80111e-06,3.95997e-06,2.56043e-06,1.62571e-06,1.15115e-06,8.78460e-07,6.32502e-07,4.48729e-07,3.36915e-07,2.62017e-07,1.87731e-07,1.27369e-07,9.05327e-08,6.66611e-08
1.30266e-03,6.53345e-04,3.81339e-04,2.42054e-04,1.41253e-04,7.67154e-05,4.63863e-05,3.03752e-05,1.82155e-05,1.01814e-05,6.32383e-06,4.24655e-06,2.63057e-06,1.53842e-06,9.91360e-07,6.88837e-07,4.34589e-07,2.66547e-07,1.78463e-07,1.27012e-07,8.26031e-08,5.15384e-08,3.47985e-08,2.48444e-08
1.30266e-03,6.53345e-04,3.81339e-04,2.42054e-04,1.41254e-04,7.67160e-05,4.63877e-05,3.03783e-05,1.82224e-05,1.01945e-05,6.34242e-06,4.26863e-06,2.65439e-06,1.56042e-06,1.00945e-06,7.02806e-07,4.43221e-07,2.70382e-07,1.79439e-07,1.26349e-07,8.07590e-08,4.92389e-08,3.25355e-08,2.27771e-08
7.18866e-04,3.73521e-04,2.24738e-04,1.47698e-04,9.12910e-05,5.44450e-05,3.64435e-05,2.63943e-05,1.81151e-05,1.18883e-05,8.38997e-06,6.21705e-06,4.26836e-06,2.73081e-06,1.85090e-06,1.31802e-06,8.38285e-07,5.04517e-07,3.26023e-07,2.22268e-07,1.34994e-07,7.71104e-08,4.80969e-08,3.20764e-08
7.33263e-04,3.80677e-04,2.28272e-04,1.49307e-04,9.15857e-05,5.40754e-05,3.59039e-05,2.58517e-05,1.76507e-05,1.15479e-05,8.14589e-06,6.04076e-06,4.15523e-06,2.66622e-06,1.81206e-06,1.29340e-06,8.25090e-07,4.98108e-07,3.22654e-07,2.20388e-07,1.34142e-07,7.67756e-08,4.79497e-08,3.20034e-08
7.09958e-04,3.70520e-04,2.24969e-04,1.49498e-04,9.38949e-05,5.70745e-05,3.87378e-05,2.83102e-05,1.95623e-05,1.28667e-05,9.06358e-06,6.69281e-06,4.56854e-06,2.90058e-06,1.95286e-06,1.38283e-06,8.73374e-07,5.21900e-07,3.35402e-07,2.27674e-07,1.37599e-07,7.82409e-08,4.86563e-08,3.23884e-08
7.03343e-04,3.70191e-04,2.27417e-04,1.52976e-04,9.75839e-05,6.02919e-05,4.13532e-05,3.04023e-05,2.10806e-05,1.38578e-05,9.73049e-06,7.15631e-06,4.85619e-06,3.06072e-06,2.04791e-06,1.44271e-06,9.05440e-07,5.37607e-07,3.43799e-07,2.32478e-07,1.39892e-07,7.92278e-08,4.91424e-08,3.26595e-08
7.19577e-04,3.75276e-04,2.27456e-04,1.51045e-04,9.48809e-05,5.75525e-05,3.87327e-05,2.78978e-05,1.87515e-05,1.18109e-05,7.97669e-06,5.67095e-06,3.69419e-06,2.22764e-06,1.44069e-06,9.88820e-07,6.02463e-07,3.48364e-07,2.19055e-07,1.46696e-07,8.78586e-08,5.00940e-08,3.15881e-08,2.14671e-08
7.18866e-04,3.73521e-04,2.24739e-04,1.47698e-04,9.12941e-05,5.44563e-05,3.64668e-05,2.64292e-05,1.81604e-05,1.19347e-05,8.42760e-06,6.24335e-06,4.28015e-06,2.72965e-06,1.84330e-06,1.30777e-06,8.27399e-07,4.95019e-07,3.18388e-07,2.16319e-07,1.30990e-07,7.47804e-08,4.67563e-08,3.13239e-08
7.18866e-04,3.73521e-04,2.24739e-04,1.47698e-04,9.12910e-05,5.44450e-05,3.64435e-05,2.63944e-05,1.81152e-05,1.18887e-05,8.39079e-06,6.21821e-06,4.26986e-06,2.73245e-06,1.85245e-06,1.31940e-06,8.39402e-07,5.05328e-07,3.26591e-07,2.22646e-07,1.35166e-07,7.71141e-08,4.80097e-08,3.19438e-08
7.18866e-04,3.73521e-04,2.24738e-04,1.47698e-04,9.12909e-05,5.44450e-05,3.64434e-05,2.63943e-05,1.81150e-05,1.18883e-05,8.38993e-06,6.21699e-06,4.26825e-06,2.73055e-06,1.85045e-06,1.31739e-06,8.37479e-07,5.03657e-07,3.25240e-07,2.21616e-07,1.34549e-07,7.68829e-08,4.80129e-08,3.20801e-08
1.02755e-03,5.20291e-04,3.05430e-04,1.95861e-04,1.17166e-04,6.71545e-05,4.35219e-05,3.07434e-05,2.05592e-05,1.31861e-05,9.17808e-06,6.74249e-06,4.59354e-06,2.92054e-06,1.97182e-06,1.40044e-06,8.88220e-07,5.33241e-07,3.43970e-07,2.34179e-07,1.41986e-07,8.09436e-08,5.03925e-08,3.35442e-08
7.31965e-04,3.80555e-04,2.28889e-04,1.50307e-04,9.27659e-05,5.52061e-05,3.68830e-05,2.66720e-05,1.82762e-05,1.19768e-05,8.44507e-06,6.25445e-06,4.29193e-06,2.74479e-06,1.85991e-06,1.32422e-06,8.42079e-07,5.06722e-07,3.27411e-07,2.23195e-07,1.35542e-07,7.74123e-08,4.82784e-08,3.21927e-08
