tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23,tg_24,tg_25,tg_26,tg_27,tg_28,tg_29,tg_30,tg_31
7.78052e-03,8.43113e-03,8.23197e-03,7.52120e-03,6.11838e-03,4.33009e-03,3.06549e-03,2.21742e-03,1.45038e-03,8.64551e-04,5.50404e-04,3.69393e-04,2.24469e-04,1.25765e-04,7.59261e-05,4.95814e-05,2.87574e-05,1.55818e-05,9.42711e-06,6.18058e-06,3.53386e-06,1.92792e-06,1.18020e-06,7.63373e-07,4.53182e-07,2.50557e-07,1.51825e-07,9.93428e-08,6.03959e-08,3.33629e-08,2.04763e-08,1.37779e-08
7.52856e-03,8.04602e-03,7.73949e-03,7.00313e-03,5.68457e-03,4.08054e-03,2.96619e-03,2.21739e-03,1.52375e-03,9.66498e-04,6.48965e-04,4.55581e-04,2.90502e-04,1.69818e-04,1.06142e-04,7.10437e-05,4.21249e-05,2.33060e-05,1.42341e-05,9.34164e-06,5.33881e-06,2.90345e-06,1.76719e-06,1.13412e-06,6.64097e-07,3.59578e-07,2.13618e-07,1.37622e-07,8.25210e-08,4.47102e-08,2.68844e-08,1.77626e-08
7.76447e-03,8.49015e-03,8.38026e-03,7.76781e-03,6.42043e-03,4.55720e-03,3.18094e-03,2.24489e-03,1.41215e-03,8.05546e-04,4.96155e-04,3.23557e-04,1.90217e-04,1.03391e-04,6.09430e-05,3.92181e-05,2.25540e-05,1.21227e-05,7.29565e-06,4.77239e-06,2.72860e-06,1.49917e-06,9.28066e-07,6.06450e-07,3.63549e-07,2.02305e-07,1.23639e-07,8.18214e-08,5.06169e-08,2.85359e-08,1.77024e-08,1.19366e-08
7.75231e-03,8.46724e-03,8.34824e-03,7.73151e-03,6.39003e-03,4.54424e-03,3.18060e-03,2.25131e-03,1.42174e-03,8.13963e-04,5.02304e-04,3.28034e-04,1.93133e-04,1.05079e-04,6.19738e-05,3.98875e-05,2.29327e-05,1.23251e-05,7.42061e-06,4.85742e-06,2.77935e-06,1.52727e-06,9.45035e-07,6.17371e-07,3.70131e-07,2.06096e-07,1.25974e-07,8.33220e-08,5.14662e-08,2.89637e-08,1.79567e-08,1.21116e-08
7.75228e-03,8.46708e-03,8.34777e-03,7.73053e-03,6.38816e-03,4.54142e-03,3.17754e-03,2.24848e-03,1.41961e-03,8.12899e-04,5.02003e-04,3.28162e-04,1.93549e-04,1.05602e-04,6.24722e-05,4.03205e-05,2.32637e-05,1.25571e-05,7.58466e-06,4.97546e-06,2.85499e-06,1.57251e-06,9.73927e-07,6.36677e-07,3.81876e-07,2.12578e-07,1.29862e-07,8.58296e-08,5.29520e-08,2.97498e-08,1.84178e-08,1.24092e-08
7.75228e-03,8.46708e-03,8.34777e-03,7.73056e-03,6.38828e-03,4.54179e-03,3.17821e-03,2.24939e-03,1.42066e-03,8.13886e-04,5.02791e-04,3.28719e-04,1.93810e-04,1.05602e-04,6.23510e-05,4.01518e-05,2.30820e-05,1.23966e-05,7.45513e-06,4.87329e-06,2.78244e-06,1.52540e-06,9.42308e-07,6.14623e-07,3.67834e-07,2.04516e-07,1.24871e-07,8.25378e-08,5.09713e-08,2.86832e-08,1.77819e-08,1.19936e-08
1.16311e-02,1.08273e-02,8.86819e-03,7.07476e-03,5.06217e-03,3.20338e-03,2.09853e-03,1.43290e-03,8.80243e-04,4.94735e-04,3.04557e-04,1.99463e-04,1.18505e-04,6.56838e-05,3.95106e-05,2.58682e-05,1.51863e-05,8.38451e-06,5.16384e-06,3.44133e-06,2.01956e-06,1.13738e-06,7.14939e-07,4.74460e-07,2.90254e-07,1.65222e-07,1.02906e-07,6.89982e-08,4.30770e-08,2.45779e-08,1.54512e-08,1.05489e-08
8.95156e-03,9.81416e-03,9.50651e-03,8.41010e-03,6.44387e-03,4.19581e-03,2.76099e-03,1.87993e-03,1.14456e-03,6.34943e-04,3.86188e-04,2.50074e-04,1.46533e-04,8.00856e-05,4.75492e-05,3.08019e-05,1.78718e-05,9.73166e-06,5.93224e-06,3.92507e-06,2.27983e-06,1.27019e-06,7.92459e-07,5.22239e-07,3.16976e-07,1.79145e-07,1.10866e-07,7.39371e-08,4.59096e-08,2.60253e-08,1.62823e-08,1.10829e-08
8.41344e-03,9.30955e-03,9.25818e-03,8.46369e-03,6.70621e-03,4.45604e-03,2.94789e-03,2.00149e-03,1.20752e-03,6.62514e-04,3.99674e-04,2.56853e-04,1.49041e-04,8.06413e-05,4.75049e-05,3.06412e-05,1.77506e-05,9.64493e-06,5.86143e-06,3.86662e-06,2.23954e-06,1.24866e-06,7.81612e-07,5.16198e-07,3.13296e-07,1.76425e-07,1.08992e-07,7.27791e-08,4.54214e-08,2.58785e-08,1.61882e-08,1.09774e-08
7.73618e-03,8.43980e-03,8.31163e-03,7.69193e-03,6.35837e-03,4.53041e-03,3.17873e-03,2.25575e-03,1.42965e-03,8.21927e-04,5.08926e-04,3.33370e-04,1.96991e-04,1.07555e-04,6.36127e-05,4.10121e-05,2.35991e-05,1.26896e-05,7.63976e-06,4.99838e-06,2.85679e-06,1.56681e-06,9.67581e-07,6.30929e-07,3.77519e-07,2.09880e-07,1.28089e-07,8.45908e-08,5.21545e-08,2.92908e-08,1.81383e-08,1.22296e-08
7.75774e-03,8.47961e-03,8.36790e-03,7.75732e-03,6.41808e-03,4.56529e-03,3.19198e-03,2.25490e-03,1.41913e-03,8.08763e-04,4.97010e-04,3.23266e-04,1.89337e-04,1.02426e-04,6.00937e-05,3.85249e-05,2.20661e-05,1.18084e-05,7.08784e-06,4.63107e-06,2.64423e-06,1.45161e-06,8.98712e-07,5.87479e-07,3.52489e-07,1.96481e-07,1.20276e-07,7.97003e-08,4.93659e-08,2.78780e-08,1.73238e-08,1.16987e-08
7.75224e-03,8.46675e-03,8.34666e-03,7.72812e-03,6.38324e-03,4.53334e-03,3.16794e-03,2.23892e-03,1.41185e-03,8.08624e-04,5.00456e-04,3.28254e-04,1.94843e-04,1.07422e-04,6.42429e-05,4.18548e-05,2.44185e-05,1.33529e-05,8.13889e-06,5.36877e-06,3.10207e-06,1.71694e-06,1.06438e-06,6.96084e-07,4.17390e-07,2.31915e-07,1.41309e-07,9.31174e-08,5.72042e-08,3.19585e-08,1.96991e-08,1.32345e-08
7.75228e-03,8.46707e-03,8.34774e-03,7.73042e-03,6.38769e-03,4.53983e-03,3.17435e-03,2.24381e-03,1.41349e-03,8.06041e-04,4.95529e-04,3.22721e-04,1.89849e-04,1.03888e-04,6.20677e-05,4.07262e-05,2.42854e-05,1.37595e-05,8.69666e-06,5.93433e-06,3.59814e-06,2.08825e-06,1.33464e-06,8.96742e-07,5.52967e-07,3.13467e-07,1.93650e-07,1.28529e-07,7.89397e-08,4.39073e-08,2.69179e-08,1.79773e-08
7.75228e-03,8.46708e-03,8.34777e-03,7.73056e-03,6.38828e-03,4.54176e-03,3.17815e-03,2.24929e-03,1.42052e-03,8.13714e-04,5.02623e-04,3.28577e-04,1.93718e-04,1.05564e-04,6.23470e-05,4.01671e-05,2.31105e-05,1.24274e-05,7.48221e-06,4.89581e-06,2.79934e-06,1.53688e-06,9.50250e-07,6.20291e-07,3.71516e-07,2.06657e-07,1.26212e-07,8.34311e-08,5.15151e-08,2.89798e-08,1.79598e-08,1.21098e-08
7.75228e-03,8.46708e-03,8.34777e-03,7.73056e-03,6.38828e-03,4.54176e-03,3.17815e-03,2.24929e-03,1.42052e-03,8.13714e-04,5.02623e-04,3.28577e-04,1.93718e-04,1.05564e-04,6.23470e-05,4.01671e-05,2.31105e-05,1.24274e-05,7.48221e-06,4.89581e-06,2.79934e-06,1.53688e-06,9.50250e-07,6.20291e-07,3.71516e-07,2.06657e-07,1.26212e-07,8.34311e-08,5.15151e-08,2.89798e-08,1.79598e-08,1.21098e-08
